PostNumber,DiseaseID,Disease,SymptomIDs,Symptoms,ThreadLink,ThreadHeading,ThreadContent
29,C0009443,Common Cold,C0015672,Fatigue,https://connect.mayoclinic.org/discussion/lets-go-walking-join-me-for-a-virtual-walking-support-group/,Lets Go Walking! Join me for a virtual walking support group,"Many of you living with cancer or an autoimmune disease, like me, deal with daily fatigue. You know that exercise is so important to your health, but its so hard. Theres always an excuse: its too cold or hot, its going to rain or its raining, or its snowy and icy, or I just dont want to. I, too, have all these excuses, but I have a new rescue dog who wants to go out and who doesnt care about my excuses! And Ive got traction devices for my boots. Now I just need a walking group who will keep me accountable. People who say, lets go for a walk. And I thought: What about my virtual friends on MayoClinicConnect? And Mayo Clinic has an easy 12-week walking program to get us started! Heres the link: Get walking with this 12-week walking schedule So lets form a virtual walking group. We can agree to walk every day and encourage each other through Connect. We can walk outdoors, in a mall, or in the red center, or in the hallways of our apartment building. Whos in? Whos going to join me? Come on, Lets Go Walking! Liked by jah67, NiceHat, John, Volunteer Mentor, Teresa, Volunteer Mentor ... see all Follow Report"
33,C0206750,Coronavirus Infections,C0221423,Illness (finding),https://connect.mayoclinic.org/discussion/how-to-survive-covid-19/,How to survive COVID-19 with other health conditions?,"To everyone out there who is probably suffering the same anxiety as I am over the status of the world, I read an article this week in the Albuquerque Journal.It was written by a writer named Sunny Fitzgerald.  Dont feel like getting things done? Its okay not to be productive during a pandemic. https://www.washingtonpost.com/lifestyle/wellness/productivity-coronavirus-pandemic-projects/2020/04/06/742edf54-76e4-11ea-85cb-8670579b863d_story.html Suffering through illness like many of us are, what is happening today just adds to our Stress and Anxiety Level! It explains much of what we are going through for the first time in our Lives! I wont go into details, LIKE I NORMALLY DO, LOL, but I really suggest it is a must read! I have taken out of the paper and read it everyday to understand that I am not alone in my thoughts and should not stress out in my thoughts and actions!!Richard(Sundance) Liked by Becky, Volunteer Mentor Follow Report"
40,C0028754,Obesity,"C0003862, C0281856, C0231218, C0242429, C0559687, C0018681, C0015967, C0438716, C0085593","Arthralgia, Generalized aches and pains, Malaise, Sore Throat, Congestion of throat, Headache, Fever, Chest pressure, Chills",https://connect.mayoclinic.org/discussion/62-years-old-living-alone-and-i-have-covid-19-no-family-or-friends-a/,"62 years old, living alone and I have COVID-19, no family or friends","I am on day 2 with the virus and I am concerned because I live alone, what if the symptoms become more than I can handle. I hear that it can get bad fast, so I am reaching out here in the forum for suggestions. I am 62 years old, with otherwise good physical health except for my obesity. I am bipolar 2, more depression than mania, and severe anxiety disorder. I receive SSDI due to my mental illness I havent had the flu in more then 10 years, and I only get minor colds about once a year. I dont run fevers when I am ill, my normal temp is 97.1 to 97.4. This is the first year I have had a flu shot. Currently I am having general body aches and chills, bad joint pain, occasional headaches, some throat congestion, minor sore throat some pressure on my chest and curiously I am experiencing a feeling like water in the ears from swimming(?) Of course I am not allowed to be tested, since my symptoms arent severe enough and there arent enough tests, but I will call my doctors office today to request a telehealth appt so they will have a record of this. Any ideas for me being alone through this with only family support over the phone?Thanks and Stay Safe Liked by John, Volunteer Mentor, lioness, Merry, Volunteer Mentor, Becky, Volunteer Mentor ... see all Follow Report"
40,C0031350,Pharyngitis,"C0003862, C0281856, C0231218, C0242429, C0559687, C0018681, C0015967, C0438716, C0085593","Arthralgia, Generalized aches and pains, Malaise, Sore Throat, Congestion of throat, Headache, Fever, Chest pressure, Chills",https://connect.mayoclinic.org/discussion/62-years-old-living-alone-and-i-have-covid-19-no-family-or-friends-a/,"62 years old, living alone and I have COVID-19, no family or friends","I am on day 2 with the virus and I am concerned because I live alone, what if the symptoms become more than I can handle. I hear that it can get bad fast, so I am reaching out here in the forum for suggestions. I am 62 years old, with otherwise good physical health except for my obesity. I am bipolar 2, more depression than mania, and severe anxiety disorder. I receive SSDI due to my mental illness I havent had the flu in more then 10 years, and I only get minor colds about once a year. I dont run fevers when I am ill, my normal temp is 97.1 to 97.4. This is the first year I have had a flu shot. Currently I am having general body aches and chills, bad joint pain, occasional headaches, some throat congestion, minor sore throat some pressure on my chest and curiously I am experiencing a feeling like water in the ears from swimming(?) Of course I am not allowed to be tested, since my symptoms arent severe enough and there arent enough tests, but I will call my doctors office today to request a telehealth appt so they will have a record of this. Any ideas for me being alone through this with only family support over the phone?Thanks and Stay Safe Liked by John, Volunteer Mentor, lioness, Merry, Volunteer Mentor, Becky, Volunteer Mentor ... see all Follow Report"
40,C0009443,Common Cold,"C0003862, C0281856, C0231218, C0242429, C0559687, C0018681, C0015967, C0438716, C0085593","Arthralgia, Generalized aches and pains, Malaise, Sore Throat, Congestion of throat, Headache, Fever, Chest pressure, Chills",https://connect.mayoclinic.org/discussion/62-years-old-living-alone-and-i-have-covid-19-no-family-or-friends-a/,"62 years old, living alone and I have COVID-19, no family or friends","I am on day 2 with the virus and I am concerned because I live alone, what if the symptoms become more than I can handle. I hear that it can get bad fast, so I am reaching out here in the forum for suggestions. I am 62 years old, with otherwise good physical health except for my obesity. I am bipolar 2, more depression than mania, and severe anxiety disorder. I receive SSDI due to my mental illness I havent had the flu in more then 10 years, and I only get minor colds about once a year. I dont run fevers when I am ill, my normal temp is 97.1 to 97.4. This is the first year I have had a flu shot. Currently I am having general body aches and chills, bad joint pain, occasional headaches, some throat congestion, minor sore throat some pressure on my chest and curiously I am experiencing a feeling like water in the ears from swimming(?) Of course I am not allowed to be tested, since my symptoms arent severe enough and there arent enough tests, but I will call my doctors office today to request a telehealth appt so they will have a record of this. Any ideas for me being alone through this with only family support over the phone?Thanks and Stay Safe Liked by John, Volunteer Mentor, lioness, Merry, Volunteer Mentor, Becky, Volunteer Mentor ... see all Follow Report"
40,C0021400,Influenza,"C0003862, C0281856, C0231218, C0242429, C0559687, C0018681, C0015967, C0438716, C0085593","Arthralgia, Generalized aches and pains, Malaise, Sore Throat, Congestion of throat, Headache, Fever, Chest pressure, Chills",https://connect.mayoclinic.org/discussion/62-years-old-living-alone-and-i-have-covid-19-no-family-or-friends-a/,"62 years old, living alone and I have COVID-19, no family or friends","I am on day 2 with the virus and I am concerned because I live alone, what if the symptoms become more than I can handle. I hear that it can get bad fast, so I am reaching out here in the forum for suggestions. I am 62 years old, with otherwise good physical health except for my obesity. I am bipolar 2, more depression than mania, and severe anxiety disorder. I receive SSDI due to my mental illness I havent had the flu in more then 10 years, and I only get minor colds about once a year. I dont run fevers when I am ill, my normal temp is 97.1 to 97.4. This is the first year I have had a flu shot. Currently I am having general body aches and chills, bad joint pain, occasional headaches, some throat congestion, minor sore throat some pressure on my chest and curiously I am experiencing a feeling like water in the ears from swimming(?) Of course I am not allowed to be tested, since my symptoms arent severe enough and there arent enough tests, but I will call my doctors office today to request a telehealth appt so they will have a record of this. Any ideas for me being alone through this with only family support over the phone?Thanks and Stay Safe Liked by John, Volunteer Mentor, lioness, Merry, Volunteer Mentor, Becky, Volunteer Mentor ... see all Follow Report"
52,C0004364,Autoimmune Diseases,C0221423,Illness (finding),https://connect.mayoclinic.org/discussion/coronavirus-and-pmr/,"Polymyalgia Rheumatica (PMR), prednisone and Coronavirus COVID-19",I was wondering if we were more susceptible to getting sick than others since PMR is an autoimmune disease? Follow Report
52,C0032533,Polymyalgia Rheumatica,C0221423,Illness (finding),https://connect.mayoclinic.org/discussion/coronavirus-and-pmr/,"Polymyalgia Rheumatica (PMR), prednisone and Coronavirus COVID-19",I was wondering if we were more susceptible to getting sick than others since PMR is an autoimmune disease? Follow Report
58,C0021400,Influenza,"C0221423, C0231218, C0010200, C0037383, C0015967, C0013404","Illness (finding), Malaise, Coughing, Sneezing, Fever, Dyspnea",https://connect.mayoclinic.org/discussion/covid-19-coronovirus/,COVID-19 Coronavirus and Lung Health: What can you do?,"Good morning- I have hesitated to post anything about this new and dangerous group of viruses because I am certainly not qualified to discuss any science. And certainly not about genetics and viruses. But I can discuss how we can lessen our fears, be as prepared as we can and very simply if we get it, what do we do? First of all the COVID-19 is the name for many similar viruses. Its not just one. It is believed to have started by bat guana in Wuhan, China. Wuhan is the very large capital of Central Chinas Hubei province. It is a commercial center divided by the Yangtze and Han rivers. This virus spread very quickly, perhaps like the flu. And because of travel. it is spreading throughout the world, and it is here in America. This is a group of very dangerous viruses has the potential to kill and has. Many of us with breathing problems must be very diligent to protect ourselves as much as we can. You can help protect yourself by doing these things: Keep your hands clean. Avoid touching your eyes, nose, and mouth. Cover your cough and sneezes to keep germs from spreading to others. Clean and disinfect high-touch surfaces routinely. Avoid close contact with people who are sick. Stay home when you are sick. If you have these symptoms please see a doctor: Fever, Cough, Shortness of breath I know that a lot of us have at least two of these symptoms already. So if your shortness of breath or your coughs become worse and you feel ill then it is time to seek medical help. Here are several sites that have addressed the Coronavirus for more information. https://www.theguardian.com/world/2020/feb/27/what-is-covid-19 https://newsnetwork.mayoclinic.org/discussion/qa-on-covid-19-from-mayo-clinic/ https://www.cdc.gov/coronavirus/2019-ncov/faq.html If you know of anyone who is ill please stay away from them. Passing along the facts about this group of viruses is the best that you can do to help others avoid getting ill. Liked by Colleen Young, Connect Director, Jackie, Alumna Mentor, johnhans, Ingegerd Enscoe, Volunteer Mentor ... see all Follow Report"
58,C0206750,Coronavirus Infections,"C0221423, C0231218, C0010200, C0037383, C0015967, C0013404","Illness (finding), Malaise, Coughing, Sneezing, Fever, Dyspnea",https://connect.mayoclinic.org/discussion/covid-19-coronovirus/,COVID-19 Coronavirus and Lung Health: What can you do?,"Good morning- I have hesitated to post anything about this new and dangerous group of viruses because I am certainly not qualified to discuss any science. And certainly not about genetics and viruses. But I can discuss how we can lessen our fears, be as prepared as we can and very simply if we get it, what do we do? First of all the COVID-19 is the name for many similar viruses. Its not just one. It is believed to have started by bat guana in Wuhan, China. Wuhan is the very large capital of Central Chinas Hubei province. It is a commercial center divided by the Yangtze and Han rivers. This virus spread very quickly, perhaps like the flu. And because of travel. it is spreading throughout the world, and it is here in America. This is a group of very dangerous viruses has the potential to kill and has. Many of us with breathing problems must be very diligent to protect ourselves as much as we can. You can help protect yourself by doing these things: Keep your hands clean. Avoid touching your eyes, nose, and mouth. Cover your cough and sneezes to keep germs from spreading to others. Clean and disinfect high-touch surfaces routinely. Avoid close contact with people who are sick. Stay home when you are sick. If you have these symptoms please see a doctor: Fever, Cough, Shortness of breath I know that a lot of us have at least two of these symptoms already. So if your shortness of breath or your coughs become worse and you feel ill then it is time to seek medical help. Here are several sites that have addressed the Coronavirus for more information. https://www.theguardian.com/world/2020/feb/27/what-is-covid-19 https://newsnetwork.mayoclinic.org/discussion/qa-on-covid-19-from-mayo-clinic/ https://www.cdc.gov/coronavirus/2019-ncov/faq.html If you know of anyone who is ill please stay away from them. Passing along the facts about this group of viruses is the best that you can do to help others avoid getting ill. Liked by Colleen Young, Connect Director, Jackie, Alumna Mentor, johnhans, Ingegerd Enscoe, Volunteer Mentor ... see all Follow Report"
59,C0149514,Acute bronchitis,"C1277295, C0010200, C0015967","Cough with fever, Coughing, Fever",https://connect.mayoclinic.org/discussion/bronchitis/,"Bronchitis: Persistent cough & fever, how long will it last?","My wife started coughing 3/9/20, she had 101 fever for 2 days then 99ish. She saw Dr on 3/13/20, diagnosed with acute bronchitis, prescribed steroids & antibiotics. She still has a cough & still fever 99ish. Is it normal this far out to still have these symptoms? She is otherwise doing fine up & at it as she normally would be, no other symptoms.Thanks Steve Todd Liked by Merry, Volunteer Mentor Follow Report"
60,C0031350,Pharyngitis,"C0008031, C0242429, C0850149, C0749874, C0015967","Chest Pain, Sore Throat, Dry cough, upper respiratory symptom, Fever",https://connect.mayoclinic.org/discussion/how-and-when-can-i-safely-end-self-quarantine/,How and when can I safely end self quarantine?,"Hi. Im trying to get current information on when it is safe to move my son out of covid 19 quarantine and bring him home to St. Paul. He is currently in San Jose on a college internship. He was advised to self quarantine 4 weeks ago as he had sore throat, dry cough, and mild chest pain. He did not have and has not had a fever. He did not qualify to get a test for the virus. We were advised to wait until ALL symptoms cleared completely before transporting him. I intend to do so by car, rather than a flight home. It is incredibly hard to get an answer on what is safe  for him and others. Chest pain and dry cough have resolved, sore throat has improved but has not resolved. CDC now says only fever has to resolve (for 3 days sans meds) and upper respiratory symptoms improve (not resolve) provided first symptoms started more than 7 days previously before it is safe to come out of isolation. Unfortunately, not certain if this change in recommendation is science-based or politically influenced by the white house. Want to find legitimate, science-based medical recommendations as well as any recommendations for safe transport  do I need to mask up my son or myself as I transport him? Thanks!! Liked by Colleen Young, Connect Director, Merry, Volunteer Mentor, Dana, Volunteer Mentor Follow Report"
66,C0206750,Coronavirus Infections,C0231218,Malaise,https://connect.mayoclinic.org/discussion/risk-of-tonsillectomy-and-covid-19/,Tonsillectomy and increased risk of COVID-19?,Hi all! This is my first post and Im posting because Im rather anxious. I get health anxiety and obviously this is not a great time for me (!) but I have read something this evening that has concerned me. I had a tonsillectomy at age 14 and I have read that this may be responsible for young people getting seriously ill and even dying from coronavirus. I just wondered if anyone knew how much truth there is in this claim- I know that there are reports that say tonsillectomies weaken the immune system! Thank you in advance! Follow Report
71,C0206750,Coronavirus Infections,C0683369,Clouded consciousness,https://connect.mayoclinic.org/discussion/myth-busters-covid-19/,Myth Busters- COVID-19,"We all have experienced confusion and craziness that has surrounded COVID-19. We have experienced a lot of false information, and scams. I dont think that Ive seen so many myths pop up so quickly. So without further ado: https://www.who.int/emergencies/diseases/novel-coronavirus-2019/advice-for-public/myth-busters If you have any myths that you have run across please let us all know. The clearer and more up-to-date our information is, the better prepared we will also be. Knowledge is power! Liked by Sue, Volunteer Mentor Follow Report"
77,C0009443,Common Cold,"C0557875, C3887688","Tired, Glare - eye symptom",https://connect.mayoclinic.org/discussion/whatwhos-out-there-dont-post-store-names/,What/who's out there?  Don't post store names.,"There are those who have to be out there to some degree. We are not under stay-at-home order where I am (yet). We are limiting our trips out to essentials and few locations as possible. Some items remain totally out of stock in the two places I checked: Toilet paper (although I did find a small out of the way place that had some and got some cheap stuff in) Disinfectant spray Disinfectant wipes Alcohol Gallon jugs of water (I did find some distilled in small quantities)  Some items I did see in-stock: Milk (full refrigeration units this afternoon) Frozen pizza (even some on-sale) General refrigerated aisle in small store had a lot of food & drinks General packaged foods  People: Sparse traffic on roads Few cars at stores Clerks are tired and stressed. One store built a clear plastic barrier in front of the cash register with a square hole in it for products and payment. Good idea and well-executed. Looked like a homemade bank window. I like that.  General public  I encountered silent and unfriendly attitudes, like being snotty with people might fend off the virus. People, that's not what social distancing means. It means to keep physical distance between you and others. A friendly attitude or greeting would be a good practise right now, not a cold glare that says, ""You're in my world and you don't belong there."" Liked by lioness, Becky, Volunteer Mentor Follow Report"
79,C0206750,Coronavirus Infections,"C0741585, C0231218, C0242429, C0018681, C0010200","BODY ACHE, Malaise, Sore Throat, Headache, Coughing",https://connect.mayoclinic.org/discussion/family-member-with-covid-19/,Family member with COVID 19,"I have a family member who lives in the Vail valley of the Colorado Rocky mountains, Eagle County to be exact. This area has been designated as a coronavirus hotspot in recent days. Gov of CO is considering closing I70 to prevent people from traveling up to the ski resorts. Vail resort is now closed, mid season. She and my brother in law now have COVID 19 and are at home hoping to get through this without hospitalization. Symptoms began last Wednesday and continue to persist. Body aches and head aches in ways they have never experienced before. Loss of appetite for a couple days. Today both are experiencing sore throats and beginning to cough. She is still working remotely from home, he is recently retired. They attended a friends party of 38 people on Sat. 3/7, 15 of which are now ill with same symptoms. Only 2 have been tested and confirmed. Liked by Chris Trout, Volunteer Mentor Follow Report"
79,C0263214,Pyotraumatic dermatitis,"C0741585, C0231218, C0242429, C0018681, C0010200","BODY ACHE, Malaise, Sore Throat, Headache, Coughing",https://connect.mayoclinic.org/discussion/family-member-with-covid-19/,Family member with COVID 19,"I have a family member who lives in the Vail valley of the Colorado Rocky mountains, Eagle County to be exact. This area has been designated as a coronavirus hotspot in recent days. Gov of CO is considering closing I70 to prevent people from traveling up to the ski resorts. Vail resort is now closed, mid season. She and my brother in law now have COVID 19 and are at home hoping to get through this without hospitalization. Symptoms began last Wednesday and continue to persist. Body aches and head aches in ways they have never experienced before. Loss of appetite for a couple days. Today both are experiencing sore throats and beginning to cough. She is still working remotely from home, he is recently retired. They attended a friends party of 38 people on Sat. 3/7, 15 of which are now ill with same symptoms. Only 2 have been tested and confirmed. Liked by Chris Trout, Volunteer Mentor Follow Report"
83,C0014078,Venezuelan equine encephalomyelitis,C0231617,Catch - Finding of sensory dimension of pain,https://connect.mayoclinic.org/discussion/surprised-by-expected-death-toll/,Surprised by expected death toll,"I heard yesterday that the government expects that 100,000 to 200,000 Americans will die from Covid 19. I am vee frustrated by this because that seems like more than Vietnam and Korea combined. I don't understand how this could happen. Was the government caught this flat footed? Follow Report"
85,C0206750,Coronavirus Infections,C0231218,Malaise,https://connect.mayoclinic.org/discussion/testing-for-covid-19/,Testing for COVID-19,"Testing for COVID-19 is still new and many companies are trying to get better testing to us. It hasnt been standardized as yet so things are topsy turvy with the results. It makes for a more confusing and angry time for those who have been tested. As you can read in the sites Ill post if you have tested negative, even more than once, for COVID-19 and the results have been negative and you have the symptoms of the virus than most likely you have COVID-19.https://www.nytimes.com/2020/04/01/well/live/coronavirus-symptoms-tests-false-negative.htmlOh, I lied, I do know someone with COVID-19. I just stated that I didnt in another post. A friend of mine and her husband have foregone the tests and just assume that they have it because of their symptoms. They have taken precautions and prepared for self-care during this time. Im not necessarily in agreement with this but they have a lot of medical knowledge so Im trusting that they will know if they need support. So what do you do if you are told to stay at home or chose to yourself?https://www.healthline.com/health-news/how-to-treat-yourself-at-home-if-you-have-a-mild-case-of-coronavirus https://patient.info/news-and-features/covid-19-how-to-treat-coronavirus-at-home Follow Report"
86,C0021051,Immunologic Deficiency Syndromes,C0015967,Fever,https://connect.mayoclinic.org/discussion/covid19-primary-and-common-immune-deficiency/,COVID-19 What do people with immune deficiency need to do?,What do ivigg persons do with immune deficiency? What are symptoms of this corona 19 virus in immune deficiency patients?Can we goOut still to get our infusions?Is gamma globulin tested for this?Is the ivigg available? Will it help fight off this?Fevers are not always present with ivigg patients is this same in covid 19?What treatments do we do if we suspect this?Is there supplements to take for us ivigg cid personsThat can help protect our health? Follow Report
86,C0206750,Coronavirus Infections,C0015967,Fever,https://connect.mayoclinic.org/discussion/covid19-primary-and-common-immune-deficiency/,COVID-19 What do people with immune deficiency need to do?,What do ivigg persons do with immune deficiency? What are symptoms of this corona 19 virus in immune deficiency patients?Can we goOut still to get our infusions?Is gamma globulin tested for this?Is the ivigg available? Will it help fight off this?Fevers are not always present with ivigg patients is this same in covid 19?What treatments do we do if we suspect this?Is there supplements to take for us ivigg cid personsThat can help protect our health? Follow Report
