PostNumber,DiseaseID,Disease,SymptomIDs,Symptoms,ThreadLink,ThreadHeading,ThreadContent
9,C0275813,Strangles,"C0042963, C1446787","Vomiting, Cramping sensation quality",https://connect.mayoclinic.org/discussion/scar-tissue-surrounding-organs/,Scar tissue surrounding organs,My sister had major abdominal surgery years ago and now has symptoms of vomiting and cramping. She has been told she has massive amounts of scar tissue that is crowding and strangling Her organs. Has anyone hearda of this or gone through surgery for this?n Liked by Anonymous Follow Report
10,C0022104,Irritable Bowel Syndrome,"C0011991, C0026821","Diarrhea, Muscle Cramp",https://connect.mayoclinic.org/discussion/use-of-cbd-for-intestinal-issues-such-as-ibs/,Use of CBD for intestinal issues such as IBS,"Has anyone tried using CBD (oil or other form) to relieve symptoms of IBS, diarrhea, cramps, etc.? If so, did it help or hurt? Did it help sleep and/or pain levels? Follow Report"
12,C0277556,Recurrent disease,"C0557875, C0231218","Tired, Malaise",https://connect.mayoclinic.org/discussion/c-diff-relapse/,C. diff relapse?,"How many have had a relapse. I finished my two weeks of vancomycin and believe I still have it. Did a stool sample Friday, so I guess Ill see. Tired of isolation, Clorox and mood. Follow Report"
15,C0010346,Crohn Disease,"C0037088, C1517205, C0039070","Signs and Symptoms, Flare, Syncope",https://connect.mayoclinic.org/discussion/entyvio-and-hair-loss/,Entyvio and hair loss,"My daughter had a Crohns flare this past year which culminated in surgery in August. During this time she has lost approximately 40 pounds. She came through the surgery fine but had no appetite and found it difficult to eat after the surgery. She is finding out what food she can tolerate now. She has been on Entyvio infusions and her last one was in September. Her hair is falling out by the handful. She is taking several medications, but we are thinking it is the Entyvio. Has anyone with Crohns suffered a severe hair loss? Has anyone had this happen due to Entyvio? Has the hair loss been permanent or does it grow back after a while? Follow Report"
15,C0002170,Alopecia,"C0037088, C1517205, C0039070","Signs and Symptoms, Flare, Syncope",https://connect.mayoclinic.org/discussion/entyvio-and-hair-loss/,Entyvio and hair loss,"My daughter had a Crohns flare this past year which culminated in surgery in August. During this time she has lost approximately 40 pounds. She came through the surgery fine but had no appetite and found it difficult to eat after the surgery. She is finding out what food she can tolerate now. She has been on Entyvio infusions and her last one was in September. Her hair is falling out by the handful. She is taking several medications, but we are thinking it is the Entyvio. Has anyone with Crohns suffered a severe hair loss? Has anyone had this happen due to Entyvio? Has the hair loss been permanent or does it grow back after a while? Follow Report"
19,C0002871,Anemia,C0015672,Fatigue,https://connect.mayoclinic.org/discussion/celiac-accidentally-glutened/,Celiac accidentally glutened,"Does anyone know how long someone can eat gluten before becoming anemic? I think I was accidentally glutened for about 5 days, and although that was about 2 weeks ago, my fatigue is still through the roof. Other than the standard bowel issues, fatigue is my biggest indicator that I've been glutened. As a cancer survivor, I've experienced anemia before, so I've been taking a 65mg iron supplement for years. I don't know whether or not to ask my doc for iron level labwork. Liked by Merry, Volunteer Mentor Follow Report"
20,C0002871,Anemia,"C0018681, C0392674","Headache, Exhaustion",https://connect.mayoclinic.org/discussion/celiac-disease-under-immune-disorders-refractory-type/,Celiac Disease (refractory type),"I do not see any discussion about this disease and I suffer not only with this but with IBS that goes from D to C quite regularly. I have a strong gluten free diet, but suffer daily with symptoms that range from simple headache to all over exhaustion and muscle fatigue. I need a support group, either online or in the Orlando area. I really do. I need a positive support group. I also have hypothyroid, anemia, fibromyalgia, and chronic migraine. No, I am not a hypochondriac. Most of these are military service connected. I served 18 years from 1983 to 2001 and was deployed several times. Persian Gulf one veteran. Of course Celiac is genetic and I was diagnosed with that in 2008; however, the rest is SC and I am not able to work right now. I am getting a higher lever degree so I can work again (doctorate). I do miss working; however, I never know when my symptoms will keep me near a bathroom or in bed, so I need a job that is flexible and I can make my own hours (thus the doctorate). Please let me know if anyone wants to chat.Reny Follow Report"
20,C0022104,Irritable Bowel Syndrome,"C0018681, C0392674","Headache, Exhaustion",https://connect.mayoclinic.org/discussion/celiac-disease-under-immune-disorders-refractory-type/,Celiac Disease (refractory type),"I do not see any discussion about this disease and I suffer not only with this but with IBS that goes from D to C quite regularly. I have a strong gluten free diet, but suffer daily with symptoms that range from simple headache to all over exhaustion and muscle fatigue. I need a support group, either online or in the Orlando area. I really do. I need a positive support group. I also have hypothyroid, anemia, fibromyalgia, and chronic migraine. No, I am not a hypochondriac. Most of these are military service connected. I served 18 years from 1983 to 2001 and was deployed several times. Persian Gulf one veteran. Of course Celiac is genetic and I was diagnosed with that in 2008; however, the rest is SC and I am not able to work right now. I am getting a higher lever degree so I can work again (doctorate). I do miss working; however, I never know when my symptoms will keep me near a bathroom or in bed, so I need a job that is flexible and I can make my own hours (thus the doctorate). Please let me know if anyone wants to chat.Reny Follow Report"
20,C0016053,Fibromyalgia,"C0018681, C0392674","Headache, Exhaustion",https://connect.mayoclinic.org/discussion/celiac-disease-under-immune-disorders-refractory-type/,Celiac Disease (refractory type),"I do not see any discussion about this disease and I suffer not only with this but with IBS that goes from D to C quite regularly. I have a strong gluten free diet, but suffer daily with symptoms that range from simple headache to all over exhaustion and muscle fatigue. I need a support group, either online or in the Orlando area. I really do. I need a positive support group. I also have hypothyroid, anemia, fibromyalgia, and chronic migraine. No, I am not a hypochondriac. Most of these are military service connected. I served 18 years from 1983 to 2001 and was deployed several times. Persian Gulf one veteran. Of course Celiac is genetic and I was diagnosed with that in 2008; however, the rest is SC and I am not able to work right now. I am getting a higher lever degree so I can work again (doctorate). I do miss working; however, I never know when my symptoms will keep me near a bathroom or in bed, so I need a job that is flexible and I can make my own hours (thus the doctorate). Please let me know if anyone wants to chat.Reny Follow Report"
20,C0020676,Hypothyroidism,"C0018681, C0392674","Headache, Exhaustion",https://connect.mayoclinic.org/discussion/celiac-disease-under-immune-disorders-refractory-type/,Celiac Disease (refractory type),"I do not see any discussion about this disease and I suffer not only with this but with IBS that goes from D to C quite regularly. I have a strong gluten free diet, but suffer daily with symptoms that range from simple headache to all over exhaustion and muscle fatigue. I need a support group, either online or in the Orlando area. I really do. I need a positive support group. I also have hypothyroid, anemia, fibromyalgia, and chronic migraine. No, I am not a hypochondriac. Most of these are military service connected. I served 18 years from 1983 to 2001 and was deployed several times. Persian Gulf one veteran. Of course Celiac is genetic and I was diagnosed with that in 2008; however, the rest is SC and I am not able to work right now. I am getting a higher lever degree so I can work again (doctorate). I do miss working; however, I never know when my symptoms will keep me near a bathroom or in bed, so I need a job that is flexible and I can make my own hours (thus the doctorate). Please let me know if anyone wants to chat.Reny Follow Report"
20,C1960870,Transformed migraine,"C0018681, C0392674","Headache, Exhaustion",https://connect.mayoclinic.org/discussion/celiac-disease-under-immune-disorders-refractory-type/,Celiac Disease (refractory type),"I do not see any discussion about this disease and I suffer not only with this but with IBS that goes from D to C quite regularly. I have a strong gluten free diet, but suffer daily with symptoms that range from simple headache to all over exhaustion and muscle fatigue. I need a support group, either online or in the Orlando area. I really do. I need a positive support group. I also have hypothyroid, anemia, fibromyalgia, and chronic migraine. No, I am not a hypochondriac. Most of these are military service connected. I served 18 years from 1983 to 2001 and was deployed several times. Persian Gulf one veteran. Of course Celiac is genetic and I was diagnosed with that in 2008; however, the rest is SC and I am not able to work right now. I am getting a higher lever degree so I can work again (doctorate). I do miss working; however, I never know when my symptoms will keep me near a bathroom or in bed, so I need a job that is flexible and I can make my own hours (thus the doctorate). Please let me know if anyone wants to chat.Reny Follow Report"
24,C0017168,Gastroesophageal reflux disease,"C0042963, C0027497","Vomiting, Nausea",https://connect.mayoclinic.org/discussion/chronic-nausea-1/,Chronic nausea,"Hello ! how are you alli have a problem since 2 years and half , suddenly felt nauseating and i want to vomit so i went to the w/c and i thought its normal , but the nausea still with me !so i went to an internal doctor and he Gave me anti-nausea ( domby ) + ppi he said it could be GERD so i took them for like 8 month and nothing happened still ( nausea ) , i went to gastroenterology and i did Endoscopy and everything was fine ! i dont know what is happeneing to methen the Doctor said maybe u have a psycological problem , so i went to the psychiatry and the DR Gave me anti-deppression med`s .. actually after 1 month i felt good ! the nausea disappear and i was telling me SELF thanks GOD ! im BACK !and i kept using it for 9 month then the DR said lets stop it by lowering the Dose becuase u are fine now .. so i was happy now 3 month since i stoppped the Medicine ,, the Nausea Came BACK again .. the Same way it was before .. and there is a lot of gurgles and voices its like small burbs , upper the esophugus , and sometimes i feel like someone holding my NECK and if someone touched my neck i`ll Vomit immediatlly ;( i really dont know what to do ,, i cant Work sometimes i feel i just want to stay HOME all the time i cant meet ppl cuz when someone see me they think that my reaction to them like im nauseating from them .. but its not !!! is there anyone who is suffering like that and what he or she did to treat this ;( thanks for reading Follow Report"
25,C0005403,Bile Reflux,"C0000737, C0027497, C0232491, C0242030, C0232492, C0030193, C0853946","Abdominal Pain, Nausea, Chronic abdominal pain, pain with eating, Upper abdominal pain, Pain, pain aggravated",https://connect.mayoclinic.org/discussion/chronic-upper-abdominal-pain-without-an-answer/,Chronic Upper Abdominal Pain without an answer,"I have had chronic upper abdominal pain (mostly center and to the left) for about a year. It has worsened over the past 4-5 months and includes nausea, and worsening pain after eating/drinking. I often wake up at night with pain that feels like it is gnawing through to my back. I have a history of small bowel Crohn's (unchanged in years), as well as diagnosis of GERD, LPR and Bile reflux disease. I have been on PPI's for two decades without much relief. I had an EGD in 10/2018 and there was dome bile pooling in the stomach and some focal gastritis. I have fatty liver and a small 'cyst' of the pancreatic tail. I keep telling my GI that I feel that there has been a change since last year and requested another EGD (am scheduled for a colo next week). He states there is no reason to repeat the EGD. He wants to put me on Prozac for ""Functional Abdominal Pain."" All recent labs have been basically negative; MRCP pretty much benign; uncontrasted CT abdomen in 1/2019 negative. Could use some thoughts on this whole situation. Thanks Liked by graceandpeace, koryn, elle1233 Follow Report"
25,C0017168,Gastroesophageal reflux disease,"C0000737, C0027497, C0232491, C0242030, C0232492, C0030193, C0853946","Abdominal Pain, Nausea, Chronic abdominal pain, pain with eating, Upper abdominal pain, Pain, pain aggravated",https://connect.mayoclinic.org/discussion/chronic-upper-abdominal-pain-without-an-answer/,Chronic Upper Abdominal Pain without an answer,"I have had chronic upper abdominal pain (mostly center and to the left) for about a year. It has worsened over the past 4-5 months and includes nausea, and worsening pain after eating/drinking. I often wake up at night with pain that feels like it is gnawing through to my back. I have a history of small bowel Crohn's (unchanged in years), as well as diagnosis of GERD, LPR and Bile reflux disease. I have been on PPI's for two decades without much relief. I had an EGD in 10/2018 and there was dome bile pooling in the stomach and some focal gastritis. I have fatty liver and a small 'cyst' of the pancreatic tail. I keep telling my GI that I feel that there has been a change since last year and requested another EGD (am scheduled for a colo next week). He states there is no reason to repeat the EGD. He wants to put me on Prozac for ""Functional Abdominal Pain."" All recent labs have been basically negative; MRCP pretty much benign; uncontrasted CT abdomen in 1/2019 negative. Could use some thoughts on this whole situation. Thanks Liked by graceandpeace, koryn, elle1233 Follow Report"
25,C0010709,Cyst,"C0000737, C0027497, C0232491, C0242030, C0232492, C0030193, C0853946","Abdominal Pain, Nausea, Chronic abdominal pain, pain with eating, Upper abdominal pain, Pain, pain aggravated",https://connect.mayoclinic.org/discussion/chronic-upper-abdominal-pain-without-an-answer/,Chronic Upper Abdominal Pain without an answer,"I have had chronic upper abdominal pain (mostly center and to the left) for about a year. It has worsened over the past 4-5 months and includes nausea, and worsening pain after eating/drinking. I often wake up at night with pain that feels like it is gnawing through to my back. I have a history of small bowel Crohn's (unchanged in years), as well as diagnosis of GERD, LPR and Bile reflux disease. I have been on PPI's for two decades without much relief. I had an EGD in 10/2018 and there was dome bile pooling in the stomach and some focal gastritis. I have fatty liver and a small 'cyst' of the pancreatic tail. I keep telling my GI that I feel that there has been a change since last year and requested another EGD (am scheduled for a colo next week). He states there is no reason to repeat the EGD. He wants to put me on Prozac for ""Functional Abdominal Pain."" All recent labs have been basically negative; MRCP pretty much benign; uncontrasted CT abdomen in 1/2019 negative. Could use some thoughts on this whole situation. Thanks Liked by graceandpeace, koryn, elle1233 Follow Report"
25,C0015695,Fatty Liver,"C0000737, C0027497, C0232491, C0242030, C0232492, C0030193, C0853946","Abdominal Pain, Nausea, Chronic abdominal pain, pain with eating, Upper abdominal pain, Pain, pain aggravated",https://connect.mayoclinic.org/discussion/chronic-upper-abdominal-pain-without-an-answer/,Chronic Upper Abdominal Pain without an answer,"I have had chronic upper abdominal pain (mostly center and to the left) for about a year. It has worsened over the past 4-5 months and includes nausea, and worsening pain after eating/drinking. I often wake up at night with pain that feels like it is gnawing through to my back. I have a history of small bowel Crohn's (unchanged in years), as well as diagnosis of GERD, LPR and Bile reflux disease. I have been on PPI's for two decades without much relief. I had an EGD in 10/2018 and there was dome bile pooling in the stomach and some focal gastritis. I have fatty liver and a small 'cyst' of the pancreatic tail. I keep telling my GI that I feel that there has been a change since last year and requested another EGD (am scheduled for a colo next week). He states there is no reason to repeat the EGD. He wants to put me on Prozac for ""Functional Abdominal Pain."" All recent labs have been basically negative; MRCP pretty much benign; uncontrasted CT abdomen in 1/2019 negative. Could use some thoughts on this whole situation. Thanks Liked by graceandpeace, koryn, elle1233 Follow Report"
25,C0010346,Crohn Disease,"C0000737, C0027497, C0232491, C0242030, C0232492, C0030193, C0853946","Abdominal Pain, Nausea, Chronic abdominal pain, pain with eating, Upper abdominal pain, Pain, pain aggravated",https://connect.mayoclinic.org/discussion/chronic-upper-abdominal-pain-without-an-answer/,Chronic Upper Abdominal Pain without an answer,"I have had chronic upper abdominal pain (mostly center and to the left) for about a year. It has worsened over the past 4-5 months and includes nausea, and worsening pain after eating/drinking. I often wake up at night with pain that feels like it is gnawing through to my back. I have a history of small bowel Crohn's (unchanged in years), as well as diagnosis of GERD, LPR and Bile reflux disease. I have been on PPI's for two decades without much relief. I had an EGD in 10/2018 and there was dome bile pooling in the stomach and some focal gastritis. I have fatty liver and a small 'cyst' of the pancreatic tail. I keep telling my GI that I feel that there has been a change since last year and requested another EGD (am scheduled for a colo next week). He states there is no reason to repeat the EGD. He wants to put me on Prozac for ""Functional Abdominal Pain."" All recent labs have been basically negative; MRCP pretty much benign; uncontrasted CT abdomen in 1/2019 negative. Could use some thoughts on this whole situation. Thanks Liked by graceandpeace, koryn, elle1233 Follow Report"
25,C0017152,Gastritis,"C0000737, C0027497, C0232491, C0242030, C0232492, C0030193, C0853946","Abdominal Pain, Nausea, Chronic abdominal pain, pain with eating, Upper abdominal pain, Pain, pain aggravated",https://connect.mayoclinic.org/discussion/chronic-upper-abdominal-pain-without-an-answer/,Chronic Upper Abdominal Pain without an answer,"I have had chronic upper abdominal pain (mostly center and to the left) for about a year. It has worsened over the past 4-5 months and includes nausea, and worsening pain after eating/drinking. I often wake up at night with pain that feels like it is gnawing through to my back. I have a history of small bowel Crohn's (unchanged in years), as well as diagnosis of GERD, LPR and Bile reflux disease. I have been on PPI's for two decades without much relief. I had an EGD in 10/2018 and there was dome bile pooling in the stomach and some focal gastritis. I have fatty liver and a small 'cyst' of the pancreatic tail. I keep telling my GI that I feel that there has been a change since last year and requested another EGD (am scheduled for a colo next week). He states there is no reason to repeat the EGD. He wants to put me on Prozac for ""Functional Abdominal Pain."" All recent labs have been basically negative; MRCP pretty much benign; uncontrasted CT abdomen in 1/2019 negative. Could use some thoughts on this whole situation. Thanks Liked by graceandpeace, koryn, elle1233 Follow Report"
26,C1535939,Pneumocystis jiroveci pneumonia,C0042963,Vomiting,https://connect.mayoclinic.org/discussion/cronic-gaging-and-vomiting/,Chronic gagging and vomiting,"Hello all, Im a 45 year old male who for the past 10+ years have been gagging for no apparent reason and if ive eaten will vomit. this has been a daily occurrence for me. i have been to my PCP, ENT and GI drs including 2 doctors in Boston, Ma at 2 different hospitals and no one can seem to give any answers. Follow Report"
