PostNumber,DiseaseID,Disease,SymptomIDs,Symptoms,ThreadLink,ThreadHeading,ThreadContent
22,C0015674,Chronic Fatigue Syndrome,C0018681,Headache,https://patient.info/forums/discuss/hi-my-name-is-christina-i-ve-had-cfs-for-10-years-now-but-recently-been-getting-headaches--719599,Hi my name is Christina I've had cfs for 10 years now but recently  been getting headaches 😔 ,"As anyone found anything that helps with the headaches ? 0 likes, 19 replies "
23,C0015674,Chronic Fatigue Syndrome,C0030193,Pain,https://patient.info/forums/discuss/cfs-725900,Cfs ,"Hi I have cfs for over 10 years now I had to stop working and I had to give up my my cross stitch as I don't have concentration anymore and I find it hard to talk to people about how I feel as they don't understand about cfs and I can't climb stairs no more so I have a room downstairs where the bathroom is on the same floor. I have gave up on making love as I get in pain to quickly and yes I am 49 and on 10 tablets a day and if I go out with the family on a day out I use a wheelchair which is not fair on my family so I don't go out no more as I want to do things for myself but as days go on I am doing less for my self I hope it not just me 0 likes, 3 replies "
25,C0015674,Chronic Fatigue Syndrome,"C0278146, C0741396, C0857160, C0085624, C0234230, C0751410, C0030193, C0004604","Shooting pain, back pain mid back, leg numbness, Burning sensation, Pain, Burning, Lower Extremity Paresis, Pain, Back Pain",https://patient.info/forums/discuss/muscle-weakness-chronic-pain-726190,Muscle weakness chronic pain,"Hi , I have been battling pain for almost a year muscle weakness  in legs especially when doing stars and walking , pain is terrible with stairs. Burning shooting pain. Have pain in my mid back when i use my arms in a forward extention especially. have numbness in left leg and foot , in pain constantly!!! . Have had so many tests done and I have no diagnosis yet and I continue to get worse. My life has been turned upside down!!!!! Lost my job and its taking a toll on me mentally also. Can someone relate or help. 0 likes, 2 replies "
26,C0015674,Chronic Fatigue Syndrome,C0221423,Illness (finding),https://patient.info/forums/discuss/please-help-is-it-possible-i-am-crashing--725017,Please help! Is it possible I am crashing?,"hi, i have been sick and was completely off work for 2 months, i have seen 3 doctors and a specialist and finally have gotten a diagnosis  of post viral fatigue or chronic fatigue syndrome. over the past 2 months i feel like i have VERY slowly started to improve. this month i have started back at work for 3 hours a day 5 days a week however since i have started i feel like i am getting worse again. is it possible i am now crashing everyday? will i continue to get worse if i keep working or will my body get used to it? the town i live in is not very big and although the doctors are trying to be helpful i dont think they know too much about this syndrome so i have to get all of my information online. i just dont really know what i should be doing if i should rest and stop work again or continue to work and hopefully get used to it? would that even happen? 0 likes, 13 replies "
26,C0857156,post viral fatigue,C0221423,Illness (finding),https://patient.info/forums/discuss/please-help-is-it-possible-i-am-crashing--725017,Please help! Is it possible I am crashing?,"hi, i have been sick and was completely off work for 2 months, i have seen 3 doctors and a specialist and finally have gotten a diagnosis  of post viral fatigue or chronic fatigue syndrome. over the past 2 months i feel like i have VERY slowly started to improve. this month i have started back at work for 3 hours a day 5 days a week however since i have started i feel like i am getting worse again. is it possible i am now crashing everyday? will i continue to get worse if i keep working or will my body get used to it? the town i live in is not very big and although the doctors are trying to be helpful i dont think they know too much about this syndrome so i have to get all of my information online. i just dont really know what i should be doing if i should rest and stop work again or continue to work and hopefully get used to it? would that even happen? 0 likes, 13 replies "
26,C0039082,Syndrome,C0221423,Illness (finding),https://patient.info/forums/discuss/please-help-is-it-possible-i-am-crashing--725017,Please help! Is it possible I am crashing?,"hi, i have been sick and was completely off work for 2 months, i have seen 3 doctors and a specialist and finally have gotten a diagnosis  of post viral fatigue or chronic fatigue syndrome. over the past 2 months i feel like i have VERY slowly started to improve. this month i have started back at work for 3 hours a day 5 days a week however since i have started i feel like i am getting worse again. is it possible i am now crashing everyday? will i continue to get worse if i keep working or will my body get used to it? the town i live in is not very big and although the doctors are trying to be helpful i dont think they know too much about this syndrome so i have to get all of my information online. i just dont really know what i should be doing if i should rest and stop work again or continue to work and hopefully get used to it? would that even happen? 0 likes, 13 replies "
27,C0015674,Chronic Fatigue Syndrome,"C0596601, C0015672","gastrointestinal gas, Fatigue",https://patient.info/forums/discuss/co-q10-supplement-725085,Co Q10 supplement,"I have had CFS for at least 2 years. My fatigue has gotten worse over last couple of months. I have been trying different interventions (eliminating medications, adjusting diet, trying vitamins) . I do feel better when I avoid sweets and eat vegetables (as do most people). I have less gas without wheat or glutten.   For energy, though, the supplement that seems to give me a small boost is Co Q10. Maybe a 5_10% boost. I don't know if its placebo effect. Has anyone else had a positive effect from this? 0 likes, 10 replies "
28,C0015674,Chronic Fatigue Syndrome,"C0007859, C0015672","Neck Pain, Fatigue",https://patient.info/forums/discuss/possible-chronic-fatigue-syndrome--403995,possible chronic fatigue syndrome???,"I am 30 and have had a very active life, but in the recent year I have became more tired I sleep more than 9 hours a night, I have constant pain in my neck muscles and also my knees. I have been to the Dr bit all my bloods came back normal (slight elivation in my white blood cells) . I was wondering if I could possibly have this chronic fatigue syndrome? Anyone have any idea's 0 likes, 34 replies "
30,C0042384,Vasculitis,"C0037088, C0683369","Signs and Symptoms, Clouded consciousness",https://patient.info/forums/discuss/vasculitis-644254,Vasculitis,"Hi everyone, I Am currently pregnant and had my booking appointment. The Midwife asked if i have any issues that could cause any complications. However recently i went to my gp and from him looking At my symptoms he diagnosed me with ""severe Vasculitis"" i was reffered for ANA ANCA and other tests wich came back no further Action. I have to make another appointment to Take my results to a rheumotologist however due to me finding out im expecting i have not yet Got An appointment. Now my Midwife has called me asking what type of Vasculitis i have ...im confused as i really dont know yet as im in the Middle of finding out. Im wondering if anyone was able to Read my timeline of  symptoms to see if you have An idea as what type i Am. Thankyou for Reading and please leave a Message if your able to Help me . Thanks again. Jessica . 0 likes, 0 replies "
31,C0038454,Cerebrovascular accident,C0683369,Clouded consciousness,https://patient.info/forums/discuss/picture-of-attack-644659,picture of attack,"Hi all this is a Picture of when i have Ań Attack im wondering can that cause me any damage im scared that one Day i will loose my toes Or worse limbs. I was diagnosed with raynauds Then another doktor Said its vasculitis. How can you Tell the difference? I have attacks in my feet hands fingers nipples knees and a patch on my forehead. I went to ANE last week as my Right side went numb and i couldnt talk properly however i was scared i was having a stroke but i wasnt thankfuly but the doktor Said you cant Get raynauds in all those places so im really confused now. 0 likes, 0 replies "
31,C0042384,Vasculitis,C0683369,Clouded consciousness,https://patient.info/forums/discuss/picture-of-attack-644659,picture of attack,"Hi all this is a Picture of when i have Ań Attack im wondering can that cause me any damage im scared that one Day i will loose my toes Or worse limbs. I was diagnosed with raynauds Then another doktor Said its vasculitis. How can you Tell the difference? I have attacks in my feet hands fingers nipples knees and a patch on my forehead. I went to ANE last week as my Right side went numb and i couldnt talk properly however i was scared i was having a stroke but i wasnt thankfuly but the doktor Said you cant Get raynauds in all those places so im really confused now. 0 likes, 0 replies "
31,C0034734,Raynaud Disease,C0683369,Clouded consciousness,https://patient.info/forums/discuss/picture-of-attack-644659,picture of attack,"Hi all this is a Picture of when i have Ań Attack im wondering can that cause me any damage im scared that one Day i will loose my toes Or worse limbs. I was diagnosed with raynauds Then another doktor Said its vasculitis. How can you Tell the difference? I have attacks in my feet hands fingers nipples knees and a patch on my forehead. I went to ANE last week as my Right side went numb and i couldnt talk properly however i was scared i was having a stroke but i wasnt thankfuly but the doktor Said you cant Get raynauds in all those places so im really confused now. 0 likes, 0 replies "
32,C0042384,Vasculitis,C0015230,Exanthema,https://patient.info/forums/discuss/very-anxious-due-to-rash-637321,Very anxious due to rash,"At the start of January i went to GP with a flat red rash on the inside of lower leg. Told me it was cellulitis and gave me antibiotics.  Rash got worse and spread on to chest. Saw another doctor who said it was an allergy. Gave me antihistamines.  Few day later went back as lower legs had swollen and doctor sent me to A&E. Had blood test and told to go back for result in 10 days. Went back Friday and after long wait results hadn't come back. Saw a different doctor who said it looked like vaculitis. Legs still pink and slightly purple and now on inner arms and chest. Should get blood result on Monday but my anxiety is through the roof. Any ideas if anyone has had these symptoms.  Would be pleased to hear from you.  Jill 1 like, 13 replies "
33,C0015674,Chronic Fatigue Syndrome,"C1517205, C0042571, C0015967, C0392674","Flare, Vertigo, Fever, Exhaustion",https://patient.info/forums/discuss/running-low-grade-fever-after-extreme-mental-and-physical-on-going-stress-726025,Running low grade fever after extreme mental and physical on going stress,"Hi all,,, so I have had CFS for about 17 years and usually pretty good at pacing and keeping myself going at a pretty good pace... You all now what that means especially long time sufferers!!! So I contracted a virus or bacteria that attacked my inner ear and gave me vertigo real bad and ringing in my ears,, thought it was hormones!!! Exhaustion started up immediatly then boom out of nowhere started running a low grade fever also,,, had forgotten about the fever thing,, Because the last time I had a fever with my CFS was at the beginning of my disease 17 years ago and it lasted for almost a year....Has this happened to any of you in a flare,,, this one feels really, really bad!!! xxxx 0 likes, 9 replies "
33,C0040264,Tinnitus,"C1517205, C0042571, C0015967, C0392674","Flare, Vertigo, Fever, Exhaustion",https://patient.info/forums/discuss/running-low-grade-fever-after-extreme-mental-and-physical-on-going-stress-726025,Running low grade fever after extreme mental and physical on going stress,"Hi all,,, so I have had CFS for about 17 years and usually pretty good at pacing and keeping myself going at a pretty good pace... You all now what that means especially long time sufferers!!! So I contracted a virus or bacteria that attacked my inner ear and gave me vertigo real bad and ringing in my ears,, thought it was hormones!!! Exhaustion started up immediatly then boom out of nowhere started running a low grade fever also,,, had forgotten about the fever thing,, Because the last time I had a fever with my CFS was at the beginning of my disease 17 years ago and it lasted for almost a year....Has this happened to any of you in a flare,,, this one feels really, really bad!!! xxxx 0 likes, 9 replies "
33,C4522181,Brachial Amyotrophic Diplegia,"C1517205, C0042571, C0015967, C0392674","Flare, Vertigo, Fever, Exhaustion",https://patient.info/forums/discuss/running-low-grade-fever-after-extreme-mental-and-physical-on-going-stress-726025,Running low grade fever after extreme mental and physical on going stress,"Hi all,,, so I have had CFS for about 17 years and usually pretty good at pacing and keeping myself going at a pretty good pace... You all now what that means especially long time sufferers!!! So I contracted a virus or bacteria that attacked my inner ear and gave me vertigo real bad and ringing in my ears,, thought it was hormones!!! Exhaustion started up immediatly then boom out of nowhere started running a low grade fever also,,, had forgotten about the fever thing,, Because the last time I had a fever with my CFS was at the beginning of my disease 17 years ago and it lasted for almost a year....Has this happened to any of you in a flare,,, this one feels really, really bad!!! xxxx 0 likes, 9 replies "
34,C0270724,Infantile Neuroaxonal Dystrophy,"C0270996, C0221423, C0013604","Swelling of structure of eye, Illness (finding), Edema",https://patient.info/forums/discuss/any-experiences-with-swelling-around-the-eyes--632890,Any experiences with swelling around the eyes?,"Hello For about 2 weeks I've had swelling and purplish coloring under my eyes. The usual dark circles one might get under the eyes look as if they are swollen and now extend to to the outer corner of the eye. Went to the eye doctor and he performed an exam and said he couldn't find any problems and that it was probably due to the Prednisone that I'm still on. Woke up this morning with swelling above my eyes. When my eyes are open, I can't see my upper lids or eyelashes because of the swelling. So far there is no discoloration of the upper eye area. Anyone else ever have this type of swelling and did you find out what was causing it? I have never had it, even at my sickest. The face bloating due to Prednisone went away when my Prednisone was lowered to 10 mg/week and that was some time ago. Background: I'm 54 and was diagnosed in Dec '16 with Wegener's. Last two blood test results have come back negative for the first time for Vasculitis. Am still on 4 mg of Prednisone a day, which will probably be increased back up to 5 mg because of inflammation numbers are too high. Take 10 mg Methotrexate a week, and two Acthar injections a week. After two infusions of Rituxan last Sept, the plan is to do one infusion every six months while vasculitis numbers are still good.  0 likes, 10 replies "
34,C0042384,Vasculitis,"C0270996, C0221423, C0013604","Swelling of structure of eye, Illness (finding), Edema",https://patient.info/forums/discuss/any-experiences-with-swelling-around-the-eyes--632890,Any experiences with swelling around the eyes?,"Hello For about 2 weeks I've had swelling and purplish coloring under my eyes. The usual dark circles one might get under the eyes look as if they are swollen and now extend to to the outer corner of the eye. Went to the eye doctor and he performed an exam and said he couldn't find any problems and that it was probably due to the Prednisone that I'm still on. Woke up this morning with swelling above my eyes. When my eyes are open, I can't see my upper lids or eyelashes because of the swelling. So far there is no discoloration of the upper eye area. Anyone else ever have this type of swelling and did you find out what was causing it? I have never had it, even at my sickest. The face bloating due to Prednisone went away when my Prednisone was lowered to 10 mg/week and that was some time ago. Background: I'm 54 and was diagnosed in Dec '16 with Wegener's. Last two blood test results have come back negative for the first time for Vasculitis. Am still on 4 mg of Prednisone a day, which will probably be increased back up to 5 mg because of inflammation numbers are too high. Take 10 mg Methotrexate a week, and two Acthar injections a week. After two infusions of Rituxan last Sept, the plan is to do one infusion every six months while vasculitis numbers are still good.  0 likes, 10 replies "
36,C0009450,Communicable Diseases,"C0221423, C0015230, C0013604, C0030193","Illness (finding), Exanthema, Edema, Pain",https://patient.info/forums/discuss/could-it-be-vasculitis-or-nerves-or-some-kind-of-parasites-651492,could it be Vasculitis or nerves or some kind of parasites ,"So 5 weeks ago my left hand became swollen and extremely painful over days this spread to my shoulder , I was treated for cellulitis and given double dose antibiotics . The swelling went down but the skin has remained painful ( resting or moving) this over time has spread down my left side to my legs . I get swelling in my hands and feet, get rashes that come and go and now started to get little spots . My right side is completely normal. I feel sick sll the time and lost over a stone in weight . My temp is up and down , my heart rate is up and down as is my blood pressure but apparently it’s normal . I have had blood tests which show no inflammation but my platelets levels have dropped since the first blood test but it’s still in the normal range( just) I was admitted to hospital for a week and  had an mri of my head and spine and a lumbar puncture and that was fine st this point was told it was all in my head , I went into hospital being able to walk and came out limping and in more pain .... but it’s all in my head . I begged them to do tests on my skin or cells or check the blood vessels, they aren’t prepared to do any of this as they have decided it’s all in my head . Only once they have ruled out everything will I accept this . There is something going on and I’d like answers before any permanent damage is done . I don’t have a few thousand laying about to go private .  0 likes, 2 replies "
38,C0035078,Kidney Failure,C0231749,Knee pain,https://patient.info/forums/discuss/new-symptoms-following-cytoxan-and-rituxan-induction--644076,New Symptoms following Cytoxan and Rituxan Induction?,"Hi All -  First of all, I'm so happy I found this forum. The support and encouragement that is shared is extremely positive - it gives our family lots of energy to deal with this horrible disease. I'm mainly writing for my father - who was diagnosed November 2017 with MPA. Here is the timeline in condensed form of his development: - Late November, blood in sputum - Late December, admitted to ICU with kidney failure and lung filled with blood - 3 week ICU stay including ventilator support, continuous dialysis, and immunosuppresants - 2 cycles of cytoxan total during 4 week stay in hospital. once a week cycle of rituxan (4 total) - He came home with great lung function, creatinine at 2.7 (no dialysis) and down to 2.5 after a month. - Weekly physical therapy, on large doses of prednisone and tapering My father is in decent health, but I believe he is getting impatient. I've explained that people don't kick this disease after 3 months from diagnosis, I think he was optimistic because the improvement was so drastic in the first several weeks he was off the ventiator. Now that the progress is slowed, he feels like he's back tracking. I wanted to ask the group if they've experienced the following: - Small amounts of blood still in sputum (only in mornings) - NEW symptoms that he's never experienced before AFTER being sent home from the hospital after his first rounds of immunosuppresent infusions - this one mainly being joint pain in his knees (having trouble walking on it) Are these normal? He's scheduled for more rituxan 6 months after he's left the hospital (in July,) but i just wanted to make sure he's experiencing typical symptoms pre-remission. Any advice will help tremendously. 0 likes, 7 replies "
40,C0042373,Vascular Diseases,C0030193,Pain,https://patient.info/forums/discuss/vascular-disease-659653,Vascular disease,"I have been diagnosed with severe arthritis and I was planning to get a hip replacement however I went two weeks ago Fort S concerning coldness in my lower leg and pain come to find out I have vascular disease. Should I get the vascular disease fixed first before hip surgery. And can someone tell me about this disease 0 likes, 0 replies "
40,C0003864,Arthritis,C0030193,Pain,https://patient.info/forums/discuss/vascular-disease-659653,Vascular disease,"I have been diagnosed with severe arthritis and I was planning to get a hip replacement however I went two weeks ago Fort S concerning coldness in my lower leg and pain come to find out I have vascular disease. Should I get the vascular disease fixed first before hip surgery. And can someone tell me about this disease 0 likes, 0 replies "
42,C0009443,Common Cold,C0030193,Pain,https://patient.info/forums/discuss/vascular-disease-659206,Vascular disease,"Obviously John to discuss hip replacement however my bottom leg continue to be cold and have pain. I have some test done and found out I have vascular disease should I get this fixed first or the hip? 0 likes, 0 replies "
42,C0042373,Vascular Diseases,C0030193,Pain,https://patient.info/forums/discuss/vascular-disease-659206,Vascular disease,"Obviously John to discuss hip replacement however my bottom leg continue to be cold and have pain. I have some test done and found out I have vascular disease should I get this fixed first or the hip? 0 likes, 0 replies "
