PostNumber,DiseaseID,Disease,SymptomIDs,Symptoms,ThreadLink,ThreadHeading,ThreadContent
14,C0009450,Communicable Diseases,"C0003862, C0030193","Arthralgia, Pain",https://patient.info/forums/discuss/3-months-post-arthoscopic-shoulder-surgery-distal-ac-joint-697885,"3 months post Arthoscopic shoulder surgery, distal ac joint","I’ve posted about this once before, and probably won't be the last, as I would like to get a few more reply’s, and hear about others who have had similar surgery. This may be long winded, as I’d like to give as much details as possible. I am 25, and a dealer in the casino business for the last 4 years. About a year to two years ago, I was having pain in a very specific area in my right shoulder, along with ALOT of clicking, popping, and grinding. Come to find out, it was my AC joint. Several cortisone shots, physical therapy, and pain relievers later, I decided to have surgery, in hopes that this pain would go away, or get some kind of relief. My surgeon told me he shaved my ac joint, cleaned up arthritis, bursa, and any spurs I had, and also discovered I had a post labrum tear. I believe I got a couple of anchors and sutures, and was in the big sling for about 3 weeks before ditching it and beginning PT. Everything was “fine” and my ROM improved very quickly. Well, here I am, 3 months post opp, and the pain in my ac joint area is unbearable..MUCH like before surgery. Minor clicking which I’m told is normal. And I have noticed the very large bump that was there before, is there, but minimal and still painful. I am going on Monday, to get a second opinion, as my doctor doesn’t understand why I am still in pain. I have been referred to a rheumatologist, as I have bad cases of arthritis related diseases in my family. However, how can I possibly be in so much pain this late in the game? I’ve had a cortisone shot last month, which didn’t help. Has anyone had a similar surgery, that has experienced this, and hopefully got better?! Yes, I’m aware this recovery takes time, but to be in the same exact pain as before surgery freaks me out. Any feedback would be great. 0 likes, 0 replies "
14,C4522181,Brachial Amyotrophic Diplegia,"C0003862, C0030193","Arthralgia, Pain",https://patient.info/forums/discuss/3-months-post-arthoscopic-shoulder-surgery-distal-ac-joint-697885,"3 months post Arthoscopic shoulder surgery, distal ac joint","I’ve posted about this once before, and probably won't be the last, as I would like to get a few more reply’s, and hear about others who have had similar surgery. This may be long winded, as I’d like to give as much details as possible. I am 25, and a dealer in the casino business for the last 4 years. About a year to two years ago, I was having pain in a very specific area in my right shoulder, along with ALOT of clicking, popping, and grinding. Come to find out, it was my AC joint. Several cortisone shots, physical therapy, and pain relievers later, I decided to have surgery, in hopes that this pain would go away, or get some kind of relief. My surgeon told me he shaved my ac joint, cleaned up arthritis, bursa, and any spurs I had, and also discovered I had a post labrum tear. I believe I got a couple of anchors and sutures, and was in the big sling for about 3 weeks before ditching it and beginning PT. Everything was “fine” and my ROM improved very quickly. Well, here I am, 3 months post opp, and the pain in my ac joint area is unbearable..MUCH like before surgery. Minor clicking which I’m told is normal. And I have noticed the very large bump that was there before, is there, but minimal and still painful. I am going on Monday, to get a second opinion, as my doctor doesn’t understand why I am still in pain. I have been referred to a rheumatologist, as I have bad cases of arthritis related diseases in my family. However, how can I possibly be in so much pain this late in the game? I’ve had a cortisone shot last month, which didn’t help. Has anyone had a similar surgery, that has experienced this, and hopefully got better?! Yes, I’m aware this recovery takes time, but to be in the same exact pain as before surgery freaks me out. Any feedback would be great. 0 likes, 0 replies "
14,C0003864,Arthritis,"C0003862, C0030193","Arthralgia, Pain",https://patient.info/forums/discuss/3-months-post-arthoscopic-shoulder-surgery-distal-ac-joint-697885,"3 months post Arthoscopic shoulder surgery, distal ac joint","I’ve posted about this once before, and probably won't be the last, as I would like to get a few more reply’s, and hear about others who have had similar surgery. This may be long winded, as I’d like to give as much details as possible. I am 25, and a dealer in the casino business for the last 4 years. About a year to two years ago, I was having pain in a very specific area in my right shoulder, along with ALOT of clicking, popping, and grinding. Come to find out, it was my AC joint. Several cortisone shots, physical therapy, and pain relievers later, I decided to have surgery, in hopes that this pain would go away, or get some kind of relief. My surgeon told me he shaved my ac joint, cleaned up arthritis, bursa, and any spurs I had, and also discovered I had a post labrum tear. I believe I got a couple of anchors and sutures, and was in the big sling for about 3 weeks before ditching it and beginning PT. Everything was “fine” and my ROM improved very quickly. Well, here I am, 3 months post opp, and the pain in my ac joint area is unbearable..MUCH like before surgery. Minor clicking which I’m told is normal. And I have noticed the very large bump that was there before, is there, but minimal and still painful. I am going on Monday, to get a second opinion, as my doctor doesn’t understand why I am still in pain. I have been referred to a rheumatologist, as I have bad cases of arthritis related diseases in my family. However, how can I possibly be in so much pain this late in the game? I’ve had a cortisone shot last month, which didn’t help. Has anyone had a similar surgery, that has experienced this, and hopefully got better?! Yes, I’m aware this recovery takes time, but to be in the same exact pain as before surgery freaks me out. Any feedback would be great. 0 likes, 0 replies "
16,C0014518,Toxic Epidermal Necrolysis,"C0231749, C0030193","Knee pain, Pain",https://patient.info/forums/discuss/pain-after-meniscus-knee-surgery-697463,Pain after meniscus knee surgery,"I had a knee arthroscopy in February and thought if was all going well. but I started my physio a few weeks ago and was doing ok, but now have serious stabbing pain in the front of my knee when going up the stairs, I struggle to put weight on it going up the stairs but not coming down. I have good movement in the knee but the pain is too much, feels like ive gone ten steps back!! anybody else had the same symptoms?? 0 likes, 7 replies "
17,C0796085,Nance-Horan syndrome,C0030193,Pain,https://patient.info/forums/discuss/80-lateral-meniscus-removed-703034,80% lateral meniscus removed,"Hi, I am a 31 year old female. Just over 2 weeks ago I had 80% of my lateral meniscus cartilage removed as it was so damaged and causing pain and swelling in the knee. The surgeon says I am at higher risk of developing arthritis but could not give me a time frame on when this might happen. He suggests I get myself on an NHS waiting list for meniscal transplant (which seems like a major op and long recover) I am hoping if I stop doing anything high impact (running, skiing, jumping etc) and stick to swimming and cycling I will be able to stop the arthritis happening without need for further surgery.... Has anyone else had such a large portion of their lateral meniscus cartilage removed? How have you felt since the op? Have you gone on to develop problems? The surgeon really scared me and I was upset - I am only 31 and he suggested I no longer hike(!) and should wear an off-loading brace just to walk 15 mins to and from work... seems like overkill or am I underestimating the problem? I am 10 days post op  and knee is feeling very good. Any thoughts or advice will be helpful Thanks so much, L 0 likes, 0 replies "
17,C0003864,Arthritis,C0030193,Pain,https://patient.info/forums/discuss/80-lateral-meniscus-removed-703034,80% lateral meniscus removed,"Hi, I am a 31 year old female. Just over 2 weeks ago I had 80% of my lateral meniscus cartilage removed as it was so damaged and causing pain and swelling in the knee. The surgeon says I am at higher risk of developing arthritis but could not give me a time frame on when this might happen. He suggests I get myself on an NHS waiting list for meniscal transplant (which seems like a major op and long recover) I am hoping if I stop doing anything high impact (running, skiing, jumping etc) and stick to swimming and cycling I will be able to stop the arthritis happening without need for further surgery.... Has anyone else had such a large portion of their lateral meniscus cartilage removed? How have you felt since the op? Have you gone on to develop problems? The surgeon really scared me and I was upset - I am only 31 and he suggested I no longer hike(!) and should wear an off-loading brace just to walk 15 mins to and from work... seems like overkill or am I underestimating the problem? I am 10 days post op  and knee is feeling very good. Any thoughts or advice will be helpful Thanks so much, L 0 likes, 0 replies "
23,C0003873,Rheumatoid Arthritis,"C0037088, C0241898, C0016382, C0030193, C0004604, C0028081, C0015967","Signs and Symptoms, Generalized fatigue, Flushing, Pain, Back Pain, Night sweats, Fever",https://patient.info/forums/discuss/fever-and-night-sweats-after-2nd-knee-replacement-719085,Fever and night sweats after 2nd knee replacement ,"hi,  i am on day 12 post op for my 2nd knee surgery. had 1ST  in may 2018 and it went well.  i have osteoarthritis and   affecting my hand joints at the moment. on day 2-3 post op still in hospital i developed low grade fever, not constant it varied with and without meds like paracetamol but never higher than 38 C( one occassion). they did blood tests and CrP AND sedimentation was elevated but Crp was elevated even before surgery and they said it could be due to rheumatoid arthritis. for this blood works they said both can be also elevated due to trauma of surgery and coupled with low grade fever i was released home on day 8 post surgery and told fever is standard post op and because there is some bruising and a hemathoma that could be causing it. i asked how long can this last but wasnt given a clear answer. my surgery was done under spinal epidural and some pills that put you to sleep so it wasnt classic anasthesia where you might expect your body flushing meds out, at least not for this long . since then i had low grade fever continue but also extreme night sweating- literally drenched waist up (no sweat smell) several times a night. my daughter insisted i do urine test for uti as i had catheter with my gp and she felt my urine was darker and smellier  and test showed high leukocytes count so gp put me on antibiotics. now its day 3 of antibiotics, i finally have some feeling in my bladder ie feeling full and actually needing to go. but fever and especially sweats and general fatigue remains. gp assured me these symptoms should resolve with antibiotics but while i see some bladder and urinary tract progress i still dont feel well at all and now really getting worried its something far more complicated.  the wound looks ok and dry, still a bit swallen and there is a haematoma thats starting to look better a bit. My  fever is rarely over 37.5, yesterday it started late afternoon and evening and resolved on its own; today i just had to take paracetamol for pain so it went down from 37.3, i am trying to not take paracetmol for pain as trying to see if at least fever is going away but finding it difficult as obviously there is pain especially at the back around the calf and knee itself; also night sweats wake me up and when i measure temp after- its low- 36.3 to 36.7. this is such a different experience than last surgery and i am really now starting to get worried and super anxious and i havent slept in days which isnt helping with recovery obviously. any feedback or experiences from you guys with any of this would be greatly appreciated. 0 likes, 0 replies "
23,C0042029,Urinary tract infection,"C0037088, C0241898, C0016382, C0030193, C0004604, C0028081, C0015967","Signs and Symptoms, Generalized fatigue, Flushing, Pain, Back Pain, Night sweats, Fever",https://patient.info/forums/discuss/fever-and-night-sweats-after-2nd-knee-replacement-719085,Fever and night sweats after 2nd knee replacement ,"hi,  i am on day 12 post op for my 2nd knee surgery. had 1ST  in may 2018 and it went well.  i have osteoarthritis and   affecting my hand joints at the moment. on day 2-3 post op still in hospital i developed low grade fever, not constant it varied with and without meds like paracetamol but never higher than 38 C( one occassion). they did blood tests and CrP AND sedimentation was elevated but Crp was elevated even before surgery and they said it could be due to rheumatoid arthritis. for this blood works they said both can be also elevated due to trauma of surgery and coupled with low grade fever i was released home on day 8 post surgery and told fever is standard post op and because there is some bruising and a hemathoma that could be causing it. i asked how long can this last but wasnt given a clear answer. my surgery was done under spinal epidural and some pills that put you to sleep so it wasnt classic anasthesia where you might expect your body flushing meds out, at least not for this long . since then i had low grade fever continue but also extreme night sweating- literally drenched waist up (no sweat smell) several times a night. my daughter insisted i do urine test for uti as i had catheter with my gp and she felt my urine was darker and smellier  and test showed high leukocytes count so gp put me on antibiotics. now its day 3 of antibiotics, i finally have some feeling in my bladder ie feeling full and actually needing to go. but fever and especially sweats and general fatigue remains. gp assured me these symptoms should resolve with antibiotics but while i see some bladder and urinary tract progress i still dont feel well at all and now really getting worried its something far more complicated.  the wound looks ok and dry, still a bit swallen and there is a haematoma thats starting to look better a bit. My  fever is rarely over 37.5, yesterday it started late afternoon and evening and resolved on its own; today i just had to take paracetamol for pain so it went down from 37.3, i am trying to not take paracetmol for pain as trying to see if at least fever is going away but finding it difficult as obviously there is pain especially at the back around the calf and knee itself; also night sweats wake me up and when i measure temp after- its low- 36.3 to 36.7. this is such a different experience than last surgery and i am really now starting to get worried and super anxious and i havent slept in days which isnt helping with recovery obviously. any feedback or experiences from you guys with any of this would be greatly appreciated. 0 likes, 0 replies "
23,C0014122,Subacute Bacterial Endocarditis,"C0037088, C0241898, C0016382, C0030193, C0004604, C0028081, C0015967","Signs and Symptoms, Generalized fatigue, Flushing, Pain, Back Pain, Night sweats, Fever",https://patient.info/forums/discuss/fever-and-night-sweats-after-2nd-knee-replacement-719085,Fever and night sweats after 2nd knee replacement ,"hi,  i am on day 12 post op for my 2nd knee surgery. had 1ST  in may 2018 and it went well.  i have osteoarthritis and   affecting my hand joints at the moment. on day 2-3 post op still in hospital i developed low grade fever, not constant it varied with and without meds like paracetamol but never higher than 38 C( one occassion). they did blood tests and CrP AND sedimentation was elevated but Crp was elevated even before surgery and they said it could be due to rheumatoid arthritis. for this blood works they said both can be also elevated due to trauma of surgery and coupled with low grade fever i was released home on day 8 post surgery and told fever is standard post op and because there is some bruising and a hemathoma that could be causing it. i asked how long can this last but wasnt given a clear answer. my surgery was done under spinal epidural and some pills that put you to sleep so it wasnt classic anasthesia where you might expect your body flushing meds out, at least not for this long . since then i had low grade fever continue but also extreme night sweating- literally drenched waist up (no sweat smell) several times a night. my daughter insisted i do urine test for uti as i had catheter with my gp and she felt my urine was darker and smellier  and test showed high leukocytes count so gp put me on antibiotics. now its day 3 of antibiotics, i finally have some feeling in my bladder ie feeling full and actually needing to go. but fever and especially sweats and general fatigue remains. gp assured me these symptoms should resolve with antibiotics but while i see some bladder and urinary tract progress i still dont feel well at all and now really getting worried its something far more complicated.  the wound looks ok and dry, still a bit swallen and there is a haematoma thats starting to look better a bit. My  fever is rarely over 37.5, yesterday it started late afternoon and evening and resolved on its own; today i just had to take paracetamol for pain so it went down from 37.3, i am trying to not take paracetmol for pain as trying to see if at least fever is going away but finding it difficult as obviously there is pain especially at the back around the calf and knee itself; also night sweats wake me up and when i measure temp after- its low- 36.3 to 36.7. this is such a different experience than last surgery and i am really now starting to get worried and super anxious and i havent slept in days which isnt helping with recovery obviously. any feedback or experiences from you guys with any of this would be greatly appreciated. 0 likes, 0 replies "
23,C0029408,Degenerative polyarthritis,"C0037088, C0241898, C0016382, C0030193, C0004604, C0028081, C0015967","Signs and Symptoms, Generalized fatigue, Flushing, Pain, Back Pain, Night sweats, Fever",https://patient.info/forums/discuss/fever-and-night-sweats-after-2nd-knee-replacement-719085,Fever and night sweats after 2nd knee replacement ,"hi,  i am on day 12 post op for my 2nd knee surgery. had 1ST  in may 2018 and it went well.  i have osteoarthritis and   affecting my hand joints at the moment. on day 2-3 post op still in hospital i developed low grade fever, not constant it varied with and without meds like paracetamol but never higher than 38 C( one occassion). they did blood tests and CrP AND sedimentation was elevated but Crp was elevated even before surgery and they said it could be due to rheumatoid arthritis. for this blood works they said both can be also elevated due to trauma of surgery and coupled with low grade fever i was released home on day 8 post surgery and told fever is standard post op and because there is some bruising and a hemathoma that could be causing it. i asked how long can this last but wasnt given a clear answer. my surgery was done under spinal epidural and some pills that put you to sleep so it wasnt classic anasthesia where you might expect your body flushing meds out, at least not for this long . since then i had low grade fever continue but also extreme night sweating- literally drenched waist up (no sweat smell) several times a night. my daughter insisted i do urine test for uti as i had catheter with my gp and she felt my urine was darker and smellier  and test showed high leukocytes count so gp put me on antibiotics. now its day 3 of antibiotics, i finally have some feeling in my bladder ie feeling full and actually needing to go. but fever and especially sweats and general fatigue remains. gp assured me these symptoms should resolve with antibiotics but while i see some bladder and urinary tract progress i still dont feel well at all and now really getting worried its something far more complicated.  the wound looks ok and dry, still a bit swallen and there is a haematoma thats starting to look better a bit. My  fever is rarely over 37.5, yesterday it started late afternoon and evening and resolved on its own; today i just had to take paracetamol for pain so it went down from 37.3, i am trying to not take paracetmol for pain as trying to see if at least fever is going away but finding it difficult as obviously there is pain especially at the back around the calf and knee itself; also night sweats wake me up and when i measure temp after- its low- 36.3 to 36.7. this is such a different experience than last surgery and i am really now starting to get worried and super anxious and i havent slept in days which isnt helping with recovery obviously. any feedback or experiences from you guys with any of this would be greatly appreciated. 0 likes, 0 replies "
24,C4283856,Horizontal hoof crack,C0231749,Knee pain,https://patient.info/forums/discuss/feeling-knee-pain-in-both-of-my-knees-720139,Feeling knee Pain in both of my knees,"Hello i am 23 years old girl, i am feeling knee pain from about 3 months. i had  an  , below is what was written in the report can you please tell me what to do in this case : small horizontal fissure type 3 reaching the posterior horn of the internal meniscus, associated with a small meniscal cyst infracentimetric behind the posterior meniscal root Thank you in advance. 0 likes, 0 replies "
25,C4522181,Brachial Amyotrophic Diplegia,"C0015672, C0030193","Fatigue, Pain",https://patient.info/forums/discuss/did-anyone-hurt-this-bad-after-a-knee-arthroscopy--720270,Did anyone hurt this bad after a knee arthroscopy?,"Hello. I had my knee scope done last tuesday. its almost been a week and im still in alot of pain and can barely put any weight on it. Is this normal? im tired of ppl telling me to get up and move around when i am hurting this bad or orthers are saying i shouldnt be hurting a week after. im seriously in alot of pain that my pain meds are barely helping. 0 likes, 1 reply "
26,C0745545,knee inflammation,C0030193,Pain,https://patient.info/forums/discuss/avoiding-total-knee-replacement-after-arthroscopy-tips-700099,Avoiding Total Knee Replacement After Arthroscopy Tips,"Hello! Haven't been here since my L TKR , but now I'm now dealing with serious issues with the right. I just had arthroscopy 5 days ago where 90% of my medial meniscus was removed (tear from the root). Lateral meniscus was also damaged and I have almost Grade 3 arthritis with a big ulcer and bad inflammation throughout the knee. My new surgeon and PT (who I both love) feel I will need a TKR, the question is how long can we hold off with strengthening, arthritis treatment, etc. Having gone through a very difficult L TKR, (bend still not good) naturally I want to hold off as long as possible. Has anyone here experienced TKR after arthroscopy and if so, is there anything you found helpful to prolong the surgery? Or if you were able to avoid a TKR, what tips can you share? Perhaps nothing will adequately hold off the extreme pain from lack of cushioning, but I thought I'd ask anyway. Thanks! 0 likes, 0 replies "
26,C4522181,Brachial Amyotrophic Diplegia,C0030193,Pain,https://patient.info/forums/discuss/avoiding-total-knee-replacement-after-arthroscopy-tips-700099,Avoiding Total Knee Replacement After Arthroscopy Tips,"Hello! Haven't been here since my L TKR , but now I'm now dealing with serious issues with the right. I just had arthroscopy 5 days ago where 90% of my medial meniscus was removed (tear from the root). Lateral meniscus was also damaged and I have almost Grade 3 arthritis with a big ulcer and bad inflammation throughout the knee. My new surgeon and PT (who I both love) feel I will need a TKR, the question is how long can we hold off with strengthening, arthritis treatment, etc. Having gone through a very difficult L TKR, (bend still not good) naturally I want to hold off as long as possible. Has anyone here experienced TKR after arthroscopy and if so, is there anything you found helpful to prolong the surgery? Or if you were able to avoid a TKR, what tips can you share? Perhaps nothing will adequately hold off the extreme pain from lack of cushioning, but I thought I'd ask anyway. Thanks! 0 likes, 0 replies "
26,C0011119,Decompression Sickness,C0030193,Pain,https://patient.info/forums/discuss/avoiding-total-knee-replacement-after-arthroscopy-tips-700099,Avoiding Total Knee Replacement After Arthroscopy Tips,"Hello! Haven't been here since my L TKR , but now I'm now dealing with serious issues with the right. I just had arthroscopy 5 days ago where 90% of my medial meniscus was removed (tear from the root). Lateral meniscus was also damaged and I have almost Grade 3 arthritis with a big ulcer and bad inflammation throughout the knee. My new surgeon and PT (who I both love) feel I will need a TKR, the question is how long can we hold off with strengthening, arthritis treatment, etc. Having gone through a very difficult L TKR, (bend still not good) naturally I want to hold off as long as possible. Has anyone here experienced TKR after arthroscopy and if so, is there anything you found helpful to prolong the surgery? Or if you were able to avoid a TKR, what tips can you share? Perhaps nothing will adequately hold off the extreme pain from lack of cushioning, but I thought I'd ask anyway. Thanks! 0 likes, 0 replies "
26,C0003864,Arthritis,C0030193,Pain,https://patient.info/forums/discuss/avoiding-total-knee-replacement-after-arthroscopy-tips-700099,Avoiding Total Knee Replacement After Arthroscopy Tips,"Hello! Haven't been here since my L TKR , but now I'm now dealing with serious issues with the right. I just had arthroscopy 5 days ago where 90% of my medial meniscus was removed (tear from the root). Lateral meniscus was also damaged and I have almost Grade 3 arthritis with a big ulcer and bad inflammation throughout the knee. My new surgeon and PT (who I both love) feel I will need a TKR, the question is how long can we hold off with strengthening, arthritis treatment, etc. Having gone through a very difficult L TKR, (bend still not good) naturally I want to hold off as long as possible. Has anyone here experienced TKR after arthroscopy and if so, is there anything you found helpful to prolong the surgery? Or if you were able to avoid a TKR, what tips can you share? Perhaps nothing will adequately hold off the extreme pain from lack of cushioning, but I thought I'd ask anyway. Thanks! 0 likes, 0 replies "
31,C0011119,Decompression Sickness,C0231218,Malaise,https://patient.info/forums/discuss/post-op-cartilage-arthroscopy-718830,Post Op Cartilage Arthroscopy ,"So in September I had knee arthroscopy done to shave my cartilage and trim my fat pad as my knee was giving way and locking... It’s been just over 7 week since I had it done and everything has been fine, been able to get out more without worrying if my knees gonna play up, not been on as many pain killers.. Declined hospital physio as it’s pretty much the same exercises my physio gave me prior to being referred to for surgery and for my back the previous year so thought I know what I’m doing I’ll be ok (had an open appointment til end of October if i wanted to go back) Noticed yesterday I’m struggling with stairs and can’t weight bare going up or bend fully to weight bare coming down.. Not seen consultant since September (onmy saw him prior to surgery) and don’t see him till 17th December and I know it’s a 50:50 chance it would work but thought it would last longer than this. Currently sat in bed in tears, doing physio hoping it helps and no idea what to do if it doesnt. has anyone else had this? any hints or tips would be much appreciated. 0 likes, 3 replies "
