PostNumber,DiseaseID,Disease,SymptomIDs,Symptoms,ThreadLink,ThreadHeading,ThreadContent
24,C0009450,Communicable Diseases,"C0030193, C0333252","Pain, Hard edema",https://patient.info/forums/discuss/removal-of-abscessed-tooth-but-gum-still-swollen--612594,Removal of abscessed tooth but gum still swollen?,"Hello everyone. Just after a bit of advice and reassurance really. Back in April I developed a tooth infection due to a bad filling which resulted in an  . I wasn't in much pain but my gum was swollen. I was travelling at the time and ended up trying to ignore it as it was difficult and expensive to get treatment whilst travelling. I then developed a pimple on the gum (fistula). I finally went to the dentist a couple of weeks ago and she said the tooth can't be saved so may as well extract it (btw, it was a second premolar). She didn't give me any   and she said she could easily numb me as my gum was swollen but nothing else. She was right and she only gave me 2 injections when I finally had it out last Thursday (one week ago) and it was an easy extraction. Again she didn't prescribe me antibiotics as the tooth came out with the abscess attached to the root (she showed me) and said my body was just clear up the rest of the infection itself as the source was removed. She then just sent me home and the extraction site is healing as it should. I've had to pain apart from the slight bruising usually associated with an extraction. The pimple has also gone which I consider to be a good sign however the swelling on my gum is exactly the same as it was when I still had the tooth in! It's hard and doesn't hurt when pressed. Is this normal? Surely it's a good sign that the pimple is gone? Means the infection is clearing? I'm just a bit concerned as I'm not on antibiotics and just wondering if the gum is still swollen just because I left the abscess for so long so the hard swelling just might take a bit of time to go down? Any reassurance would be great! Thanks  0 likes, 5 replies "
24,C0000833,Abscess,"C0030193, C0333252","Pain, Hard edema",https://patient.info/forums/discuss/removal-of-abscessed-tooth-but-gum-still-swollen--612594,Removal of abscessed tooth but gum still swollen?,"Hello everyone. Just after a bit of advice and reassurance really. Back in April I developed a tooth infection due to a bad filling which resulted in an  . I wasn't in much pain but my gum was swollen. I was travelling at the time and ended up trying to ignore it as it was difficult and expensive to get treatment whilst travelling. I then developed a pimple on the gum (fistula). I finally went to the dentist a couple of weeks ago and she said the tooth can't be saved so may as well extract it (btw, it was a second premolar). She didn't give me any   and she said she could easily numb me as my gum was swollen but nothing else. She was right and she only gave me 2 injections when I finally had it out last Thursday (one week ago) and it was an easy extraction. Again she didn't prescribe me antibiotics as the tooth came out with the abscess attached to the root (she showed me) and said my body was just clear up the rest of the infection itself as the source was removed. She then just sent me home and the extraction site is healing as it should. I've had to pain apart from the slight bruising usually associated with an extraction. The pimple has also gone which I consider to be a good sign however the swelling on my gum is exactly the same as it was when I still had the tooth in! It's hard and doesn't hurt when pressed. Is this normal? Surely it's a good sign that the pimple is gone? Means the infection is clearing? I'm just a bit concerned as I'm not on antibiotics and just wondering if the gum is still swollen just because I left the abscess for so long so the hard swelling just might take a bit of time to go down? Any reassurance would be great! Thanks  0 likes, 5 replies "
24,C4522181,Brachial Amyotrophic Diplegia,"C0030193, C0333252","Pain, Hard edema",https://patient.info/forums/discuss/removal-of-abscessed-tooth-but-gum-still-swollen--612594,Removal of abscessed tooth but gum still swollen?,"Hello everyone. Just after a bit of advice and reassurance really. Back in April I developed a tooth infection due to a bad filling which resulted in an  . I wasn't in much pain but my gum was swollen. I was travelling at the time and ended up trying to ignore it as it was difficult and expensive to get treatment whilst travelling. I then developed a pimple on the gum (fistula). I finally went to the dentist a couple of weeks ago and she said the tooth can't be saved so may as well extract it (btw, it was a second premolar). She didn't give me any   and she said she could easily numb me as my gum was swollen but nothing else. She was right and she only gave me 2 injections when I finally had it out last Thursday (one week ago) and it was an easy extraction. Again she didn't prescribe me antibiotics as the tooth came out with the abscess attached to the root (she showed me) and said my body was just clear up the rest of the infection itself as the source was removed. She then just sent me home and the extraction site is healing as it should. I've had to pain apart from the slight bruising usually associated with an extraction. The pimple has also gone which I consider to be a good sign however the swelling on my gum is exactly the same as it was when I still had the tooth in! It's hard and doesn't hurt when pressed. Is this normal? Surely it's a good sign that the pimple is gone? Means the infection is clearing? I'm just a bit concerned as I'm not on antibiotics and just wondering if the gum is still swollen just because I left the abscess for so long so the hard swelling just might take a bit of time to go down? Any reassurance would be great! Thanks  0 likes, 5 replies "
26,C2242472,Infection of bone,"C0240382, C0030193","mouth swelling, Pain",https://patient.info/forums/discuss/tooth-ache-taking-amoxicillin-for-two-days-but-pain-is-getting-worse-325198,"Tooth ache, taking amoxicillin for two days but pain is getting worse","ok I have bad teeth. I went finally to the dentist and he said I have an infection in my bone under my bad tooth. I have been referred for removal of the decayed tooth. They prescribed me antibiotics 500mg of amoxicillin three times a day but I can't sleep, eat, or really think. I am taking ibroprofen and cocodamol regularly. No effect really, I am using clove oil, not that it helps. Anyway I just need to know if this pain will stop anytime soon?  I now have swelling on the inside of my mouth in the roof of my mouth, it hurts to touch.  Should I go to a and e? Is there anything I can do? My dentist is not open till Monday now. He said the antibiotics should work over the weekend but I am scared I won't make it through the weekend!,!. help!!! 5 likes, 40 replies "
26,C4522181,Brachial Amyotrophic Diplegia,"C0240382, C0030193","mouth swelling, Pain",https://patient.info/forums/discuss/tooth-ache-taking-amoxicillin-for-two-days-but-pain-is-getting-worse-325198,"Tooth ache, taking amoxicillin for two days but pain is getting worse","ok I have bad teeth. I went finally to the dentist and he said I have an infection in my bone under my bad tooth. I have been referred for removal of the decayed tooth. They prescribed me antibiotics 500mg of amoxicillin three times a day but I can't sleep, eat, or really think. I am taking ibroprofen and cocodamol regularly. No effect really, I am using clove oil, not that it helps. Anyway I just need to know if this pain will stop anytime soon?  I now have swelling on the inside of my mouth in the roof of my mouth, it hurts to touch.  Should I go to a and e? Is there anything I can do? My dentist is not open till Monday now. He said the antibiotics should work over the weekend but I am scared I won't make it through the weekend!,!. help!!! 5 likes, 40 replies "
27,C0013595,Eczema,"C1442877, C0231218","Sore skin, Malaise",https://patient.info/forums/discuss/skin-peeling-off-but-no-itchiness-pain-or-redness--710477,"Skin peeling off but no itchiness, pain or redness?? ","So for around two months now my skin has been having this problem and im not sure on the cause or whether it is eczema or dermatitis but its just appeared out of the blue. The skin on my arms, armpits, under breasts and groin area (anywhere i sweat really) has started to peel off. Some areas like my arms look fine and then ill give it a quick scratch or rub and the skin just starts to roll off like im sunburt but im not. Other areas like my groin the skin already looks like its peeling and rubbing off, its so unusual as its not red or inflamed or itchy or sore at all? it just peels. Does anyone know what may be causing this? Thank you! 0 likes, 0 replies "
27,C0011603,Dermatitis,"C1442877, C0231218","Sore skin, Malaise",https://patient.info/forums/discuss/skin-peeling-off-but-no-itchiness-pain-or-redness--710477,"Skin peeling off but no itchiness, pain or redness?? ","So for around two months now my skin has been having this problem and im not sure on the cause or whether it is eczema or dermatitis but its just appeared out of the blue. The skin on my arms, armpits, under breasts and groin area (anywhere i sweat really) has started to peel off. Some areas like my arms look fine and then ill give it a quick scratch or rub and the skin just starts to roll off like im sunburt but im not. Other areas like my groin the skin already looks like its peeling and rubbing off, its so unusual as its not red or inflamed or itchy or sore at all? it just peels. Does anyone know what may be causing this? Thank you! 0 likes, 0 replies "
28,C0009450,Communicable Diseases,"C0040460, C0030193","Toothache, Pain",https://patient.info/forums/discuss/tooth-pain-atypical-odontalgia--729197,Tooth Pain - Atypical Odontalgia?,"Hi, Would really welcome some informed opinion please. I recently had a route canal on front tooth after xray showed inflammation. After few days with very low pain the pain feels worse. Sometimes i have tooth pain that worsens with stress then dissapears. Sometimes i have tooth pain and it is real infection. I cannot tell difference anymore. Fridays are worse when i know i have to last weekend without dentists available. I have had lots of treatment some of which i dont know i needed. I am writing this 7 days after my root canal and the pain is bad, but i dont know its bad beacause its bad or because im imagining it bad. Tooth not sensitive to touch as it was prior. Is this Atypical Adontalgia as just heard of this condition? Many Thanks 0 likes, 0 replies "
28,C4522181,Brachial Amyotrophic Diplegia,"C0040460, C0030193","Toothache, Pain",https://patient.info/forums/discuss/tooth-pain-atypical-odontalgia--729197,Tooth Pain - Atypical Odontalgia?,"Hi, Would really welcome some informed opinion please. I recently had a route canal on front tooth after xray showed inflammation. After few days with very low pain the pain feels worse. Sometimes i have tooth pain that worsens with stress then dissapears. Sometimes i have tooth pain and it is real infection. I cannot tell difference anymore. Fridays are worse when i know i have to last weekend without dentists available. I have had lots of treatment some of which i dont know i needed. I am writing this 7 days after my root canal and the pain is bad, but i dont know its bad beacause its bad or because im imagining it bad. Tooth not sensitive to touch as it was prior. Is this Atypical Adontalgia as just heard of this condition? Many Thanks 0 likes, 0 replies "
29,C0013595,Eczema,"C0042963, C1442877, C0015967","Vomiting, Sore skin, Fever",https://patient.info/forums/discuss/skin-issues-with-9-year-old-under-arm-713592,Skin issues with 9 year old under arm,"This is really odd at first it started off with the bog one at the top now it is spreading. They start off as small bumps then its like they turn into blisters. this just now started and i have no clue what it is. Ive taken him to the doctor but was unable to really get a understanding of what it is they are actually sending it off for a culture. It stings him when anything touches it and there is no fever or vomiting. He is perfectly fine its just the sores are coming 0 likes, 0 replies "
31,C0013595,Eczema,"C0015230, C1517205, C0266836","Exanthema, Flare, Infantile Colic",https://patient.info/forums/discuss/baby-eczema-711805,Baby Eczema,"So our son was born at 32 weeks. He was relatively healthy just delivered by emergency c section due to placenta previa conplications. He spent 3 weeks in the NICU and we took him home. Within a month or so he started having very bad colic symptoms which led us to explore alternative formulas because of a possible milk intolerance. We eventually settled on Nutramagen which took care of the colic. By 3 months he had his first signs of eczema. He had cradle cap and infected cheeks from scratching. The doctors all said it was the worst case theyve seen. They gave him antibiotics and oral steroids to get it under control. Eventually we got to the dermatologist who gave us topical steroids to manage the flare ups. He contracted multiple MRSA infections which spread back and forth in the family. We resorted to bleach baths and hibicleanse to rid of us that horrible stuff. I also stocked up on tea tree oil soap to ward off any future outbreaks which actually did work. Hes had 3 rounds of antibiotics before 1 year old. After these hard lessons we developed routines of 2 baths a day with a tea tree oil castille soap mixture so hes clean but not over washed. Then we apply aquaphor asap to lock in his moisture. Weve stayed away from steroids so long as hes not severe. We rack our brains to figure out any triggers for his flares and are focusing on cutting out dairy and any other allergens we find. Hes very allergic to strawberries too. Benedryl helps for any food allergies that present and atarax for the nights he just cant stop scratching. We have spent hundreds on creams and potions which claim to clear eczema with little success. Im running out of ideas and my girlfriend is wary of any more experimenting to get results. We have yet to try probiotics to help restore gut bacteria which i hope will help especially after rounds of antibiotics. Topically ive given up and just settle for bathing and aquaphor to keep his skin moisturized. All Im focused on now is trying to mitigate any allergens which may cause this runaway inflammation in his body. He just turned 1 year old. His face is pretty clear and the eczema is mainly on the folds of his skin hands and feet with some rashes on his stomach. He always has swollen lymph nodes behind his ears and in the occipital areas which worries me to death but the derm says they are reactionary to the eczema rashes. If anyone has had a similar experience and has pulled through with success I would love to hear about it. 0 likes, 3 replies "
31,C0343401,MRSA - Methicillin resistant Staphylococcus aureus infection,"C0015230, C1517205, C0266836","Exanthema, Flare, Infantile Colic",https://patient.info/forums/discuss/baby-eczema-711805,Baby Eczema,"So our son was born at 32 weeks. He was relatively healthy just delivered by emergency c section due to placenta previa conplications. He spent 3 weeks in the NICU and we took him home. Within a month or so he started having very bad colic symptoms which led us to explore alternative formulas because of a possible milk intolerance. We eventually settled on Nutramagen which took care of the colic. By 3 months he had his first signs of eczema. He had cradle cap and infected cheeks from scratching. The doctors all said it was the worst case theyve seen. They gave him antibiotics and oral steroids to get it under control. Eventually we got to the dermatologist who gave us topical steroids to manage the flare ups. He contracted multiple MRSA infections which spread back and forth in the family. We resorted to bleach baths and hibicleanse to rid of us that horrible stuff. I also stocked up on tea tree oil soap to ward off any future outbreaks which actually did work. Hes had 3 rounds of antibiotics before 1 year old. After these hard lessons we developed routines of 2 baths a day with a tea tree oil castille soap mixture so hes clean but not over washed. Then we apply aquaphor asap to lock in his moisture. Weve stayed away from steroids so long as hes not severe. We rack our brains to figure out any triggers for his flares and are focusing on cutting out dairy and any other allergens we find. Hes very allergic to strawberries too. Benedryl helps for any food allergies that present and atarax for the nights he just cant stop scratching. We have spent hundreds on creams and potions which claim to clear eczema with little success. Im running out of ideas and my girlfriend is wary of any more experimenting to get results. We have yet to try probiotics to help restore gut bacteria which i hope will help especially after rounds of antibiotics. Topically ive given up and just settle for bathing and aquaphor to keep his skin moisturized. All Im focused on now is trying to mitigate any allergens which may cause this runaway inflammation in his body. He just turned 1 year old. His face is pretty clear and the eczema is mainly on the folds of his skin hands and feet with some rashes on his stomach. He always has swollen lymph nodes behind his ears and in the occipital areas which worries me to death but the derm says they are reactionary to the eczema rashes. If anyone has had a similar experience and has pulled through with success I would love to hear about it. 0 likes, 3 replies "
