PostNumber,DiseaseID,Disease,SymptomIDs,Symptoms,ThreadLink,ThreadHeading,ThreadContent
8,C0009443,Common Cold,"C0231617, C1291077, C0010200, C0030193, C0234233","Catch - Finding of sensory dimension of pain, Abdominal bloating, Coughing, Pain, Sore to touch",https://patient.info/forums/discuss/anyone-offer-their-opinions-on-my-symptoms-684528,Anyone offer their opinions on my symptoms,"Not sure I am posting on the correct forum but here goes. I am female age 71 have IBS, diverticulosis (never had diverticulitis) hypothyroidism, asthma, allergic Rhintis,glaucoma and high blood pressure.  Think that's everything it's enough anyway and oh and I suffer from anxiety. Nearly  5 weeks I caught a bad cold which started. I still have it as cold always make both rhinitis and asthma.  I do transferring them.  After around 4 trips to go and walk in clinic  I was given penicillin double dose for 7days.  Was ok whilst on them and the cough is,definitely getting better.  Now here is,where it starts the,day after finishing the tablets I started,to get sift stools bloating  etc and really sore and burning  vagina,and frequent and urgent need to urinate which hurt.  I saw,Smith go and told him I thought it might be a hit as when I get colds,I cough as o much  and wet my self that I often end up with an infection.  He said that this time he thought it,was thrush from the,antibiotics.  I have taken the anti fungal tablet and using the cream ( I told him I did not think I could insert the pessary)  The cream seems to make it worse.  In desperation I bought some replens,and is is helping a bit.  Will go back to go gp tomorrow last doctor said if no better get an examination  and,a swab taken.  The pain seems,to be,worse before and,after opening bowels so I am wondering about,some type 0 likes, 11 replies "
8,C0022104,Irritable Bowel Syndrome,"C0231617, C1291077, C0010200, C0030193, C0234233","Catch - Finding of sensory dimension of pain, Abdominal bloating, Coughing, Pain, Sore to touch",https://patient.info/forums/discuss/anyone-offer-their-opinions-on-my-symptoms-684528,Anyone offer their opinions on my symptoms,"Not sure I am posting on the correct forum but here goes. I am female age 71 have IBS, diverticulosis (never had diverticulitis) hypothyroidism, asthma, allergic Rhintis,glaucoma and high blood pressure.  Think that's everything it's enough anyway and oh and I suffer from anxiety. Nearly  5 weeks I caught a bad cold which started. I still have it as cold always make both rhinitis and asthma.  I do transferring them.  After around 4 trips to go and walk in clinic  I was given penicillin double dose for 7days.  Was ok whilst on them and the cough is,definitely getting better.  Now here is,where it starts the,day after finishing the tablets I started,to get sift stools bloating  etc and really sore and burning  vagina,and frequent and urgent need to urinate which hurt.  I saw,Smith go and told him I thought it might be a hit as when I get colds,I cough as o much  and wet my self that I often end up with an infection.  He said that this time he thought it,was thrush from the,antibiotics.  I have taken the anti fungal tablet and using the cream ( I told him I did not think I could insert the pessary)  The cream seems to make it worse.  In desperation I bought some replens,and is is helping a bit.  Will go back to go gp tomorrow last doctor said if no better get an examination  and,a swab taken.  The pain seems,to be,worse before and,after opening bowels so I am wondering about,some type 0 likes, 11 replies "
8,C0006840,Candidiasis,"C0231617, C1291077, C0010200, C0030193, C0234233","Catch - Finding of sensory dimension of pain, Abdominal bloating, Coughing, Pain, Sore to touch",https://patient.info/forums/discuss/anyone-offer-their-opinions-on-my-symptoms-684528,Anyone offer their opinions on my symptoms,"Not sure I am posting on the correct forum but here goes. I am female age 71 have IBS, diverticulosis (never had diverticulitis) hypothyroidism, asthma, allergic Rhintis,glaucoma and high blood pressure.  Think that's everything it's enough anyway and oh and I suffer from anxiety. Nearly  5 weeks I caught a bad cold which started. I still have it as cold always make both rhinitis and asthma.  I do transferring them.  After around 4 trips to go and walk in clinic  I was given penicillin double dose for 7days.  Was ok whilst on them and the cough is,definitely getting better.  Now here is,where it starts the,day after finishing the tablets I started,to get sift stools bloating  etc and really sore and burning  vagina,and frequent and urgent need to urinate which hurt.  I saw,Smith go and told him I thought it might be a hit as when I get colds,I cough as o much  and wet my self that I often end up with an infection.  He said that this time he thought it,was thrush from the,antibiotics.  I have taken the anti fungal tablet and using the cream ( I told him I did not think I could insert the pessary)  The cream seems to make it worse.  In desperation I bought some replens,and is is helping a bit.  Will go back to go gp tomorrow last doctor said if no better get an examination  and,a swab taken.  The pain seems,to be,worse before and,after opening bowels so I am wondering about,some type 0 likes, 11 replies "
8,C0020676,Hypothyroidism,"C0231617, C1291077, C0010200, C0030193, C0234233","Catch - Finding of sensory dimension of pain, Abdominal bloating, Coughing, Pain, Sore to touch",https://patient.info/forums/discuss/anyone-offer-their-opinions-on-my-symptoms-684528,Anyone offer their opinions on my symptoms,"Not sure I am posting on the correct forum but here goes. I am female age 71 have IBS, diverticulosis (never had diverticulitis) hypothyroidism, asthma, allergic Rhintis,glaucoma and high blood pressure.  Think that's everything it's enough anyway and oh and I suffer from anxiety. Nearly  5 weeks I caught a bad cold which started. I still have it as cold always make both rhinitis and asthma.  I do transferring them.  After around 4 trips to go and walk in clinic  I was given penicillin double dose for 7days.  Was ok whilst on them and the cough is,definitely getting better.  Now here is,where it starts the,day after finishing the tablets I started,to get sift stools bloating  etc and really sore and burning  vagina,and frequent and urgent need to urinate which hurt.  I saw,Smith go and told him I thought it might be a hit as when I get colds,I cough as o much  and wet my self that I often end up with an infection.  He said that this time he thought it,was thrush from the,antibiotics.  I have taken the anti fungal tablet and using the cream ( I told him I did not think I could insert the pessary)  The cream seems to make it worse.  In desperation I bought some replens,and is is helping a bit.  Will go back to go gp tomorrow last doctor said if no better get an examination  and,a swab taken.  The pain seems,to be,worse before and,after opening bowels so I am wondering about,some type 0 likes, 11 replies "
8,C1510475,Diverticulosis,"C0231617, C1291077, C0010200, C0030193, C0234233","Catch - Finding of sensory dimension of pain, Abdominal bloating, Coughing, Pain, Sore to touch",https://patient.info/forums/discuss/anyone-offer-their-opinions-on-my-symptoms-684528,Anyone offer their opinions on my symptoms,"Not sure I am posting on the correct forum but here goes. I am female age 71 have IBS, diverticulosis (never had diverticulitis) hypothyroidism, asthma, allergic Rhintis,glaucoma and high blood pressure.  Think that's everything it's enough anyway and oh and I suffer from anxiety. Nearly  5 weeks I caught a bad cold which started. I still have it as cold always make both rhinitis and asthma.  I do transferring them.  After around 4 trips to go and walk in clinic  I was given penicillin double dose for 7days.  Was ok whilst on them and the cough is,definitely getting better.  Now here is,where it starts the,day after finishing the tablets I started,to get sift stools bloating  etc and really sore and burning  vagina,and frequent and urgent need to urinate which hurt.  I saw,Smith go and told him I thought it might be a hit as when I get colds,I cough as o much  and wet my self that I often end up with an infection.  He said that this time he thought it,was thrush from the,antibiotics.  I have taken the anti fungal tablet and using the cream ( I told him I did not think I could insert the pessary)  The cream seems to make it worse.  In desperation I bought some replens,and is is helping a bit.  Will go back to go gp tomorrow last doctor said if no better get an examination  and,a swab taken.  The pain seems,to be,worse before and,after opening bowels so I am wondering about,some type 0 likes, 11 replies "
8,C0004096,Asthma,"C0231617, C1291077, C0010200, C0030193, C0234233","Catch - Finding of sensory dimension of pain, Abdominal bloating, Coughing, Pain, Sore to touch",https://patient.info/forums/discuss/anyone-offer-their-opinions-on-my-symptoms-684528,Anyone offer their opinions on my symptoms,"Not sure I am posting on the correct forum but here goes. I am female age 71 have IBS, diverticulosis (never had diverticulitis) hypothyroidism, asthma, allergic Rhintis,glaucoma and high blood pressure.  Think that's everything it's enough anyway and oh and I suffer from anxiety. Nearly  5 weeks I caught a bad cold which started. I still have it as cold always make both rhinitis and asthma.  I do transferring them.  After around 4 trips to go and walk in clinic  I was given penicillin double dose for 7days.  Was ok whilst on them and the cough is,definitely getting better.  Now here is,where it starts the,day after finishing the tablets I started,to get sift stools bloating  etc and really sore and burning  vagina,and frequent and urgent need to urinate which hurt.  I saw,Smith go and told him I thought it might be a hit as when I get colds,I cough as o much  and wet my self that I often end up with an infection.  He said that this time he thought it,was thrush from the,antibiotics.  I have taken the anti fungal tablet and using the cream ( I told him I did not think I could insert the pessary)  The cream seems to make it worse.  In desperation I bought some replens,and is is helping a bit.  Will go back to go gp tomorrow last doctor said if no better get an examination  and,a swab taken.  The pain seems,to be,worse before and,after opening bowels so I am wondering about,some type 0 likes, 11 replies "
8,C0012813,Diverticulitis,"C0231617, C1291077, C0010200, C0030193, C0234233","Catch - Finding of sensory dimension of pain, Abdominal bloating, Coughing, Pain, Sore to touch",https://patient.info/forums/discuss/anyone-offer-their-opinions-on-my-symptoms-684528,Anyone offer their opinions on my symptoms,"Not sure I am posting on the correct forum but here goes. I am female age 71 have IBS, diverticulosis (never had diverticulitis) hypothyroidism, asthma, allergic Rhintis,glaucoma and high blood pressure.  Think that's everything it's enough anyway and oh and I suffer from anxiety. Nearly  5 weeks I caught a bad cold which started. I still have it as cold always make both rhinitis and asthma.  I do transferring them.  After around 4 trips to go and walk in clinic  I was given penicillin double dose for 7days.  Was ok whilst on them and the cough is,definitely getting better.  Now here is,where it starts the,day after finishing the tablets I started,to get sift stools bloating  etc and really sore and burning  vagina,and frequent and urgent need to urinate which hurt.  I saw,Smith go and told him I thought it might be a hit as when I get colds,I cough as o much  and wet my self that I often end up with an infection.  He said that this time he thought it,was thrush from the,antibiotics.  I have taken the anti fungal tablet and using the cream ( I told him I did not think I could insert the pessary)  The cream seems to make it worse.  In desperation I bought some replens,and is is helping a bit.  Will go back to go gp tomorrow last doctor said if no better get an examination  and,a swab taken.  The pain seems,to be,worse before and,after opening bowels so I am wondering about,some type 0 likes, 11 replies "
8,C4522181,Brachial Amyotrophic Diplegia,"C0231617, C1291077, C0010200, C0030193, C0234233","Catch - Finding of sensory dimension of pain, Abdominal bloating, Coughing, Pain, Sore to touch",https://patient.info/forums/discuss/anyone-offer-their-opinions-on-my-symptoms-684528,Anyone offer their opinions on my symptoms,"Not sure I am posting on the correct forum but here goes. I am female age 71 have IBS, diverticulosis (never had diverticulitis) hypothyroidism, asthma, allergic Rhintis,glaucoma and high blood pressure.  Think that's everything it's enough anyway and oh and I suffer from anxiety. Nearly  5 weeks I caught a bad cold which started. I still have it as cold always make both rhinitis and asthma.  I do transferring them.  After around 4 trips to go and walk in clinic  I was given penicillin double dose for 7days.  Was ok whilst on them and the cough is,definitely getting better.  Now here is,where it starts the,day after finishing the tablets I started,to get sift stools bloating  etc and really sore and burning  vagina,and frequent and urgent need to urinate which hurt.  I saw,Smith go and told him I thought it might be a hit as when I get colds,I cough as o much  and wet my self that I often end up with an infection.  He said that this time he thought it,was thrush from the,antibiotics.  I have taken the anti fungal tablet and using the cream ( I told him I did not think I could insert the pessary)  The cream seems to make it worse.  In desperation I bought some replens,and is is helping a bit.  Will go back to go gp tomorrow last doctor said if no better get an examination  and,a swab taken.  The pain seems,to be,worse before and,after opening bowels so I am wondering about,some type 0 likes, 11 replies "
11,C0948873,flu symptoms,C0030193,Pain,https://patient.info/forums/discuss/after-pituatry-microadenoma-surgery-647245,after pituatry microadenoma surgery,"hi  i have been undergone to endoscopic micoadenoma removal , but now I am suffernig from pain , flu symptoms , and I feel like alot of spice in my nose ... is it normal ? 0 likes, 1 reply "
13,C0042029,Urinary tract infection,C0030193,Pain,https://patient.info/forums/discuss/depressing-cystitis-and-oab-685284,Depressing cystitis and oab,"Since more than a year i have an chronic cystitis and uti. I had many antibiotic treatments, including a 6 time bladder rinse. After 4 month the infection was not complete gone, but i felt much better, and since then i am on a maintenance dose antibiotics. I also suffer from severe urine incontinence due to an overactive bladder that i was diagnosed for many years ago. I had medication, physiotherapy, botox treatment, and sacral neuromodulation, all without success. Lately i noticed that the maintenance dose antibiotics doesn't help anymore. I have a lot of pain in my bladder, prostate and testicles and the smell of my urine is unbearable. The combination of incontinence and that smell is very frustrating. I just feel dirty all the time, and i’m afraid to go out of the house, because i can smell myself, and so others can too. Next week i have an appointment with my urologist. Does anyone know what other treatments there are? I am very depressed because i think i am out of options. 0 likes, 8 replies "
13,C0009450,Communicable Diseases,C0030193,Pain,https://patient.info/forums/discuss/depressing-cystitis-and-oab-685284,Depressing cystitis and oab,"Since more than a year i have an chronic cystitis and uti. I had many antibiotic treatments, including a 6 time bladder rinse. After 4 month the infection was not complete gone, but i felt much better, and since then i am on a maintenance dose antibiotics. I also suffer from severe urine incontinence due to an overactive bladder that i was diagnosed for many years ago. I had medication, physiotherapy, botox treatment, and sacral neuromodulation, all without success. Lately i noticed that the maintenance dose antibiotics doesn't help anymore. I have a lot of pain in my bladder, prostate and testicles and the smell of my urine is unbearable. The combination of incontinence and that smell is very frustrating. I just feel dirty all the time, and i’m afraid to go out of the house, because i can smell myself, and so others can too. Next week i have an appointment with my urologist. Does anyone know what other treatments there are? I am very depressed because i think i am out of options. 0 likes, 8 replies "
13,C0221763,Chronic cystitis,C0030193,Pain,https://patient.info/forums/discuss/depressing-cystitis-and-oab-685284,Depressing cystitis and oab,"Since more than a year i have an chronic cystitis and uti. I had many antibiotic treatments, including a 6 time bladder rinse. After 4 month the infection was not complete gone, but i felt much better, and since then i am on a maintenance dose antibiotics. I also suffer from severe urine incontinence due to an overactive bladder that i was diagnosed for many years ago. I had medication, physiotherapy, botox treatment, and sacral neuromodulation, all without success. Lately i noticed that the maintenance dose antibiotics doesn't help anymore. I have a lot of pain in my bladder, prostate and testicles and the smell of my urine is unbearable. The combination of incontinence and that smell is very frustrating. I just feel dirty all the time, and i’m afraid to go out of the house, because i can smell myself, and so others can too. Next week i have an appointment with my urologist. Does anyone know what other treatments there are? I am very depressed because i think i am out of options. 0 likes, 8 replies "
13,C0021167,Incontinence,C0030193,Pain,https://patient.info/forums/discuss/depressing-cystitis-and-oab-685284,Depressing cystitis and oab,"Since more than a year i have an chronic cystitis and uti. I had many antibiotic treatments, including a 6 time bladder rinse. After 4 month the infection was not complete gone, but i felt much better, and since then i am on a maintenance dose antibiotics. I also suffer from severe urine incontinence due to an overactive bladder that i was diagnosed for many years ago. I had medication, physiotherapy, botox treatment, and sacral neuromodulation, all without success. Lately i noticed that the maintenance dose antibiotics doesn't help anymore. I have a lot of pain in my bladder, prostate and testicles and the smell of my urine is unbearable. The combination of incontinence and that smell is very frustrating. I just feel dirty all the time, and i’m afraid to go out of the house, because i can smell myself, and so others can too. Next week i have an appointment with my urologist. Does anyone know what other treatments there are? I am very depressed because i think i am out of options. 0 likes, 8 replies "
13,C0878773,Overactive Bladder,C0030193,Pain,https://patient.info/forums/discuss/depressing-cystitis-and-oab-685284,Depressing cystitis and oab,"Since more than a year i have an chronic cystitis and uti. I had many antibiotic treatments, including a 6 time bladder rinse. After 4 month the infection was not complete gone, but i felt much better, and since then i am on a maintenance dose antibiotics. I also suffer from severe urine incontinence due to an overactive bladder that i was diagnosed for many years ago. I had medication, physiotherapy, botox treatment, and sacral neuromodulation, all without success. Lately i noticed that the maintenance dose antibiotics doesn't help anymore. I have a lot of pain in my bladder, prostate and testicles and the smell of my urine is unbearable. The combination of incontinence and that smell is very frustrating. I just feel dirty all the time, and i’m afraid to go out of the house, because i can smell myself, and so others can too. Next week i have an appointment with my urologist. Does anyone know what other treatments there are? I am very depressed because i think i am out of options. 0 likes, 8 replies "
14,C0600041,Infective cystitis,C0030193,Pain,https://patient.info/forums/discuss/cystitis-670765,Cystitis ,"I’ve been suffering with this for years. Last year I had it for well over a month and had several types of antibiotics and they did nothing. I tried something which got rid of the pain instantly which my family kept telling me to take from the start but I had never heard of. I went into my local supermarket and got this magical cure.  This really helps me out and I wanted to share this in hope it would help somebody else. I found that barley helped take away that awful pain and sting. I got Robinson’s fruit orange with barley and diluted it with water. I had around 2 pints a day and the next day woke up without the urge and the pain. 0 likes, 3 replies "
