PostNumber,DiseaseID,Disease,SymptomIDs,Symptoms,ThreadLink,ThreadHeading,ThreadContent
11,C0033845,Pseudotumor Cerebri,"C0027497, C0042571, C0012833, C0085636, C0018681","Nausea, Vertigo, Dizziness, Photophobia, Headache",https://patient.info/forums/discuss/csfpressure-36-7-cm-h2o-stenosis-of-bilateral-transverse-sinus-tortuosity-optic-nerve-sheath--683990,"CSFpressure 36.7 cm H2O, stenosis of bilateral  transverse sinus,tortuosity optic nerve sheath.","I have been diagnosed with the same (IIH) Other findings are I was under DIAMOX 250 mg daily for last 2 months which made me feeling well. After last visit to my physician today i have been put to DIAMOX 500 mg daily for next 3 month. I am not sure why dose has been doubled and not even asked my doctor.. My symptoms .....Vertigo (sensation of spinning dizziness), nausea, Headache, Intolerance of light, sound, a very mild sound in ear. I was diagnosed with in 3 months of my symptoms. I am 34 yrs male,,, wt 135.58 lbs (61.5 kg) Any suggestion please.. Thanks 0 likes, 0 replies "
16,C0020538,Hypertensive disease,"C0027497, C0015672, C0012833","Nausea, Fatigue, Dizziness",https://patient.info/forums/discuss/anyone-experiencing-weight-loose-on-bp-medication--719952,Anyone experiencing weight loose on BP medication !!!,"Hello Everyone, I am 34 yrs old, 170cm, current weight 64 kg. I am on BP medication since August 2019 Enalapril (ACE Inhibitors) + Amlodipine (CCB). My doctor change my prescription From Amlodipine to Propanolol (BB) due to multiple side effects & Primary stage of Tachycardia. Almost 2 weeks with combination of Enalapril 10mg +  Propanolol 10mg is going much better with a   tiredness, dry mouth, dizziness. Sometimes at night before bed-time around 10 pm, I feel so dizzy & nausea's which left me flat down in the bed. Within 15 to 20 min, it disappears. I have noticed that I am loosing weight since (September)I start taking BP Medication. Yes, I have controlled my food habits, stop smoking & alchohol almost 4 months due to  High blood pressure. Have lost almost 7.5 kg. Does anyone experiencing anything like that ? ? Thanks In Advance !!  0 likes, 4 replies "
17,C0152227,Excessive tearing,"C0005874, C0015672","Blushing, Fatigue",https://patient.info/forums/discuss/kilogest-721101,Kilogest,"Hi, I am 47 and have been in perimenopause for around 18 months, dealing with weight gain, anxiety, flushes, weepiness, anger, fatigue, itchy skin, watery eyes... My doctor (who had to look it up on the internet) has given me Kilogest tablets. Can anyone review these for me? They are 2mg oestradiol & 1mg norethistrone acetate. 0 likes, 1 reply "
19,C4522181,Brachial Amyotrophic Diplegia,"C0016512, C0235129, C0030193","Foot pain, Feeling strange, Pain",https://patient.info/forums/discuss/bad-leg-and-foot-pain-first-week-on-hrt-patch-713395,Bad leg and foot pain first week on hrt patch,"hi was wondering if anyone had bad leg and foot pain from hrt patch just on my first week and cant sleep with pain and strange feeling in my legs 0 likes, 1 reply "
21,C4522181,Brachial Amyotrophic Diplegia,C2926602,"Discharge, body substance",https://patient.info/forums/discuss/combined-hrt-issue-722594,Combined HRT issue ,"A few months ago I was prescribed Kliovance combined, but after a couple of weeks of taking it I have a really bad wet discharge, to begin with I started to wonder am I suddenly incontinent, but it's not that, I stopped and restarted tablets, same thing happened, has anyone else had this problem, virtually have to wear pads now or keep changing underwear 😦 0 likes, 0 replies "
26,C1856053,Hydranencephaly with Renal Aplasia-Dysplasia,"C0221423, C1306878","Illness (finding), Menopausal discomfort",https://patient.info/forums/discuss/breakthrough-bleeding-on-pellets-722365,Breakthrough bleeding on pellets,"I started the estrogen and testosterone pellets in March and menopause symptoms gone but the breakthrough bleeding won't. At first we figured it was because I didn't have enough estrogen pre-pellets. Then too much estrogen so lowered pellet to 25mg from 50mg in October. I'm taking 200mg progestin daily, could that be causing the bleeding? It's really annoying and I'm sick of it. Doctor's answer is an IUD or a hysterectomy, even though my endometrial biopsy came back fine and so did Pap. Those are not options to me and I really think this is a hormone problem. Anybody else have this problem? Thanks! 0 likes, 6 replies "
30,C0014130,Endocrine System Diseases,"C0042571, C3714552","Vertigo, Weakness",https://patient.info/forums/discuss/anxiety-tense-muscles-after-stopping-hrt-727865,Anxiety/tense muscles after stopping HRT,"Anyone have experience with muscle tension in your legs when stopping HRT? I was weaning off  HRT over the past year due to dizziness, then stopped completely 4 weeks ago.  Dizziness is much less, but I have had intermittent bouts of HORRIBLE anxiety and a sense of tightness and ""wobbly"" feeling in my legs, almost as if they feel  weak or do not move as they used to?  Not sure if the anxiety is causing this? (Brain scans are normal). Anyone ever have this feeling with hormonal imbalance?  How long did it last?  Anything you did to help it go away?  (Not going back on HRT due to cancer risks; hit 60 years old this year and been taking HRT for 5 years).  Thanks! 0 likes, 4 replies "
30,C0272285,Heparin-induced thrombocytopenia,"C0042571, C3714552","Vertigo, Weakness",https://patient.info/forums/discuss/anxiety-tense-muscles-after-stopping-hrt-727865,Anxiety/tense muscles after stopping HRT,"Anyone have experience with muscle tension in your legs when stopping HRT? I was weaning off  HRT over the past year due to dizziness, then stopped completely 4 weeks ago.  Dizziness is much less, but I have had intermittent bouts of HORRIBLE anxiety and a sense of tightness and ""wobbly"" feeling in my legs, almost as if they feel  weak or do not move as they used to?  Not sure if the anxiety is causing this? (Brain scans are normal). Anyone ever have this feeling with hormonal imbalance?  How long did it last?  Anything you did to help it go away?  (Not going back on HRT due to cancer risks; hit 60 years old this year and been taking HRT for 5 years).  Thanks! 0 likes, 4 replies "
37,C0040264,Tinnitus,"C0016204, C0030193","Flatulence, Pain",https://patient.info/forums/discuss/tinnitus-after-stopping-hrt-731581,Tinnitus after stopping HRT,"Hello ladies, Anyone ever experience increased   or changes in the sounds heard once stopping HRT? I am 59 years old and took synthetic and bio-identical estrogen and progesterone for the past 5 years.  Weaned off slowly and stopped completely 10 weeks ago.  Now at night the tinnitus is much worse, and it actually has included some brief, intense ""jolts"" of intensity that last just a few seconds. Almost feels like what is described as ""brain jolts"" or ""brain shivers"" that patients have when coming off anti-depressants.  Not painful, but an intense burst of the ringing... totally freaky.  Will have those jolts only at night while winding down to go to sleep, or when falling asleep.  They occur  for a few nights, then none for several nights, then they return!  What is this?  I started immunosuppresant medications for leukemia 6 months ago, which include taking Bactrim (the antibotic) which I know can make tinnitus worse.  Not sure what is causing what?!! Any input is greatly appreciated! 0 likes, 0 replies "
43,C4522181,Brachial Amyotrophic Diplegia,C0600142,Hot flushes,https://patient.info/forums/discuss/dr-won-t-give-prescription-for-hrt-599995,Dr won't give  prescription for HRT,"have been taking HRT for about 16 years Esterdern 50MX no side affects. About a year 18 months ago the Dr said I needed to come off it and none of the doctors in the practice will prescribe say I am to old 68 and have been on it to long.   I cant stand the the symptoms for much longer  , hot flushes, bad mood swings, can be ok and next minute in a foul mood, or wanting to cry all the the time.  Been offered   and beta blockers which I am sure are worse for you than HRT and I said no to. I was on my own for several years after my marriage broke up and have only known my partner around 3 years been living with him for two and half years, he is very good about it all putting up with the mood swings etc but it is not fair on him.  I would like the relationship to last but some times feel I should just leave as I can make his and my life hell. Just want my HRt back. Does anyone know if I go see a Dr privately will they prescribe HRT or is there any where I can buy safely online. 0 likes, 8 replies "
45,C0009450,Communicable Diseases,C0312414,Menstrual spotting,https://patient.info/forums/discuss/4-weeks-after-hydrocelectomy-still-light-bleeding-673006,4 weeks after hydrocelectomy still light bleeding,"Wondering if this is normal.  4 weeks after a hydrocele surgery I’m still spotting blood from where my stitches were.  They were self dissolving stitches. For the most part is just a spot or two every single day but last week one day and today it started dripping blood.  It stopped but it just seems odd to be taking this long to seem together.  FYI- I had no drain tube.  Was told a section of my stitches were done farther apart to act as a drain spot.  Also I have no infection what so ever at the scar/stitches.  Let me know if anyone has experienced this.  Thanks.  0 likes, 3 replies "
46,C0009450,Communicable Diseases,C0030193,Pain,https://patient.info/forums/discuss/hydrocele-removal-gone-wrong-673713,Hydrocele removal gone wrong,"I had a small hydrocele on my left testicle a few years ago and it was removed and went well. However my right testicle has recently been operated on and has maybe lost 1cm in circumference and that it. It was deemed as huge and I’d been living with it for years. And 1 week post surgery I did a flashlight test and it illuminated like a lightbulb. I’m gutted coz the pain I’ve been through is nothing like before and I’ve had many injuries. 0 likes, 0 replies "
47,C0029453,Osteopenia,"C0006625, C0221423, C0917801","Cachexia, Illness (finding), Sleeplessness",https://patient.info/forums/discuss/i-am-going-to-try-bioidentical-hormone-pellet-implants-anyone-know-about-them--600851,I am going to try bioidentical hormone pellet implants. Anyone know about them?,"I had a   when I was 34, vaginal, leaving the ovaries. then at 37 or 38 I started having the crying and stuff, so doctor put me on the patches, which only stayed stuck on my skin a couple days, so got real expensive changing them out all the time.  Then tried pills, and after trying about 5 different kinds over a period of 4 or 5 years, I gave up. They just didn't work like the patches.   Never knew about weaning off them.  That would have been useful to know...  By then the doctors were all up in the air about the   scare so they didn't want to try anything else on me either.  So I rock along for 15 or so years, feeling like crap, you know, all the same symptoms, plus now I have osteopenia, and had   last year.  And I am just sick of not feeling like myself.  This is no way to live, the sleeplessness (which can cause one to get alzheimer's I have read) and the crying, anger, weight fluxuation, all of it.  For this long.  So my daughter told me they said just kidding about the cancer thing (nobody ever said anything to me?) and maybe I should try them again.  So today I go to the GYN specifically for that and was told that since I had been off for over ten years, that it is ""too dangerous.""  Really?  It is stuff that I had in my body all my life until  .  I told her I would rather die than to live this way for the rest of my life.   She just said she was sorry.  Really???   I am 64, and don't feel like I am just here wasting time til I die.  I am a contributing member of society.  She had the nerve to tell me I was too old to start them again, that I just need to take Paxil.  Paxil!!!  That stuff (yes, we went the antidepressant route too) was horrible and I would not give it to anyone ever....  I told her I didn't have a   problem, it is hormonal.  Then she offered some cream for vaginal dryness after I had just told her it was not in use since over a year ago, due to lack of libido from no hormones.  Do they ever listen?  So I called and talked to the nurse at the doctor's office who does the bioidentical hrt with the little sub cutaneous pellets after blood work so they know what I need.  She said there is no reason to feel old if I don't have to.  I told her I don't mind feeling 64, but would like to feel like myself and not feel like a spayed dog.  Do any of y'all have any experience with this?  I am through feeling like this, and am willing to try just about anything at this point.  This nurse practitioner acted like I am just a drain on the system and should just accept feeling like this.  This doctor seems to at least care about the patients, and he does ""men's health"" also.  Any feed back would be much appreciated.  I am glad I found this site, because it is shocking to become aware of all the women going through the same thing and so many doctors just seem to not care.  I thought we had made more progress in society than this..... 4 likes, 61 replies "
47,C0014518,Toxic Epidermal Necrolysis,"C0006625, C0221423, C0917801","Cachexia, Illness (finding), Sleeplessness",https://patient.info/forums/discuss/i-am-going-to-try-bioidentical-hormone-pellet-implants-anyone-know-about-them--600851,I am going to try bioidentical hormone pellet implants. Anyone know about them?,"I had a   when I was 34, vaginal, leaving the ovaries. then at 37 or 38 I started having the crying and stuff, so doctor put me on the patches, which only stayed stuck on my skin a couple days, so got real expensive changing them out all the time.  Then tried pills, and after trying about 5 different kinds over a period of 4 or 5 years, I gave up. They just didn't work like the patches.   Never knew about weaning off them.  That would have been useful to know...  By then the doctors were all up in the air about the   scare so they didn't want to try anything else on me either.  So I rock along for 15 or so years, feeling like crap, you know, all the same symptoms, plus now I have osteopenia, and had   last year.  And I am just sick of not feeling like myself.  This is no way to live, the sleeplessness (which can cause one to get alzheimer's I have read) and the crying, anger, weight fluxuation, all of it.  For this long.  So my daughter told me they said just kidding about the cancer thing (nobody ever said anything to me?) and maybe I should try them again.  So today I go to the GYN specifically for that and was told that since I had been off for over ten years, that it is ""too dangerous.""  Really?  It is stuff that I had in my body all my life until  .  I told her I would rather die than to live this way for the rest of my life.   She just said she was sorry.  Really???   I am 64, and don't feel like I am just here wasting time til I die.  I am a contributing member of society.  She had the nerve to tell me I was too old to start them again, that I just need to take Paxil.  Paxil!!!  That stuff (yes, we went the antidepressant route too) was horrible and I would not give it to anyone ever....  I told her I didn't have a   problem, it is hormonal.  Then she offered some cream for vaginal dryness after I had just told her it was not in use since over a year ago, due to lack of libido from no hormones.  Do they ever listen?  So I called and talked to the nurse at the doctor's office who does the bioidentical hrt with the little sub cutaneous pellets after blood work so they know what I need.  She said there is no reason to feel old if I don't have to.  I told her I don't mind feeling 64, but would like to feel like myself and not feel like a spayed dog.  Do any of y'all have any experience with this?  I am through feeling like this, and am willing to try just about anything at this point.  This nurse practitioner acted like I am just a drain on the system and should just accept feeling like this.  This doctor seems to at least care about the patients, and he does ""men's health"" also.  Any feed back would be much appreciated.  I am glad I found this site, because it is shocking to become aware of all the women going through the same thing and so many doctors just seem to not care.  I thought we had made more progress in society than this..... 4 likes, 61 replies "
53,C0149881,Epididymo-orchitis,C0036572,Seizures,https://patient.info/forums/discuss/hydrocele-hydrocelectomy-problems-i-am-having-673186,HYDROCELE: Hydrocelectomy problems I am having,"Hello. I foolishly underwent a hydrocelectomy surgery for no good reason. I had an unresolved case of epididymo orchitis (which i still have)  and a hydrocele on the same testicle. It is now one month after my operation and i have been advised to wait up to 6 months to heal. Here are my problems. 1. My penis is shrinking. The muscles simply have lost the will to live. I noticed a few days ago that i could only get about 70% erect. I am no longer reaching my full capacity.. but not just this, I feel as though my penis is smaller. The inner muscles feel tighter and my shaft skin appears to fit my shaft differently. I can't quite remember how I used to look but something very odd is going on with my penis now. 2. They stitched they ball/spermatic cord to the wall of my scrotum?! What the f**k? If i had known this then i never would have had the operation. I also notice when i try to get erect that my balls feel super tingly (not in a good way) and then the cords linking my penis and balls feel very tight and straight like i have these long thin rods attempting to fit inside a basically flaccid penis.. oh but it's not just flaccid. It all just feels so different. Please if anyone has experienced this post op, talk to me! Thank you 0 likes, 4 replies "
53,C3489532,Cone-Rod Dystrophy 2,C0036572,Seizures,https://patient.info/forums/discuss/hydrocele-hydrocelectomy-problems-i-am-having-673186,HYDROCELE: Hydrocelectomy problems I am having,"Hello. I foolishly underwent a hydrocelectomy surgery for no good reason. I had an unresolved case of epididymo orchitis (which i still have)  and a hydrocele on the same testicle. It is now one month after my operation and i have been advised to wait up to 6 months to heal. Here are my problems. 1. My penis is shrinking. The muscles simply have lost the will to live. I noticed a few days ago that i could only get about 70% erect. I am no longer reaching my full capacity.. but not just this, I feel as though my penis is smaller. The inner muscles feel tighter and my shaft skin appears to fit my shaft differently. I can't quite remember how I used to look but something very odd is going on with my penis now. 2. They stitched they ball/spermatic cord to the wall of my scrotum?! What the f**k? If i had known this then i never would have had the operation. I also notice when i try to get erect that my balls feel super tingly (not in a good way) and then the cords linking my penis and balls feel very tight and straight like i have these long thin rods attempting to fit inside a basically flaccid penis.. oh but it's not just flaccid. It all just feels so different. Please if anyone has experienced this post op, talk to me! Thank you 0 likes, 4 replies "
65,C4522181,Brachial Amyotrophic Diplegia,"C0221512, C0013604, C0030193","Stomach ache, Edema, Pain",https://patient.info/forums/discuss/post-hydrocele-surgery-701503,Post Hydrocele Surgery ,"Hi, my partner had surgery to remove his hydrocele 2.5 days ago. He's been really suffering with all around his scrotum area but this evening been complaining of really bad lower stomach pain. Is this pain a cause for concern? The wound itself all seems normal and there is no major swelling etc. We have changed the dressing/ bandage every 24 hours, but are unsure when to remove the bandage and dressing. Any help/ advice really would be useful. Thanks 0 likes, 5 replies "
70,C0149931,Migraine Disorders,"C0231218, C0013604, C0030193, C0683369","Malaise, Edema, Pain, Clouded consciousness",https://patient.info/forums/discuss/hydrocele-surgery-38388,Hydrocele Surgery,"Hello,  I had my hydrocele surgery on February 15th, 2013 in Houston, Texas. I wanted to share my story as I was terrified before having the surgery from all the posts I read.  Mine was on my left side and was about the size of a small grapefruit. I was living with this hydrocele for about a year, but going to the gym started to get quite uncomfortable. I started to show a bulge even in my dress cloths for work. It was quite embarrassing and all I could think about was people staring at me and mumbling ""whats wrong with this guy."" I am married with my first child on the way so I wasn't to worried about what some single guys worry about.  The day of the surgery I was pretty terrified, I work in Healthcare so being on the other side of the privacy curtain was pretty dramatic for me. I wasn't as much scared about the surgery as I was being put to sleep. I am 27 years old, live in Texas with my pregnant wife. My entire family all reside in Indiana, as we moved down to Houston 3 years ago. I kept thinking ""What if I don't wake up?"", ""Ill never meet my kid"", ""I wont get a chance to say goodbye to my family."".... I questioned the anesthesiologist for about 5 straight minutes on what I could expect. They put in an IV and started pumping me full of water to hydrate me. This did calm me down a bit, then they gave me some valium. I highly recommend this before getting put out for anyone, this really calms you down. They rolled me into the surgery part, put a gas mask on me and I was out.  The surgery took about 30 minutes and I woke up about 30 minutes after that. Obviously when you come out of being put to sleep you are very groggy and confused. I couldn't feel any pain. I got dressed and the nurse rolled me to my wifes car and we went home.  I had about 10 stitches (dissolving ones) and a drain tube inserted to help reduce swelling. The first day wasn't bad as everything was numb. When I woke up the second day I had a migraine from hell. Probably from all the drugs the day before. It was hard to walk, but I didn't have any problems peeing.  The third day the pain started to come, honestly the stitches never hurt from beginning to where I am now. The pain I had was from the drain tube. Do not be alarmed when you have a lot of blood from the drain tube for the first 3-4 days, its normal. My surgery was on Friday and the drain tube was removed on Monday.  Swelling. Lots of swelling, expect this. Swelling will most likely be bigger than what the hydrocele was before it was removed. Looked like I was carrying around a softball in my pants. It has been three weeks and the stitches are gone and the drain tube hole is closing. I still have some pain from where the drain tube was, but not to bad. I am walking fine and going back to the gym tomorrow. Swelling has gone down, but still noticable. Feels like a hard rock sitting on top of my testicle. You have to remember, the testicles and sac are very vascular. Lots of tissue and what not so you will have swelling and bruising.  The swelling is smaller now than the original hydrocele and it can take a few months to fully go away. They say people can live with a hydrocele with no long term effects other than it getting bigger, but honestly, why would you want to do this? It's not normal, so why risk anything by just accepting that it is there. Get the surgery done and move on. You will be laid out for about 4 days. I was back to work on Tuesday (Surgery on Friday). Let me know if you have any other questions, don't read into all the horror stories. Everybody's body is different and if you have a solid doctor, they will take care of you.  I was asked about costs. I am on a high deductible plan with my wife to keep our monthly premium low as we are pretty healthy people. The doctor fee was $350. The surgery center is where it gets you. For everything it was $4,900. So in total for me out of pocket was $5,200. Fortuantely I have a HSA account and had the finances in that which are all tax deductible. Just depends on the type of insurance you have. My deductible is now met, so with the little one being born all doctors visits will be paid 100% in full for the rest of the year.  Also- Find a good doctor. It's your body, so always get a second opinion. Make sure you are comfortable with the Urologist Good luck Matt  9 likes, 148 replies "
