PostNumber,DiseaseID,Disease,SymptomIDs,Symptoms,ThreadLink,ThreadHeading,ThreadContent
34,C1856053,Hydranencephaly with Renal Aplasia-Dysplasia,C0015230,Exanthema,https://patient.info/forums/discuss/help-getting-really-down-about-molluscum-715004,"Help, getting really down about Molluscum","I picked up Molluscum from a spa day back in March this year. I had the usual story of doctors telling me its fine and not to worry about it. I then lost out on a relationship because of it in the summer and also started war on them. I have had 3 freezing sessions at the clinic and new ones keep popping up or old ones coming back so I then brought a home kit as they wont let me back until three weeks have passed. I am also using TTO which has helped shrink but never get rid of them. I get really really down and upset about this virus as its been 5/6 months and new spots tend to appear over night.  I have got to the point I don't know what is a little spot / blemish or what is a wart now and feel like I am treating anything. Can anyone tell me how long they had this for?  and also what do they look like when you are winning? Did they just stop appearing or did they appear then disappear quickly or all suddenly just start healing. I just want a sign that my body is fighting it. I dont drink much, dont smoke, taking vitamins, work out etc. 1 like, 107 replies "
34,C0043037,Common wart,C0015230,Exanthema,https://patient.info/forums/discuss/help-getting-really-down-about-molluscum-715004,"Help, getting really down about Molluscum","I picked up Molluscum from a spa day back in March this year. I had the usual story of doctors telling me its fine and not to worry about it. I then lost out on a relationship because of it in the summer and also started war on them. I have had 3 freezing sessions at the clinic and new ones keep popping up or old ones coming back so I then brought a home kit as they wont let me back until three weeks have passed. I am also using TTO which has helped shrink but never get rid of them. I get really really down and upset about this virus as its been 5/6 months and new spots tend to appear over night.  I have got to the point I don't know what is a little spot / blemish or what is a wart now and feel like I am treating anything. Can anyone tell me how long they had this for?  and also what do they look like when you are winning? Did they just stop appearing or did they appear then disappear quickly or all suddenly just start healing. I just want a sign that my body is fighting it. I dont drink much, dont smoke, taking vitamins, work out etc. 1 like, 107 replies "
35,C0026650,Movement Disorders,"C0557875, C0234369, C0009806, C3714552, C0040822","Tired, Trembling, Constipation, Weakness, Tremor",https://patient.info/forums/discuss/my-arms-feel-really-tired-and-fatigued-and-my-hands-are-shaking-what-is-wrong--706112,"My arms feel really tired and fatigued  and my hands are shaking, what is wrong?","My arms feel really weak and tired and my hands feel jittery and shaky, but they are not visual trembling they just feel shaky and I only notice the slight shaking when I look really closely. I to the doctors to get diagnosed and they said nothing was wrong with me. They performed a neuro test and blood work. Im really scared I could potentially have Parkinsons because my grandma and some of her sisters have it. I also have cases of constipation which I know is another symptom of Parkinsons. What do you all think it could be? 0 likes, 1 reply "
36,C0011175,Dehydration,"C0427086, C0012833, C0040822, C0233565","Involuntary Movements, Dizziness, Tremor, Bradykinesia",https://patient.info/forums/discuss/tremors-worse-after-activity-705444,Tremors worse after activity,"I have not been diagnosed with PD and do not take medication for it.  I suspect I may have it but not all symptoms seem typical.   I notice that I seem ok upon waking, a bit dizzy headed  but as soon as I do anything physical like gardening  and then relax the tremors (body wide) and slow involuntary finger/hand movements come back.  Dont think it's blood sugar levels or dehydration.  Anyone notice this before diagnosis please?  Thanks. 0 likes, 2 replies "
37,C0020538,Hypertensive disease,C0040822,Tremor,https://patient.info/forums/discuss/essetial-tremor-or-parkinsons-709739,Essetial Tremor Or Parkinsons,"I have had tremors for two years now. I was first told it was ""probably"" Essential tremor now the Doctor doesn't know which one it is as I have symptoms of both. I have high blood pressure, an anxiety disorder, and now this. I could have a test to see which one it is but my wonderful insurance company doesn't cover it all. I can't afford with two youngsters to pay the leftover cost. The tremors can get bad but it only my left hand and lower arm so far. But the tremors can get bad making typing which I do alot of for my job no fun. I shake so hard I hit other keys. I need someone to talk to about this as I don't want to burden my wife with it. But I struggle somedays keeping a positive outlook knowing this is only going to get worse.  How does everyone here deal with the tremors? Any ideas to slow them down? I am on Metoprolol but that doesn't seem to help the tremors, my blood pressure yes. 0 likes, 1 reply "
37,C0270736,Essential Tremor,C0040822,Tremor,https://patient.info/forums/discuss/essetial-tremor-or-parkinsons-709739,Essetial Tremor Or Parkinsons,"I have had tremors for two years now. I was first told it was ""probably"" Essential tremor now the Doctor doesn't know which one it is as I have symptoms of both. I have high blood pressure, an anxiety disorder, and now this. I could have a test to see which one it is but my wonderful insurance company doesn't cover it all. I can't afford with two youngsters to pay the leftover cost. The tremors can get bad but it only my left hand and lower arm so far. But the tremors can get bad making typing which I do alot of for my job no fun. I shake so hard I hit other keys. I need someone to talk to about this as I don't want to burden my wife with it. But I struggle somedays keeping a positive outlook knowing this is only going to get worse.  How does everyone here deal with the tremors? Any ideas to slow them down? I am on Metoprolol but that doesn't seem to help the tremors, my blood pressure yes. 0 likes, 1 reply "
37,C0272285,Heparin-induced thrombocytopenia,C0040822,Tremor,https://patient.info/forums/discuss/essetial-tremor-or-parkinsons-709739,Essetial Tremor Or Parkinsons,"I have had tremors for two years now. I was first told it was ""probably"" Essential tremor now the Doctor doesn't know which one it is as I have symptoms of both. I have high blood pressure, an anxiety disorder, and now this. I could have a test to see which one it is but my wonderful insurance company doesn't cover it all. I can't afford with two youngsters to pay the leftover cost. The tremors can get bad but it only my left hand and lower arm so far. But the tremors can get bad making typing which I do alot of for my job no fun. I shake so hard I hit other keys. I need someone to talk to about this as I don't want to burden my wife with it. But I struggle somedays keeping a positive outlook knowing this is only going to get worse.  How does everyone here deal with the tremors? Any ideas to slow them down? I am on Metoprolol but that doesn't seem to help the tremors, my blood pressure yes. 0 likes, 1 reply "
37,C4522181,Brachial Amyotrophic Diplegia,C0040822,Tremor,https://patient.info/forums/discuss/essetial-tremor-or-parkinsons-709739,Essetial Tremor Or Parkinsons,"I have had tremors for two years now. I was first told it was ""probably"" Essential tremor now the Doctor doesn't know which one it is as I have symptoms of both. I have high blood pressure, an anxiety disorder, and now this. I could have a test to see which one it is but my wonderful insurance company doesn't cover it all. I can't afford with two youngsters to pay the leftover cost. The tremors can get bad but it only my left hand and lower arm so far. But the tremors can get bad making typing which I do alot of for my job no fun. I shake so hard I hit other keys. I need someone to talk to about this as I don't want to burden my wife with it. But I struggle somedays keeping a positive outlook knowing this is only going to get worse.  How does everyone here deal with the tremors? Any ideas to slow them down? I am on Metoprolol but that doesn't seem to help the tremors, my blood pressure yes. 0 likes, 1 reply "
40,C0026650,Movement Disorders,"C0015672, C0040822","Fatigue, Tremor",https://patient.info/forums/discuss/tremors-severe-vitamin-d-deficiency-450212,Tremors (Severe) - Vitamin D deficiency,"I suffered for years with tremors that increase to a total body tremor and felt unwell and fatigued... The tremors became very severe by the age of 40 and found it hard to function. It's worth looking into this - my consultant decided to look at my vitamin d levels and the result was they were so very low. After treatment with vitamin d3 high dose for over a year, my tremors have gone! The thing is that without vitamin d3 at correct levels, you are not absorbing calcium and the body will shut down without those two working together! I know my story will not help everyone, it may help those that have had lots of tests but still no answer. In any case, it is still worth getting it checked out.  1 like, 24 replies "
41,C0393593,Dystonia Disorders,"C0278145, C0015644, C0037763, C0040822, C0030193","Stabbing pain, Muscular fasciculation, Spasm, Tremor, Pain",https://patient.info/forums/discuss/dystonia-short-lived-painful-spasm-713073,Dystonia - short lived painful spasm,"I have been diagnosed with essential and or dystonic tremor.  I have tremors, resting and intention, MRI was ""normal"".  The tremors are not particularly noticeable or a huge problem.  An odd symptom has been my arms or legs or odd fingers randomly moving very slowly from a static position and then returning to the starting position.  Although he had not seen this before the neurologist was not really interested.   The  point of this post is that for  years I have had odd, random  stabbing pains but they are very short lived.  Today, whilst just sitting the outside edge of one palm became terrifically painful and I could see the muscle beneath twitching.  However this only lasted seconds.  Everything I read about Dystonia  talks about prolonged painful muscle spasms and uncontrollable writhing movements.  I can stop my limbs moving involuntarily and I don't writhe or contort.  Does anyone think I have Dystonia (I am 72 and these problems started about 6 years ago, no history of similar symptoms or tremors in my immediate family, don't know further back).  Anyone have late onset Dystonia, if there is such a thing , or recognise my strange symptoms.  I realise that Dystonia is a very uncomfortable, painful condition and I shouldn't complain at my fairly mild experiences but they are unnerving and I  would like to know if  anybody has anything similar now, or in the past, or if yes if things got worse. 1 like, 7 replies "
42,C0393593,Dystonia Disorders,"C0028643, C0858722, C2242996","Numbness, Facial twitching, Has tingling sensation",https://patient.info/forums/discuss/dystonia-remission--718155,Dystonia remission??,"I was never diagnosed with dystonia but my older brother was and me and one of my younger brothers had the same exact symptoms as he does.  I say did because I haven't had an episode with dystonia since before I was pregnant with my daughter three and a half years ago. It started when I was 23 and I was teaching pre-school. We would have story time and I would sit in the floor to read to the kids and when I would get up my right arm would draw up toward my face, my hand would draw up so much at times that I felt like it was going to break my hand, and my mouth would open and make my jaw draw to one side. It was weird and would happen any time I would get up and down out of the floor or when I would get out of my car. I didn't worry too much because at that age I pretty much still thought I was invincible and just saw it as more of a nuisance than anything. One day I was talking to two of my brothers and they described the things happening to them and we all were shocked because we had the exact same thing going on. My oldest brother went to the doctor and was diagnosed with mild dystonia. Mine never got any worse through the years since it first started 14 years ago, and actually went away 3 1/2 years ago but both of my brothers continue to have it. My question is, has anyone had their dystonia go into remission and if so, do you still have any symptom from time to time? And do you ever get weird symptoms like facial twitching and numbness and tingling? 0 likes, 0 replies "
45,C4522181,Brachial Amyotrophic Diplegia,"C0030193, C0683369","Pain, Clouded consciousness",https://patient.info/forums/discuss/cereal-palsy-surgery-plz-help--719283,Cereal palsy surgery  plz help!?!?!,"I had surgery for my cerebral palsy  on September 25th 2019 I had casts on for 6 weeks on November 12th 2019 I got my casts off...but the doctor didnt give me medical boots after my casts I was really confused I just got off 2 casts and now I have no support to walk but i walked with the casts when i was about 3 weeks of being on them i walked and felt no pain at all...but today when they took them off it started to hurt really bad and the doctor didnt even look at legs or check them he told me to walk and it was really hard too..then he left the room..he didnt order the medical boots..idk why..but I was walking around my house but I not even walking right it hurts really bad to walk i am in so much pain when I even lay down..I am confused and worried that the healing could mess up..I need help!?!?! what will happen if the healing process goes wrong, and do you 100% need the medical boots, because I have no boots and no support plz help!?!?! 0 likes, 0 replies "
45,C0007789,Cerebral Palsy,"C0030193, C0683369","Pain, Clouded consciousness",https://patient.info/forums/discuss/cereal-palsy-surgery-plz-help--719283,Cereal palsy surgery  plz help!?!?!,"I had surgery for my cerebral palsy  on September 25th 2019 I had casts on for 6 weeks on November 12th 2019 I got my casts off...but the doctor didnt give me medical boots after my casts I was really confused I just got off 2 casts and now I have no support to walk but i walked with the casts when i was about 3 weeks of being on them i walked and felt no pain at all...but today when they took them off it started to hurt really bad and the doctor didnt even look at legs or check them he told me to walk and it was really hard too..then he left the room..he didnt order the medical boots..idk why..but I was walking around my house but I not even walking right it hurts really bad to walk i am in so much pain when I even lay down..I am confused and worried that the healing could mess up..I need help!?!?! what will happen if the healing process goes wrong, and do you 100% need the medical boots, because I have no boots and no support plz help!?!?! 0 likes, 0 replies "
46,C0026650,Movement Disorders,"C0235129, C0040822","Feeling strange, Tremor",https://patient.info/forums/discuss/internal-tremors-especially-in-my-head-630957,Internal tremors especially in my head ,"I'm a 28 year old female that lives a realitivly stress free life that is healthy and active. A month ago I randomly started feeling a INTERNAL  shaking tremoring sensation in my upper body this lasted for a week and went away. In this time I had a MRI of the head and an ECG that both came back as normal.  Last week the tremors came back and for the last 3 days they have been solely confined to my head. I only notice it at times of rest if I'm watching TV or in bed and when I'm active I do not notice it. My doctors do not have an explanation for this and because my tests have come back ok they think I'm imagining it because there's nothing visual for them to see. Also for around a year I've had strange feelings of pins and needles that go through my arms and legs and stay for days. I'm not sure if this is related. Can anybody offer any explanations because I really do not know what this is and I'm extremely worried. 1 like, 20 replies "
47,C0686347,Tardive Dyskinesia,"C0392156, C0917801","Akathisia, Sleeplessness",https://patient.info/forums/discuss/tardive-dyskinesia--724390,Tardive Dyskinesia.,"I was diagnosed with Tardive Dyskinesia.   Neuroleptics caused it ! I also went through HELL with akathisia !..  Also, Parkinson's.  I have severe insomnia.   Have had horrible insomnia since 1994 when diagnosed with T.D. Please, anybody who has had neurological damage from neuroleptics, contact me.  I would appreciate any comments. TRUTHFULLY, Thank you, 0 likes, 0 replies "
49,C0026650,Movement Disorders,"C0235150, C0085593","Feeling Cold, Chills",https://patient.info/forums/discuss/body-vibrates-inside-body-725378,body vibrates inside body,"Hi ibe been feeling sick for a few days now does anyone experience a body vibrationlike chills inside body but not ahowing actual chills at the outside and sometimes u dont really explained the if you are feeling cold or hot? its mostly worse at night or during sleep, went to ER had blood tests,EKG and Chest Xray but all test came out normal.. i nust want to know uf anyone experience the same situatioike this.. 0 likes, 1 reply "
51,C0007789,Cerebral Palsy,C0015672,Fatigue,https://patient.info/forums/discuss/am-i-being-lazy-by-asking-for-more-help--728106,Am I being lazy by asking for more help?,"I have cerebral palsy and recently I have been asking for more help with ADL's because I get tired easier, especially since I have a full day of work almost everyday. I feel lazy because I know how to get dressed and brush my teeth but I get tired easier and I would rather focus my energy on college/homework/my internship. I know that it is the job of my nurse to help me but I feel like I'm making them work more than they need to. Has anyone ever asked for more help to save energy? 0 likes, 2 replies "
55,C0026650,Movement Disorders,"C0015644, C0427086, C0234369, C0040822, C0495682, C0030193","Muscular fasciculation, Involuntary Movements, Trembling, Tremor, cramp and spasm, Pain",https://patient.info/forums/discuss/-parkinsons-698697,?Parkinsons,"I am wondering if anyone diagnosed with Parkinson's had/has any of these symptoms apart from trembling which I also have. I have constant fasciculations in my hands at rest and my fingers will slowly move independently. At the moment I am holding my tablet with four fingers and my thumb first violently shakes and then slowly moves away from the rest of my fingers - it is quite unnerving! If I sit with my hand stretched out on my thigh within about five minutes my fingers will have curved into a ball and the hand will have slowly sunk to my side. Sometimes a joint will lock, usually fingers. Sometimes I get a cramp like spasm all down either one leg or my toes on either foot will stick out rigidly - very painful - but momentary as I shake the affected bit out.  This usually happens when lying down having just woken  up. My handwriting is very erratic going from normal to small to large - I do have   in my hands so writing has got worse anyway. Any body recognise these symptoms please?  When I mentioned to GP a few years ago he dismissed them as fasciculations.  I did actually see a neurologist privately he was not concerned but things are getting worse.  I do already take beta blockers and fluoxetine which might account for the fuzzy head feeling I am also experiencing but the trembling/involuntary movements started before the I started to take the latter! Thankyou 0 likes, 4 replies "
56,C0004135,Ataxia Telangiectasia,"C0006625, C0232292","Cachexia, Chest tightness",https://patient.info/forums/discuss/afraid-of-mnd-719742,Afraid of MND,"Hi to everybody! I am 18 years old, I've moved to university in September. For the past 2 months I have been experiencing strange symptoms but I think they have roots in  older symptoms. These older symptoms are: The newer ones began with a chest tightness on the left side on a Monday. On the next day I was crossing my legs and found the right leg is very tight when I got up. I was afraid it's a PE. This is how it began u see 😦 Since then I have been seeing: I know some of these sound very anxiety-related, it's mostly the perceived wasting (I'm fairly certain of it in the neck)  which I often look at : ( I have a doctor's appt. Thursday, at the previous appointment they didn't say it was not ALS but that it's very rare and I have no symptoms at the moment (muscle tone in the legs was good) I worry my risk factors are: stress, inflammation if this is the source of my  , also toxicity cuz I ate raw chocolate a week before the new onset not realising it can contain heavy metals : ( Thanks so much, hope you're all well too! 0 likes, 2 replies "
58,C0026650,Movement Disorders,C0234369,Trembling,https://patient.info/forums/discuss/please-help-728868,Please help ,"please help if you can my father has had Pd for many years. I am so scared. I am 53  and male. Four months  ago I had a hearing inbalance. Its ok now. But a few weeks ago i started to have a trembling/vibration inside my body and feel like jelly. My eye is twitching and i feel i have no control over my fingers. Typing this is so difficult.  my  scalp is full of pin and needles. Its like a chemical feeling in my body.   My doctor has ruled out me seeing a neurologuist and prescribed anti depressents . But how long does it take symptoms to develop ? Please help 0 likes, 3 replies "
59,C0011119,Decompression Sickness,"C0221170, C0026837, C0040822, C0027769","Muscular stiffness, Muscle Rigidity, Tremor, Nervousness",https://patient.info/forums/discuss/at-my-wits-end-do-i-have-yopd-can-datscan-confirm-once-and-for-all--732053,at my wits end do i have yopd? can datscan confirm once and for all?,"in an effort to keep this as brief as possible... 26 m in the pnw. symptoms are hard to describe i feel rigid and stiff and my balance feels off. i dont fall or anything. legs feel wobbly and heavy. when i extend my arms my forearms and biceps shake and feels like there is some resistance. when i bend my neck down and chin touches my chest and then i move my head back up straight feels like an invisible hand is pushing my neck down as i move my head back straight. just a general feeling of shakiness esp in shoulders even at rest (cant see). internal tremors and when i get nervous feels like my whole insides are shaking too. clean mri, clean gastric emptying study, clean basic  , normal stool tests, normal endoscopy no ulcer celiac h pylori. normal basic neuro clinical several months ago. no emg or nerve study yet. normal heart tests ecg etc basically i am asking could this be yopd? any ideas? family is also at wits end and think its all in my head. can a DATSCAN confirm yopd once and for all? grandpa had   or pd or both not sure. drugs several times domperidone and zofran in the summer amitriptyline 20 mg for several months colchicine 20 mg for several months currently no meds thank you! 0 likes, 3 replies "
60,C0026769,Multiple Sclerosis,"C0028643, C0015672, C3714552, C0234230, C0040822","Numbness, Fatigue, Weakness, Pain, Burning, Tremor",https://patient.info/forums/discuss/ms-symptoms--697186,MS symptoms?,"hi ive been unwell with various symptoms for years now but because ive had multiple spinal surgeries have always blamed my problems to relate to those. I have been really unwell for about 8 weeks now. my symptoms started with stroke like symptoms on 2 seperate attacks. ive had multiple tests but nothing showing up. im suffering from tremor , vision disturbances, extreme fatigue and numbness and weakness all on my right hand side from my face down to my toes. extreme muscle contractions and burning pain which can start at the base of my skull and travel around my ribs to my sternum. im now awaiting a neurologist appointment after having an mri. all my research ( i know i shouldnt google!) are all pointing to ms , any thoughts please? thanks 0 likes, 2 replies "
61,C0030360,Papillon-Lefevre Disease,C2242996,Has tingling sensation,https://patient.info/forums/discuss/i-have-mild-tingling-from-8-months-but-not-constant-707967,I have mild tingling from 8 months but not constant,"I have been suffering from mild tingling sometimes buzzing in my feet and hands It gets worse when I cross my legs and put pressure on hands is it ms??  Pls help me 0 likes, 1 reply "
62,C0035258,Restless Legs Syndrome,"C0234238, C0009806, C0015230, C0015672, C0030193, C2126129","Ache, Constipation, Exanthema, Fatigue, Pain, constant Tinnitus",https://patient.info/forums/discuss/could-this-be-ms--706033,Could this be MS ?,"I will try and make this as brief as possible !!! I have been going backwards and forwards to my GP for a few years now with all kinds of aches, pains and issues - been to GI, physio and latterly ENT as I have gone deaf in one ear only which is accompanied with constant white noise tinnitus in that ear. I was sent back to my GP by ENT for referral to neurology as I have balance issues and they have ruled out ENT causes. GP gave me a really thorough examination (best I have had in years!) and said he really has no clue - but there's definate issues - and will gladly refer me and in the mean time get a full brain MRI (as neurology waiting list is long). I had bloods taken - and my thyroid tsh is slightly raised from last reading (still not at a level that is treatable) - and I know that MS/ thyroid symptoms can be similar - although I have read there's a rare MS that actually starts as unilateral hearing loss.  I am wondering if anyone here has had MS start this way? I would say I have had lower back and neck issues, pins and needles in hands, restless legs, fatigue, brain fog, random rashes and constipation for a good 4 years now - and nothing pinpointed! I also get very occasional dizzy spells and feel very unsteady when walking on uneven surfaces. Thanks for reading 😃 - please help if you can 😃 0 likes, 2 replies "
62,C0521785,"Hearing Loss, Unilateral","C0234238, C0009806, C0015230, C0015672, C0030193, C2126129","Ache, Constipation, Exanthema, Fatigue, Pain, constant Tinnitus",https://patient.info/forums/discuss/could-this-be-ms--706033,Could this be MS ?,"I will try and make this as brief as possible !!! I have been going backwards and forwards to my GP for a few years now with all kinds of aches, pains and issues - been to GI, physio and latterly ENT as I have gone deaf in one ear only which is accompanied with constant white noise tinnitus in that ear. I was sent back to my GP by ENT for referral to neurology as I have balance issues and they have ruled out ENT causes. GP gave me a really thorough examination (best I have had in years!) and said he really has no clue - but there's definate issues - and will gladly refer me and in the mean time get a full brain MRI (as neurology waiting list is long). I had bloods taken - and my thyroid tsh is slightly raised from last reading (still not at a level that is treatable) - and I know that MS/ thyroid symptoms can be similar - although I have read there's a rare MS that actually starts as unilateral hearing loss.  I am wondering if anyone here has had MS start this way? I would say I have had lower back and neck issues, pins and needles in hands, restless legs, fatigue, brain fog, random rashes and constipation for a good 4 years now - and nothing pinpointed! I also get very occasional dizzy spells and feel very unsteady when walking on uneven surfaces. Thanks for reading 😃 - please help if you can 😃 0 likes, 2 replies "
