PostNumber,DiseaseID,Disease,SymptomIDs,Symptoms,ThreadLink,ThreadHeading,ThreadContent
29,C3489393,Hiatal Hernia,"C0018834, C0039070, C0302539","Heartburn, Syncope, spells (neurological symptom)",https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/54732/vagus-nerve-or,Vagus Nerve or ??,"I have a doctor appointment tomorrow, but I need to go in with some questions I need to ask and what details may not be relevant or may be helpful. So for 13 years I've struggled with anxiety, feeling quick faint spells (some I have passed out, most I haven't), heartburn, random car sickness, spasms in my chest after eating, and then you know that feeling you get when you get up after laying face down on a hard floor for too long? I get that while doing chores or just sitting around. I also get bursts of shock feelings that travel all over my body that start around my chest/stomach area.  My mother has a hiatal hernia with esophageal issues. My father has a birth defect (hopefully not genetic) in his lower heart chamber that causes him to have tachycardia. Could this be a vagus nerve issue or do I have just several things going on?  So then, what do I need to ask or tell my doctor?"
29,C0007297,Carsickness,"C0018834, C0039070, C0302539","Heartburn, Syncope, spells (neurological symptom)",https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/54732/vagus-nerve-or,Vagus Nerve or ??,"I have a doctor appointment tomorrow, but I need to go in with some questions I need to ask and what details may not be relevant or may be helpful. So for 13 years I've struggled with anxiety, feeling quick faint spells (some I have passed out, most I haven't), heartburn, random car sickness, spasms in my chest after eating, and then you know that feeling you get when you get up after laying face down on a hard floor for too long? I get that while doing chores or just sitting around. I also get bursts of shock feelings that travel all over my body that start around my chest/stomach area.  My mother has a hiatal hernia with esophageal issues. My father has a birth defect (hopefully not genetic) in his lower heart chamber that causes him to have tachycardia. Could this be a vagus nerve issue or do I have just several things going on?  So then, what do I need to ask or tell my doctor?"
29,C0267725,Paraesophageal hernia,"C0018834, C0039070, C0302539","Heartburn, Syncope, spells (neurological symptom)",https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/54732/vagus-nerve-or,Vagus Nerve or ??,"I have a doctor appointment tomorrow, but I need to go in with some questions I need to ask and what details may not be relevant or may be helpful. So for 13 years I've struggled with anxiety, feeling quick faint spells (some I have passed out, most I haven't), heartburn, random car sickness, spasms in my chest after eating, and then you know that feeling you get when you get up after laying face down on a hard floor for too long? I get that while doing chores or just sitting around. I also get bursts of shock feelings that travel all over my body that start around my chest/stomach area.  My mother has a hiatal hernia with esophageal issues. My father has a birth defect (hopefully not genetic) in his lower heart chamber that causes him to have tachycardia. Could this be a vagus nerve issue or do I have just several things going on?  So then, what do I need to ask or tell my doctor?"
31,C0272285,Heparin-induced thrombocytopenia,C0018681,Headache,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/54543/my-boyfriend-is-having-irritation-with-his-metal-plate-in-his-forehead,My boyfriend is having irritation with his metal plate in his forehead.,"Hello all, I am a female 22 and my boyfriend is a male 27. We are young and inexperienced with the medical system and we are not sure our options anymore.  When my boyfriend was 20 years old, he had his head smashed in with a baseball bat. After extensive surgery, they put a metal plate in his forehead. He does not recollect much from the entire situation. His family and friends said not to even look at the xray. All he knows is the hospital that it was done at.  His forhead causes him great stress and is a constant worry. He feels it is extremely sensitive and fragile. I can not touch his head there because it is uncomfortable to him. It is irritating on some days more than others. It can be itchy or he can have odd headaches. Sometimes he feels as though his head is caving in on itself. He cannot wear tight hats or a bicycle helmet. He feels as though any small accident to his head could cause great damage because the plate feels so fragile. When he is stocking boxes at work, he is extra careful that they do not fall on him from above. I have to be extremely careful of any movement near his head because he fears any hit or contact or could do something bad.  We have been to a doctor who took CT scans and xrays and after much frustration, money, and appointments, the doctor said everything was ""fine and normal"".  My boyfriend is hopeless and feels this is just his life now. He's ""used"" to it. But I don't accept this. We just don't know what else to do. Thank you."
31,C4522181,Brachial Amyotrophic Diplegia,C0018681,Headache,https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/54543/my-boyfriend-is-having-irritation-with-his-metal-plate-in-his-forehead,My boyfriend is having irritation with his metal plate in his forehead.,"Hello all, I am a female 22 and my boyfriend is a male 27. We are young and inexperienced with the medical system and we are not sure our options anymore.  When my boyfriend was 20 years old, he had his head smashed in with a baseball bat. After extensive surgery, they put a metal plate in his forehead. He does not recollect much from the entire situation. His family and friends said not to even look at the xray. All he knows is the hospital that it was done at.  His forhead causes him great stress and is a constant worry. He feels it is extremely sensitive and fragile. I can not touch his head there because it is uncomfortable to him. It is irritating on some days more than others. It can be itchy or he can have odd headaches. Sometimes he feels as though his head is caving in on itself. He cannot wear tight hats or a bicycle helmet. He feels as though any small accident to his head could cause great damage because the plate feels so fragile. When he is stocking boxes at work, he is extra careful that they do not fall on him from above. I have to be extremely careful of any movement near his head because he fears any hit or contact or could do something bad.  We have been to a doctor who took CT scans and xrays and after much frustration, money, and appointments, the doctor said everything was ""fine and normal"".  My boyfriend is hopeless and feels this is just his life now. He's ""used"" to it. But I don't accept this. We just don't know what else to do. Thank you."
39,C3495801,Granulomatosis with polyangiitis,C0042963,Vomiting,https://messageboards.webmd.com/health-conditions/f/add-adhd/29664/anxiety,Anxiety,"Last week, for the first time ever, I went to speak with a councilor at my college. I am 30, a FT (returning) student and FT manager and am feeling overwhelmed in my last semester before graduation. I have been throwing up when I wake up on busy days for nearly a year. I have panic attacks about twice a month which numb my face and blur my hearing. I believe that most of my anxiety is related to untreated ADD. My parents did not believe in it and ignored and were insulted by teacher conferences where it was discussed. I struggled to graduate highschool, but moved away from a chaotic situation and began community college, where I began using marijuana to focus. Suddenly, I was on the deans list, I have self-medicated this way since. Since I have a high gpa and no need for academic accommodation, my councilor sent me to the nurse she didn't feel the need to investigate add. The RN prescribed celexa, which has stopped the panic attacks and vomiting. With graduation approaching, I feel that the only way I can quit marijuana use and obtain a next-level position is by properly treating my ADD. I have quit pot multiple times for 2 months or so and I show up to work on my days off, lose my phone in the freezer/linen cabinent/street, and perform substantially lower on tests. So now what? How does a grown woman reach out for help with ADD? Oh and I don't have a family DR., I usually go 1-3 years between trips to urgent care, which is why I went to the medical center at school. Any advice for my next steps is greatly appreciated! I have meant to write this post for years so please no attacks!"
45,C4522181,Brachial Amyotrophic Diplegia,"C0019559, C0015644, C0037011, C0018681, C0030193","Hip joint pain, Muscular fasciculation, Shoulder Pain, Headache, Pain",https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/52422/i-don-t-understand-what-my-mri-is-saying-and-my-dr-at-office-didn-t-really-explain-to-me,I don’t understand what my MRI is saying and my Dr at office didn’t really explain to me,"MRI results: Findings-T12-L1 2mm Disc bulge. L4-5 mild facet arthritis with flavum hyperthrophy. L4-S1 2.5mm midline disc bulge. Mild arthoropathy at the atlantoaxial. At C5-6 1mm disc bulge with midline annular tear. At C6-7 2mm circumferential disc bulge.  38 yr old female. 5ft 130pnds.  No appetite-muscle twitches-bad pain between shoulders into arms. Pain in back of my head. Pain in hips, weakness into legs.  MRI performed on the 11th, Dr took me off work and prescribed me Lyrica, trezix and P.T, and no work. This occurred in the 6th of April 2018. Lifting and twisting heavy box and went down in pain. Not getting better. I’m concerned and have no idea what all the MRI readings mean."
45,C4280734,Facet joint arthrosis,"C0019559, C0015644, C0037011, C0018681, C0030193","Hip joint pain, Muscular fasciculation, Shoulder Pain, Headache, Pain",https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/52422/i-don-t-understand-what-my-mri-is-saying-and-my-dr-at-office-didn-t-really-explain-to-me,I don’t understand what my MRI is saying and my Dr at office didn’t really explain to me,"MRI results: Findings-T12-L1 2mm Disc bulge. L4-5 mild facet arthritis with flavum hyperthrophy. L4-S1 2.5mm midline disc bulge. Mild arthoropathy at the atlantoaxial. At C5-6 1mm disc bulge with midline annular tear. At C6-7 2mm circumferential disc bulge.  38 yr old female. 5ft 130pnds.  No appetite-muscle twitches-bad pain between shoulders into arms. Pain in back of my head. Pain in hips, weakness into legs.  MRI performed on the 11th, Dr took me off work and prescribed me Lyrica, trezix and P.T, and no work. This occurred in the 6th of April 2018. Lifting and twisting heavy box and went down in pain. Not getting better. I’m concerned and have no idea what all the MRI readings mean."
46,C0149931,Migraine Disorders,"C0012833, C0042571, C0683369","Dizziness, Vertigo, Clouded consciousness",https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/48842/become-dizzy-and-confused-for-a-few-seconds-and-feel-terrible-all-day,Become dizzy and confused for a few seconds and feel terrible all day,I can be driving or anything usually after I wake up and get dizzy and confused. This happens when deep in thought. It's like ur brain starts having random thoughts and ur dizzy close to passing out. I've heard of painless migraines or a siezure could be the issue. It used to happen and that's all but now I get them and I feel horrible like in a fog for a long time after and it can last days. I forget stuff when I have them but I start remembering stuff I hadn't remembered in years. It's very odd. I've not been stressed or depressed and I'm feeling fine before the dizzy spell but I feel horrible afterwards and I can't explain it to people around me so they just act like it's not bad. It's really disheartening.
46,C4522181,Brachial Amyotrophic Diplegia,"C0012833, C0042571, C0683369","Dizziness, Vertigo, Clouded consciousness",https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/48842/become-dizzy-and-confused-for-a-few-seconds-and-feel-terrible-all-day,Become dizzy and confused for a few seconds and feel terrible all day,I can be driving or anything usually after I wake up and get dizzy and confused. This happens when deep in thought. It's like ur brain starts having random thoughts and ur dizzy close to passing out. I've heard of painless migraines or a siezure could be the issue. It used to happen and that's all but now I get them and I feel horrible like in a fog for a long time after and it can last days. I forget stuff when I have them but I start remembering stuff I hadn't remembered in years. It's very odd. I've not been stressed or depressed and I'm feeling fine before the dizzy spell but I feel horrible afterwards and I can't explain it to people around me so they just act like it's not bad. It's really disheartening.
47,C0027765,nervous system disorder,"C0221423, C0012833, C2242996, C0018681, C0314719","Illness (finding), Dizziness, Has tingling sensation, Headache, Dryness of eye",https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/48224/dizziness-blurry-vision-nose-twitching,"dizziness, blurry vision, nose twitching?","i’ve just been freaking out a lot recently. i don’t know what’s going on with me. right now i have this crushing fear i must be dying of a brain tumor. i haven’t really been having headaches, but i feel dizzy from time to time, and my vision seems kind of unfocused. i went to my eye doctor who did an exam, he said my optic nerve was healthy and not to worry but to take drops for dry eye. i’ve also seen my GP and had blood work done, it was all normal, even though i don’t know how much that matters in relation to brain tumors. he thought my symptoms were from allergies as my nose was visibly congested. afrin nasal spray for 3 days helped with the dizziness, and for a week and a half i was feeling fine but now i feel dizzy again when i move my head from side to side sometimes. and right now the bridge of my nose is also twitching and it’s freaking me out. i just feel like something must be seriously wrong with me. like brain tumor, or MS. i feel like i would be the unlucky person to get a rare ailment, someone has to, that’s why they exist. so why not me? sometimes i feel a cold or tingling sensation briefly on a random part of my body but this comes and goes in just seconds. i just want all of these weird things to stop. it’s driving me crazy and i hate being consumed by these thoughts. what should i do? i see my GP again for a check up in 3 weeks, but in the meantime, i’m making myself go insane. should i make a sooner appointment? would i have a brain tumor or neurological disorder if i was examined by an opthamologist who said my optic nerve is healthy? please help me. i am a 25 year old female without a pre existing condition."
47,C0009443,Common Cold,"C0221423, C0012833, C2242996, C0018681, C0314719","Illness (finding), Dizziness, Has tingling sensation, Headache, Dryness of eye",https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/48224/dizziness-blurry-vision-nose-twitching,"dizziness, blurry vision, nose twitching?","i’ve just been freaking out a lot recently. i don’t know what’s going on with me. right now i have this crushing fear i must be dying of a brain tumor. i haven’t really been having headaches, but i feel dizzy from time to time, and my vision seems kind of unfocused. i went to my eye doctor who did an exam, he said my optic nerve was healthy and not to worry but to take drops for dry eye. i’ve also seen my GP and had blood work done, it was all normal, even though i don’t know how much that matters in relation to brain tumors. he thought my symptoms were from allergies as my nose was visibly congested. afrin nasal spray for 3 days helped with the dizziness, and for a week and a half i was feeling fine but now i feel dizzy again when i move my head from side to side sometimes. and right now the bridge of my nose is also twitching and it’s freaking me out. i just feel like something must be seriously wrong with me. like brain tumor, or MS. i feel like i would be the unlucky person to get a rare ailment, someone has to, that’s why they exist. so why not me? sometimes i feel a cold or tingling sensation briefly on a random part of my body but this comes and goes in just seconds. i just want all of these weird things to stop. it’s driving me crazy and i hate being consumed by these thoughts. what should i do? i see my GP again for a check up in 3 weeks, but in the meantime, i’m making myself go insane. should i make a sooner appointment? would i have a brain tumor or neurological disorder if i was examined by an opthamologist who said my optic nerve is healthy? please help me. i am a 25 year old female without a pre existing condition."
48,C0038454,Cerebrovascular accident,"C0036572, C0028643, C0027497, C2242996, C0018681","Seizures, Numbness, Nausea, Has tingling sensation, Headache",https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/52860/epileptic-with-history-of-tia-is-numbness-and-tingling-on-one-side-of-body-seizure-aura-or-stroke,Epileptic with history of TIA. is numbness and tingling on one side of body seizure aura or stroke ?,"I am a very unusual person. I have a messed up nervous system. I have epilepsy and a blood clotting disorder called Anti-phospholipid sysndrome.  Recently when I am working (I work in food service. So pretty stressed out) I start experiencing a headache, vision changes, nausea, and a tingling feeling on the left side of my body.  I am not new to numbness and tingling as part of my normal seizure auras. But it usually only occurs on my face. Feeling numb on the entire left side of my body is a new symptom to me.  Because I have a blood clotting disorder and have had a TIA in the past (without any symptoms though)  I can't help but wonder if I am headed down the route for a stroke.  Or am I just being a hypochondriac and I'm really having a seizure aura?  I wish my body wasn't so complicated."
48,C0014544,Epilepsy,"C0036572, C0028643, C0027497, C2242996, C0018681","Seizures, Numbness, Nausea, Has tingling sensation, Headache",https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/52860/epileptic-with-history-of-tia-is-numbness-and-tingling-on-one-side-of-body-seizure-aura-or-stroke,Epileptic with history of TIA. is numbness and tingling on one side of body seizure aura or stroke ?,"I am a very unusual person. I have a messed up nervous system. I have epilepsy and a blood clotting disorder called Anti-phospholipid sysndrome.  Recently when I am working (I work in food service. So pretty stressed out) I start experiencing a headache, vision changes, nausea, and a tingling feeling on the left side of my body.  I am not new to numbness and tingling as part of my normal seizure auras. But it usually only occurs on my face. Feeling numb on the entire left side of my body is a new symptom to me.  Because I have a blood clotting disorder and have had a TIA in the past (without any symptoms though)  I can't help but wonder if I am headed down the route for a stroke.  Or am I just being a hypochondriac and I'm really having a seizure aura?  I wish my body wasn't so complicated."
48,C0007787,Transient Ischemic Attack,"C0036572, C0028643, C0027497, C2242996, C0018681","Seizures, Numbness, Nausea, Has tingling sensation, Headache",https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/52860/epileptic-with-history-of-tia-is-numbness-and-tingling-on-one-side-of-body-seizure-aura-or-stroke,Epileptic with history of TIA. is numbness and tingling on one side of body seizure aura or stroke ?,"I am a very unusual person. I have a messed up nervous system. I have epilepsy and a blood clotting disorder called Anti-phospholipid sysndrome.  Recently when I am working (I work in food service. So pretty stressed out) I start experiencing a headache, vision changes, nausea, and a tingling feeling on the left side of my body.  I am not new to numbness and tingling as part of my normal seizure auras. But it usually only occurs on my face. Feeling numb on the entire left side of my body is a new symptom to me.  Because I have a blood clotting disorder and have had a TIA in the past (without any symptoms though)  I can't help but wonder if I am headed down the route for a stroke.  Or am I just being a hypochondriac and I'm really having a seizure aura?  I wish my body wasn't so complicated."
48,C0005779,Blood Coagulation Disorders,"C0036572, C0028643, C0027497, C2242996, C0018681","Seizures, Numbness, Nausea, Has tingling sensation, Headache",https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/52860/epileptic-with-history-of-tia-is-numbness-and-tingling-on-one-side-of-body-seizure-aura-or-stroke,Epileptic with history of TIA. is numbness and tingling on one side of body seizure aura or stroke ?,"I am a very unusual person. I have a messed up nervous system. I have epilepsy and a blood clotting disorder called Anti-phospholipid sysndrome.  Recently when I am working (I work in food service. So pretty stressed out) I start experiencing a headache, vision changes, nausea, and a tingling feeling on the left side of my body.  I am not new to numbness and tingling as part of my normal seizure auras. But it usually only occurs on my face. Feeling numb on the entire left side of my body is a new symptom to me.  Because I have a blood clotting disorder and have had a TIA in the past (without any symptoms though)  I can't help but wonder if I am headed down the route for a stroke.  Or am I just being a hypochondriac and I'm really having a seizure aura?  I wish my body wasn't so complicated."
