PostNumber,DiseaseID,Disease,SymptomIDs,Symptoms,ThreadLink,ThreadHeading,ThreadContent
12,C0004096,Asthma,"C0003862, C0741585, C0000737, C0027497, C0015672, C0037763, C0085624, C0012833, C0857057, C0018681, C0013404, C0302539","Arthralgia, BODY ACHE, Abdominal Pain, Nausea, Fatigue, Spasm, Burning sensation, Dizziness, blotchy, Headache, Dyspnea, spells (neurological symptom)",https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/11723/migraine-with-strange-array-of-symptoms-causing-worry,Migraine with strange array of symptoms causing worry,"I've been having a very odd migrane today full of countless new symptoms.  Headache on left front side with a crazy visual aura, took zomig, hour later took ibuprofen 600, albuterol sulfate and Ritalin. Cold and hot feeling across skin, mostly on right side, nausea, joint pain, burning pain in abdomen and chest, dizzy, tired and short of breath. Migrating sharp pains across body. Ringing ears. Vision is unnaturally blurry. Chest and stomach symptoms worsen when laying down, head symptoms worsen when standing up. Symptoms quickly come and go except for vision, coldness, nausea and burning, which are constant. Zomig tasted so bad as it eventually dripped my neck that I hacked a few times and a little blood came up.  I have asthma, adhd, insommnia and depression. Two months ago I experienced an overdose on excedrin, clonidine and benadryl and recovered. At the time, I was informed of a potential heart murmur. Lymph nodes have been tender and large for years but one has become hard in the last month. I've had a lot of unexplained bruising on my entire legs that are fresh and unchanged for 3-4 weeks, then disappear without a trace after that period. I occasionally have moments where I loose a couple seconds and get startled. I get random, painless muscle spasms quite regularly. I normally have lower blood pressure floating around 120/55. I take lexapro at 10 mg, claritin 24 hour, folonase, concerta( just moved from 27 mg to 36 mg). Just added seroquel at 25 mg and ritalin in the afternoons. I was perscribed albuterol sulfate, ibuprofen 600 mg and zomig nasal as needed.  Cold spells arent new and randomly come and go, normally lasting several hours and spreading along right side from face down. Feet and hands are normally cold, sometimes blotchy purple.  Two weeks ago I had a clean MRI without contrast.  I do not drink, use drugs or smoke.  My appetite has been haywire lately and over a week I lost 16 pounds. Accidentally binging this week when the concerta wears off has gotten me half way back up to old weight."
12,C4522181,Brachial Amyotrophic Diplegia,"C0003862, C0741585, C0000737, C0027497, C0015672, C0037763, C0085624, C0012833, C0857057, C0018681, C0013404, C0302539","Arthralgia, BODY ACHE, Abdominal Pain, Nausea, Fatigue, Spasm, Burning sensation, Dizziness, blotchy, Headache, Dyspnea, spells (neurological symptom)",https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/11723/migraine-with-strange-array-of-symptoms-causing-worry,Migraine with strange array of symptoms causing worry,"I've been having a very odd migrane today full of countless new symptoms.  Headache on left front side with a crazy visual aura, took zomig, hour later took ibuprofen 600, albuterol sulfate and Ritalin. Cold and hot feeling across skin, mostly on right side, nausea, joint pain, burning pain in abdomen and chest, dizzy, tired and short of breath. Migrating sharp pains across body. Ringing ears. Vision is unnaturally blurry. Chest and stomach symptoms worsen when laying down, head symptoms worsen when standing up. Symptoms quickly come and go except for vision, coldness, nausea and burning, which are constant. Zomig tasted so bad as it eventually dripped my neck that I hacked a few times and a little blood came up.  I have asthma, adhd, insommnia and depression. Two months ago I experienced an overdose on excedrin, clonidine and benadryl and recovered. At the time, I was informed of a potential heart murmur. Lymph nodes have been tender and large for years but one has become hard in the last month. I've had a lot of unexplained bruising on my entire legs that are fresh and unchanged for 3-4 weeks, then disappear without a trace after that period. I occasionally have moments where I loose a couple seconds and get startled. I get random, painless muscle spasms quite regularly. I normally have lower blood pressure floating around 120/55. I take lexapro at 10 mg, claritin 24 hour, folonase, concerta( just moved from 27 mg to 36 mg). Just added seroquel at 25 mg and ritalin in the afternoons. I was perscribed albuterol sulfate, ibuprofen 600 mg and zomig nasal as needed.  Cold spells arent new and randomly come and go, normally lasting several hours and spreading along right side from face down. Feet and hands are normally cold, sometimes blotchy purple.  Two weeks ago I had a clean MRI without contrast.  I do not drink, use drugs or smoke.  My appetite has been haywire lately and over a week I lost 16 pounds. Accidentally binging this week when the concerta wears off has gotten me half way back up to old weight."
18,C0270724,Infantile Neuroaxonal Dystrophy,C0086132,Depressive Symptoms,https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/6757/depression-and-ms,Depression and MS,Depression is a major -- but highly treatable -- symptom associated with MS. What plan should be in place when flare-ups intensify sad thoughts? Learn more here:  We want to hear from you. Have you experienced emotional changes such as depression since receiving your diagnosis?
20,C0878773,Overactive Bladder,C0741548,bladder symptoms,https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/8757/overactive-bladder,Overactive Bladder,I am 56 years old Nigerian with all the symptoms of Overactive Bladder listed on WebMD. I recommend the suggested treatment for black me within the sub sahara Africa.
21,C4522181,Brachial Amyotrophic Diplegia,"C0085624, C0018681, C3714552, C0877716, C0040822, C0024902","Burning sensation, Headache, Weakness, Burning sensation of leg, Tremor, Mastodynia",https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/8035/could-this-be-ms,Could this be MS?,"Hello, I am a 20 year old female. I have noticed some symptoms I have never experienced before. I would like some advice before I go to my doctor. I have been experiencing shaking in my arms and hands. It is worse on my left side. My left arm and hand also hurts. I was doing my hair today and noticed the left of my neck was burning. I have had headaches bad. I have been having difficulty going up and down stairs because my legs are so weak and it feels like they won't be able to carry me. I notice this even when I am walking normally. I have been dropping things and bumping into things which is not like me at all. When I bend down my legs burn. I can't stand for long because my knees begin to hurt. I am constantly shaking my legs. They don't hurt I just do it. I have had a sharp stabbing pain in the middle of my chest and upper back. Can anyone else relate? Anything would be helpful. I just want answers."
21,C0011119,Decompression Sickness,"C0085624, C0018681, C3714552, C0877716, C0040822, C0024902","Burning sensation, Headache, Weakness, Burning sensation of leg, Tremor, Mastodynia",https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/8035/could-this-be-ms,Could this be MS?,"Hello, I am a 20 year old female. I have noticed some symptoms I have never experienced before. I would like some advice before I go to my doctor. I have been experiencing shaking in my arms and hands. It is worse on my left side. My left arm and hand also hurts. I was doing my hair today and noticed the left of my neck was burning. I have had headaches bad. I have been having difficulty going up and down stairs because my legs are so weak and it feels like they won't be able to carry me. I notice this even when I am walking normally. I have been dropping things and bumping into things which is not like me at all. When I bend down my legs burn. I can't stand for long because my knees begin to hurt. I am constantly shaking my legs. They don't hurt I just do it. I have had a sharp stabbing pain in the middle of my chest and upper back. Can anyone else relate? Anything would be helpful. I just want answers."
26,C0272285,Heparin-induced thrombocytopenia,"C0221785, C0455270","Pain in wrist, Sharp pain",https://messageboards.webmd.com/health-conditions/f/brain-nervous-system-disorder/11846/arm-pain-after-blood-donation,Arm pain after blood donation,"Hey so I gave blood recently and the woman who took my blood missed the vein the first time and gave me a nice poke; I immediately had sharp pain in my wrist and up the left outer side of my inner arm. She said sometimes they hit a tendon/nerve center and acted like it was no bid deal, so I wasn't worried. But now, two days later, I can't let my arm hang loose at my side / fully extended it in any other way without the whole left side of my inner arm experiencing sharp pain. Has anyone else experienced this / will it go away?"
27,C0152110,Meralgia paresthetica,"C0028643, C0239836","Numbness, Paresthesia of hand",https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/9729/sudden-onset-paresthesia,Sudden Onset Paresthesia,"I'm a 75 year old male who has had a condition called Meralgia Paresthetica, symptoms of which come and go and has troubled me for the past ten to twenty years. It is manifested by numbness and cold/hot episodes effecting the outer skin of my right thigh usually when I stand in one spot for more than ten minutes. Two weeks ago I went to the doctor because the condition was worse than I ever experienced it before. I also had tingling in my hands and feet and mouth area. The doctor put me on vitamin B6, B complex and vitamin D supplements. I punched in the symptoms on WebMD and became aware of the possibility of MS. Is there any chance at my advanced age that MS could be the cause of these symptoms?"
27,C0009443,Common Cold,"C0028643, C0239836","Numbness, Paresthesia of hand",https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/9729/sudden-onset-paresthesia,Sudden Onset Paresthesia,"I'm a 75 year old male who has had a condition called Meralgia Paresthetica, symptoms of which come and go and has troubled me for the past ten to twenty years. It is manifested by numbness and cold/hot episodes effecting the outer skin of my right thigh usually when I stand in one spot for more than ten minutes. Two weeks ago I went to the doctor because the condition was worse than I ever experienced it before. I also had tingling in my hands and feet and mouth area. The doctor put me on vitamin B6, B complex and vitamin D supplements. I punched in the symptoms on WebMD and became aware of the possibility of MS. Is there any chance at my advanced age that MS could be the cause of these symptoms?"
27,C0014518,Toxic Epidermal Necrolysis,"C0028643, C0239836","Numbness, Paresthesia of hand",https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/9729/sudden-onset-paresthesia,Sudden Onset Paresthesia,"I'm a 75 year old male who has had a condition called Meralgia Paresthetica, symptoms of which come and go and has troubled me for the past ten to twenty years. It is manifested by numbness and cold/hot episodes effecting the outer skin of my right thigh usually when I stand in one spot for more than ten minutes. Two weeks ago I went to the doctor because the condition was worse than I ever experienced it before. I also had tingling in my hands and feet and mouth area. The doctor put me on vitamin B6, B complex and vitamin D supplements. I punched in the symptoms on WebMD and became aware of the possibility of MS. Is there any chance at my advanced age that MS could be the cause of these symptoms?"
28,C0026769,Multiple Sclerosis,C0015672,Fatigue,https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/10126/how-to-find-an-occupational-therapist-for-ms,how to find an occupational therapist for MS,"My sister has MS, and I have been trying to help find an occupational therapist who can help with fatigue, home adaptation, management of ADLs, etc. I keep hitting a brick wall. She has been to 2 neurologists who both basically said ""sure I'll give you a referral for OT if you really want it."" They have given no direction on where to find someone. I've tried online searches and called the MS Society. It's pretty hard for her to get out of the house, and I think it would be most helpful if someone could come to the house to see what she is actually dealing with. We live in the Chicagoland area. Can anyone help?"
29,C0277556,Recurrent disease,"C0028643, C0221423","Numbness, Illness (finding)",https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/10574/numbness-in-hands-and-feet,Numbness in hands and feet,"Hello, I was diagnosed with MS in 2008 with numbness in my left arm and left leg. I had not had any noticeable relapses since then. About a week ago, my right foot started to feel numb. Within two days, both hands and the left foot felt the same. Now the soles of my feet are really sensitive. When I make a fist, it feels as if my flesh is being pulled back away from my fingertips. Further, I feel as if there is a tight band around my lower chest area. Is this more likely to be an MS relapse, or an entirely new neurological illness? Thank you."
30,C0007286,Carpal Tunnel Syndrome,"C0028643, C0030193, C0234233","Numbness, Pain, Sore to touch",https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/4146/is-this-possibly-not-ms-related,Is this possibly not MS-related?,"I was diagnosed with carpal tunnel syndrome in 2015. Then, I was diagnosed with RRMS the same year. I was told that I no longer have CTS anymore, and my orthopedic specialist thinks it's MS causing the issue. However, my neurologist isn't sure that It's MS-related. I have been on Tecfidera since June 2016. I received a steroid shot in my hand, and it only made it worse. Many medications have not helped either. This is what my hand feels like: As if I sat on my hand. Extreme numbness that goes up to my arm and neck.  My hand locks up if I try to grab or open something.  My hand bends, and will not stay straight.  As if I have a large ring in the center of my palm,  and pulleys in my fingers. It feels as if rubber bands are cutting off my circulation.  Pain, pins and needles, soreness. Heat makes it unbearable to move and drive.  Loss of sensation.  Extreme heaviness (as if there's a bowling bowl inside my hand).  I had to resign from my job because of this. I can't drive much. My hand goes into flareup mode from humid weather. I use a typing aide because I can't feel the keys.  Any insight would be appreciated. Thank you."
30,C0011119,Decompression Sickness,"C0028643, C0030193, C0234233","Numbness, Pain, Sore to touch",https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/4146/is-this-possibly-not-ms-related,Is this possibly not MS-related?,"I was diagnosed with carpal tunnel syndrome in 2015. Then, I was diagnosed with RRMS the same year. I was told that I no longer have CTS anymore, and my orthopedic specialist thinks it's MS causing the issue. However, my neurologist isn't sure that It's MS-related. I have been on Tecfidera since June 2016. I received a steroid shot in my hand, and it only made it worse. Many medications have not helped either. This is what my hand feels like: As if I sat on my hand. Extreme numbness that goes up to my arm and neck.  My hand locks up if I try to grab or open something.  My hand bends, and will not stay straight.  As if I have a large ring in the center of my palm,  and pulleys in my fingers. It feels as if rubber bands are cutting off my circulation.  Pain, pins and needles, soreness. Heat makes it unbearable to move and drive.  Loss of sensation.  Extreme heaviness (as if there's a bowling bowl inside my hand).  I had to resign from my job because of this. I can't drive much. My hand goes into flareup mode from humid weather. I use a typing aide because I can't feel the keys.  Any insight would be appreciated. Thank you."
33,C0030554,Paresthesia,"C2129214, C0231217, C0235050, C0235046, C0231528, C2242996, C0030193","Loose stool, Multiple symptoms, Tingling of skin, Paresthesia of skin, Myalgia, Has tingling sensation, Pain",https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/14202/are-these-multiple-sclerosis-symptoms,Are these Multiple Sclerosis symptoms?,"Are these Multiple Sclerosis symptoms? I'm hypothyroid patient. For last 8 months I have several issues going on with my health. Started with Itchy rashes on groin area then inflammation of eyes, legs, foot and loose stools.Also muscle pain and painful itchy. Also tingling,needles, pins on the legs and foot.I am seeing several doctor's but no help.  Currently Angiotensin-1 converting enzyme (81) and B12(1266) are high . I took B12 vitamins for last couple of months, probably that's the reason for B12 increase and not sure what's the reason for enzyme level elevation.  Brain MRI is normal.Skin biopsy for paresthesia is normal, EMG test is normal.  Any advice is great and appreciated."
