PostNumber,DiseaseID,Disease,SymptomIDs,Symptoms,ThreadLink,ThreadHeading,ThreadContent
12,C0600041,Infective cystitis,C0221423,Illness (finding),https://messageboards.webmd.com/health-conditions/f/sleep/87729/need-help-for-a-friend-who-is-in-rough-shape,Need help for a friend who is in rough shape.,"Hello everyone.  I am new to these boards and come seeking advice. I have a close friend who is narcoleptic. He has been so for many years now. Throughout these many years he has tried many different medications, all have worked to some extent or another BUT all have ended up making him sick. Why? This is because he has a rare allergy to an ingredient that is found in a lot of common pill-form medicines. The exact name escapes me at this moment but I think it's something along the lines of Titanium Dioxide. These medications always end up getting him bladder infections.  Just in the last year he was suggested Xyrem by doctor, and as far as I know, it did help him to control his sleeping and he got better for a short period of time, however ... after a couple of months this medicine ended up getting him horribly depressed (part of the known side effects I am guessing) and he has actually had to go on anti-depressants. Unfortunately, the anti-depressants have had minimal effect in out-weighing the Xyrem. He has been struggling for the better part of the last 6 or 7 months with his narcolepsy, Xyrem and his anti-depressants. Nothing seems to work for him and he cannot seem to break himself from the funk he is currently in. The drugs together seem to be turning him into a zombie. As far as I know, he's already seen a couple of different doctors regarding the situation, but I have no idea how those visits have gone. I am fearful for his mental health at this point and am wondering if anyone else has any experience with a situation like this?  Does anyone know any good specialists in the surrounding Columbus OH area? Any kind of vitamin or diet techniques that might help?  Any kind of advice, suggestions, or feedback would be helpful. Thanks in advance."
13,C0595921,Intraocular pressure disorder,"C0278148, C0030193, C0578044","Throbbing pain, Pain, Pain of ear structure",https://messageboards.webmd.com/health-conditions/f/ear-nose-throat/97456/symptoms-but-no-diagnosis,Symptoms but no Diagnosis,"Hi Message Boards Members --- Looking for some help! My symptoms started on June 25th 2019 -- and I've been in pain since. I've seen my ENT, my Primary, My Dentist, My Eye Doctor, i've been to Urgent Care, I've had blood work and a CTscan and every test has come back negative. I've also been on antibiotics 2x's, steroids 1x and now gabapentin.  My symptoms: Throbbing ear pain, it feels deep, deep in my right ear. Major eye pressure in my right eye, like behind my eye. Sometimes when it's really bad, my eye starts dropping. The pain will last days, there are times i go weeks without any relief.  I still have more doctors appointments lined up, second opinions but I'm hoping to find someone with the same symptoms that can help me.  Appreciate anyone who reads this! Best"
13,C4522181,Brachial Amyotrophic Diplegia,"C0278148, C0030193, C0578044","Throbbing pain, Pain, Pain of ear structure",https://messageboards.webmd.com/health-conditions/f/ear-nose-throat/97456/symptoms-but-no-diagnosis,Symptoms but no Diagnosis,"Hi Message Boards Members --- Looking for some help! My symptoms started on June 25th 2019 -- and I've been in pain since. I've seen my ENT, my Primary, My Dentist, My Eye Doctor, i've been to Urgent Care, I've had blood work and a CTscan and every test has come back negative. I've also been on antibiotics 2x's, steroids 1x and now gabapentin.  My symptoms: Throbbing ear pain, it feels deep, deep in my right ear. Major eye pressure in my right eye, like behind my eye. Sometimes when it's really bad, my eye starts dropping. The pain will last days, there are times i go weeks without any relief.  I still have more doctors appointments lined up, second opinions but I'm hoping to find someone with the same symptoms that can help me.  Appreciate anyone who reads this! Best"
16,C0009450,Communicable Diseases,"C0013604, C0030193","Edema, Pain",https://messageboards.webmd.com/health-conditions/f/ear-nose-throat/42298/top-right-wisdom-tooth-bad-taste-and-smell-not-infection-not-dry-socket,Top right wisdom tooth bad taste and smell not infection not dry socket,"I have had 3 wisdom teeth removed and I am on day 8 after my surgery, my incisions have healed pretty normal except my top right. I was told my top tooth was close to my sinus cavity AFTER my surgery. About three days after my surgery I started to taste a foul bitter and horrible taste in my mouth, that even smells DISGUSTING!! if I put my tounge to my incision it kind of oozes out randomly. So obviously did what we all should do contact my surgeon he got me in right away and looked at it for about 10 seconds and said it was healing fine no dry sockets no infection and to keep rinsing. but I can’t keep living with this nasty taste it is killing me slowly, it’s embarrassing it’s smelly! I was on antibiotics and pain meds but as of day 8 I am not on anything anymore. I have no pain and or swelling! I’m telling you it’s the nastiest thing I’ve ever had in my life it’s the same sent that is in my nose and the same color that oozes out of my incision is the same greenish yellow color from my sinus’s. I just need help! I’ve even contacted my primary doctor and she said it just keep up with what my surgeon said. I CANNOT STAND THIS ANYMORE. Someone help me! I’m being brushed off I have even called my regular dentist and he said the dr had to be the one to give me instructions and he hasn’t helped me at all!!"
16,C0013240,Alveolar periostitis,"C0013604, C0030193","Edema, Pain",https://messageboards.webmd.com/health-conditions/f/ear-nose-throat/42298/top-right-wisdom-tooth-bad-taste-and-smell-not-infection-not-dry-socket,Top right wisdom tooth bad taste and smell not infection not dry socket,"I have had 3 wisdom teeth removed and I am on day 8 after my surgery, my incisions have healed pretty normal except my top right. I was told my top tooth was close to my sinus cavity AFTER my surgery. About three days after my surgery I started to taste a foul bitter and horrible taste in my mouth, that even smells DISGUSTING!! if I put my tounge to my incision it kind of oozes out randomly. So obviously did what we all should do contact my surgeon he got me in right away and looked at it for about 10 seconds and said it was healing fine no dry sockets no infection and to keep rinsing. but I can’t keep living with this nasty taste it is killing me slowly, it’s embarrassing it’s smelly! I was on antibiotics and pain meds but as of day 8 I am not on anything anymore. I have no pain and or swelling! I’m telling you it’s the nastiest thing I’ve ever had in my life it’s the same sent that is in my nose and the same color that oozes out of my incision is the same greenish yellow color from my sinus’s. I just need help! I’ve even contacted my primary doctor and she said it just keep up with what my surgeon said. I CANNOT STAND THIS ANYMORE. Someone help me! I’m being brushed off I have even called my regular dentist and he said the dr had to be the one to give me instructions and he hasn’t helped me at all!!"
17,C0037315,Sleep Apnea Syndromes,"C0557875, C0037317, C0028084, C0003578","Tired, Sleep disturbances, Nightmares, Apnea",https://messageboards.webmd.com/health-conditions/f/sleep/41555/sleeping-disorder,Sleeping disorder,"Since 2014 up to present , I am experiencing a sleep disorder condition. I would sleep with ease, but would remember very clearly my Vivid dreams (not Nightmares)and wake up feeling not rested and tired through the day. I have done sleep Apnea test (breathing) and result was good. I tried all means i.e. exercising, meditation, melatonin etc, all did not work. Now I can't focus well, my work performance drop down, and feel like not good as before, any help please?"
19,C0009443,Common Cold,C0010200,Coughing,https://messageboards.webmd.com/health-conditions/f/ear-nose-throat/29859/lumps-under-chin,Lumps under chin,"I am a 18 year old male, I've been healthy so far. I recently discovered two pea-sized lumps about 1 inch directly under my chin in the center of my neck. The two lumps are hard and can't be moved and are right next to each other. They are painless however and I have had no other symptoms aside from having a cold with a cough a few weeks ago. Could this be salivary stones or something else?"
19,C0036091,Sialolithiasis,C0010200,Coughing,https://messageboards.webmd.com/health-conditions/f/ear-nose-throat/29859/lumps-under-chin,Lumps under chin,"I am a 18 year old male, I've been healthy so far. I recently discovered two pea-sized lumps about 1 inch directly under my chin in the center of my neck. The two lumps are hard and can't be moved and are right next to each other. They are painless however and I have had no other symptoms aside from having a cold with a cough a few weeks ago. Could this be salivary stones or something else?"
21,C0021345,Infectious Mononucleosis,"C0741585, C0557875, C2957106, C0015672, C0012833, C3714552, C0004604, C0030193","BODY ACHE, Tired, headache severe, Fatigue, Dizziness, Weakness, Back Pain, Pain",https://messageboards.webmd.com/health-conditions/f/ear-nose-throat/30013/mono-glandular-fever-symptoms-come-and-go,Mono/glandular fever symptoms come and go?,"I have been suffering from severe fatigue and moderate back pain for the past week, and was diagnosed with mono/glandular fever on Friday in a blood test. They weren't even looking for mono, but it came up in the test, and sure enough, on Saturday my lymph nodes were swollen and I developed a severe headache and body aches. It was agony for a few hours, then Saturday night I felt much better, almost completely healthy, if a little woozy. Woke up Sunday morning to be in agony again. This was the same until this morning, where I feel fine, just a little tired and weak but no pain. However, if the cycle is anything to go by, I'll be in pain again by this evening. Is it normal for mono to alternate between pain and feeling fine within a matter of hours?"
22,C1527336,Sjogren's Syndrome,"C0741585, C0030193, C0392674","BODY ACHE, Pain, Exhaustion",https://messageboards.webmd.com/health-conditions/f/ear-nose-throat/29944/earlobe-cellulitis-ear-canal-infection-body-aches-that-feel-flu-like,"Earlobe Cellulitis, Ear Canal Infection, Body Aches that feel flu-like","I have been taking Bactrim for 72 hours, along with antibiotic and Toradol shot, using Muciprin antibiotic ointment, and antibiotic ear drops for 48 hours. I had horrible body aches and pain when I went to doctor, already no with ear canal infection, and cellulitis on earlobe from small cysts that had burst and originally caused staph infection. It had gotten well, but wearing earring caused cellulitis to form. Yesterday, no body aches and pain, only washed out feeling with quite severe ear canal pain. Today, I am having all over body aches and pain again, with quite severe ear canal pain, but cellulitis on earlobe looks tons better. Is this normal? I still feel terrible and it concerns me, as I am anemic and suffer from Sjogren's Syndrome and Connective Tissue Disease, along with other Autoimmune Conditions."
22,C0009450,Communicable Diseases,"C0741585, C0030193, C0392674","BODY ACHE, Pain, Exhaustion",https://messageboards.webmd.com/health-conditions/f/ear-nose-throat/29944/earlobe-cellulitis-ear-canal-infection-body-aches-that-feel-flu-like,"Earlobe Cellulitis, Ear Canal Infection, Body Aches that feel flu-like","I have been taking Bactrim for 72 hours, along with antibiotic and Toradol shot, using Muciprin antibiotic ointment, and antibiotic ear drops for 48 hours. I had horrible body aches and pain when I went to doctor, already no with ear canal infection, and cellulitis on earlobe from small cysts that had burst and originally caused staph infection. It had gotten well, but wearing earring caused cellulitis to form. Yesterday, no body aches and pain, only washed out feeling with quite severe ear canal pain. Today, I am having all over body aches and pain again, with quite severe ear canal pain, but cellulitis on earlobe looks tons better. Is this normal? I still feel terrible and it concerns me, as I am anemic and suffer from Sjogren's Syndrome and Connective Tissue Disease, along with other Autoimmune Conditions."
22,C0699744,Infection of ear,"C0741585, C0030193, C0392674","BODY ACHE, Pain, Exhaustion",https://messageboards.webmd.com/health-conditions/f/ear-nose-throat/29944/earlobe-cellulitis-ear-canal-infection-body-aches-that-feel-flu-like,"Earlobe Cellulitis, Ear Canal Infection, Body Aches that feel flu-like","I have been taking Bactrim for 72 hours, along with antibiotic and Toradol shot, using Muciprin antibiotic ointment, and antibiotic ear drops for 48 hours. I had horrible body aches and pain when I went to doctor, already no with ear canal infection, and cellulitis on earlobe from small cysts that had burst and originally caused staph infection. It had gotten well, but wearing earring caused cellulitis to form. Yesterday, no body aches and pain, only washed out feeling with quite severe ear canal pain. Today, I am having all over body aches and pain again, with quite severe ear canal pain, but cellulitis on earlobe looks tons better. Is this normal? I still feel terrible and it concerns me, as I am anemic and suffer from Sjogren's Syndrome and Connective Tissue Disease, along with other Autoimmune Conditions."
22,C0009782,Connective Tissue Diseases,"C0741585, C0030193, C0392674","BODY ACHE, Pain, Exhaustion",https://messageboards.webmd.com/health-conditions/f/ear-nose-throat/29944/earlobe-cellulitis-ear-canal-infection-body-aches-that-feel-flu-like,"Earlobe Cellulitis, Ear Canal Infection, Body Aches that feel flu-like","I have been taking Bactrim for 72 hours, along with antibiotic and Toradol shot, using Muciprin antibiotic ointment, and antibiotic ear drops for 48 hours. I had horrible body aches and pain when I went to doctor, already no with ear canal infection, and cellulitis on earlobe from small cysts that had burst and originally caused staph infection. It had gotten well, but wearing earring caused cellulitis to form. Yesterday, no body aches and pain, only washed out feeling with quite severe ear canal pain. Today, I am having all over body aches and pain again, with quite severe ear canal pain, but cellulitis on earlobe looks tons better. Is this normal? I still feel terrible and it concerns me, as I am anemic and suffer from Sjogren's Syndrome and Connective Tissue Disease, along with other Autoimmune Conditions."
22,C0010709,Cyst,"C0741585, C0030193, C0392674","BODY ACHE, Pain, Exhaustion",https://messageboards.webmd.com/health-conditions/f/ear-nose-throat/29944/earlobe-cellulitis-ear-canal-infection-body-aches-that-feel-flu-like,"Earlobe Cellulitis, Ear Canal Infection, Body Aches that feel flu-like","I have been taking Bactrim for 72 hours, along with antibiotic and Toradol shot, using Muciprin antibiotic ointment, and antibiotic ear drops for 48 hours. I had horrible body aches and pain when I went to doctor, already no with ear canal infection, and cellulitis on earlobe from small cysts that had burst and originally caused staph infection. It had gotten well, but wearing earring caused cellulitis to form. Yesterday, no body aches and pain, only washed out feeling with quite severe ear canal pain. Today, I am having all over body aches and pain again, with quite severe ear canal pain, but cellulitis on earlobe looks tons better. Is this normal? I still feel terrible and it concerns me, as I am anemic and suffer from Sjogren's Syndrome and Connective Tissue Disease, along with other Autoimmune Conditions."
22,C0004364,Autoimmune Diseases,"C0741585, C0030193, C0392674","BODY ACHE, Pain, Exhaustion",https://messageboards.webmd.com/health-conditions/f/ear-nose-throat/29944/earlobe-cellulitis-ear-canal-infection-body-aches-that-feel-flu-like,"Earlobe Cellulitis, Ear Canal Infection, Body Aches that feel flu-like","I have been taking Bactrim for 72 hours, along with antibiotic and Toradol shot, using Muciprin antibiotic ointment, and antibiotic ear drops for 48 hours. I had horrible body aches and pain when I went to doctor, already no with ear canal infection, and cellulitis on earlobe from small cysts that had burst and originally caused staph infection. It had gotten well, but wearing earring caused cellulitis to form. Yesterday, no body aches and pain, only washed out feeling with quite severe ear canal pain. Today, I am having all over body aches and pain again, with quite severe ear canal pain, but cellulitis on earlobe looks tons better. Is this normal? I still feel terrible and it concerns me, as I am anemic and suffer from Sjogren's Syndrome and Connective Tissue Disease, along with other Autoimmune Conditions."
22,C0038160,Staphylococcal Infections,"C0741585, C0030193, C0392674","BODY ACHE, Pain, Exhaustion",https://messageboards.webmd.com/health-conditions/f/ear-nose-throat/29944/earlobe-cellulitis-ear-canal-infection-body-aches-that-feel-flu-like,"Earlobe Cellulitis, Ear Canal Infection, Body Aches that feel flu-like","I have been taking Bactrim for 72 hours, along with antibiotic and Toradol shot, using Muciprin antibiotic ointment, and antibiotic ear drops for 48 hours. I had horrible body aches and pain when I went to doctor, already no with ear canal infection, and cellulitis on earlobe from small cysts that had burst and originally caused staph infection. It had gotten well, but wearing earring caused cellulitis to form. Yesterday, no body aches and pain, only washed out feeling with quite severe ear canal pain. Today, I am having all over body aches and pain again, with quite severe ear canal pain, but cellulitis on earlobe looks tons better. Is this normal? I still feel terrible and it concerns me, as I am anemic and suffer from Sjogren's Syndrome and Connective Tissue Disease, along with other Autoimmune Conditions."
