PostNumber,DiseaseID,Disease,SymptomIDs,Symptoms,ThreadLink,ThreadHeading,ThreadContent
21,C0009663,Condylomata Acuminata,"C0392171, C0030193, C0423736, C0683369, C2364135","Influenza-like symptoms, Pain, Scalding pain on urination, Clouded consciousness, Discomfort",https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/97064/i-just-want-to-ask-about-my-situation-if-it-sounds-more-like-i-have-herpes-genital-warts-or-something-else,"I just want to ask about my situation, if it sounds more like I have herpes, genital warts, or something else.","I'm 19 years old. I just want to ask about my situation, if it sounds more like I have herpes, genital warts, or something else. A month ago, my partner noticed some flat, blisters around my anus. There was also one, tiny, red bump on the hood of my clitoris (it didn't really feel painful or anything, but I could definitely tell there was some mild sensation upon touching it). After a day or two, the blisters occurred on certain areas in my vulva, including one on my pubic region. All of the lesions really hurt whenever I moved/walked and it caused a burning sensation during urination. We suspected it was herpes, also because a day before we noticed the lesions, I also had flu-like symptoms for 2 or 3 days. However, when we went to a hospital to get it checked from a doctor, she told me it was definitely genital warts. She also suspected chlamydia/gonorrhea/yeast infection and gave me a prescription for it. She told me to come back after a week and shave the pubic hear to see how it goes because she recommended me to go for cauterization. However, what I read from my research was that genital warts are not usually painful. After a week, the blisters were still there and caused discomfort, but immediately right after I shaved my pubic hair, the pain literally went away in an instant, and it felt normal walking/running. I came back to the doctor after that and she seemed sure it was genital warts. I was really confused because from the readings I've read, it pointed more to herpes, and from where I am, it is difficult to get tested for both herpes and HPV infection. After three weeks, the blisters became flat. A cluster of small ones developed little scabs, but the rest of the blisters didn't have scabs and just looked like round scars. I went to another doctor and she was not sure what it was, and aside from the STIs I mentioned, she pointed out to other conditions such as folliculitis and yeast infection blisters. She also prescribed me with neo-penotran as a suppository for my abnormal discharge. It has been 7 weeks now and all I have are the scars from where the blisters occurred. Thank you so much for taking time."
21,C0008149,Chlamydia Infections,"C0392171, C0030193, C0423736, C0683369, C2364135","Influenza-like symptoms, Pain, Scalding pain on urination, Clouded consciousness, Discomfort",https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/97064/i-just-want-to-ask-about-my-situation-if-it-sounds-more-like-i-have-herpes-genital-warts-or-something-else,"I just want to ask about my situation, if it sounds more like I have herpes, genital warts, or something else.","I'm 19 years old. I just want to ask about my situation, if it sounds more like I have herpes, genital warts, or something else. A month ago, my partner noticed some flat, blisters around my anus. There was also one, tiny, red bump on the hood of my clitoris (it didn't really feel painful or anything, but I could definitely tell there was some mild sensation upon touching it). After a day or two, the blisters occurred on certain areas in my vulva, including one on my pubic region. All of the lesions really hurt whenever I moved/walked and it caused a burning sensation during urination. We suspected it was herpes, also because a day before we noticed the lesions, I also had flu-like symptoms for 2 or 3 days. However, when we went to a hospital to get it checked from a doctor, she told me it was definitely genital warts. She also suspected chlamydia/gonorrhea/yeast infection and gave me a prescription for it. She told me to come back after a week and shave the pubic hear to see how it goes because she recommended me to go for cauterization. However, what I read from my research was that genital warts are not usually painful. After a week, the blisters were still there and caused discomfort, but immediately right after I shaved my pubic hair, the pain literally went away in an instant, and it felt normal walking/running. I came back to the doctor after that and she seemed sure it was genital warts. I was really confused because from the readings I've read, it pointed more to herpes, and from where I am, it is difficult to get tested for both herpes and HPV infection. After three weeks, the blisters became flat. A cluster of small ones developed little scabs, but the rest of the blisters didn't have scabs and just looked like round scars. I went to another doctor and she was not sure what it was, and aside from the STIs I mentioned, she pointed out to other conditions such as folliculitis and yeast infection blisters. She also prescribed me with neo-penotran as a suppository for my abnormal discharge. It has been 7 weeks now and all I have are the scars from where the blisters occurred. Thank you so much for taking time."
21,C0750466,Yeast infection,"C0392171, C0030193, C0423736, C0683369, C2364135","Influenza-like symptoms, Pain, Scalding pain on urination, Clouded consciousness, Discomfort",https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/97064/i-just-want-to-ask-about-my-situation-if-it-sounds-more-like-i-have-herpes-genital-warts-or-something-else,"I just want to ask about my situation, if it sounds more like I have herpes, genital warts, or something else.","I'm 19 years old. I just want to ask about my situation, if it sounds more like I have herpes, genital warts, or something else. A month ago, my partner noticed some flat, blisters around my anus. There was also one, tiny, red bump on the hood of my clitoris (it didn't really feel painful or anything, but I could definitely tell there was some mild sensation upon touching it). After a day or two, the blisters occurred on certain areas in my vulva, including one on my pubic region. All of the lesions really hurt whenever I moved/walked and it caused a burning sensation during urination. We suspected it was herpes, also because a day before we noticed the lesions, I also had flu-like symptoms for 2 or 3 days. However, when we went to a hospital to get it checked from a doctor, she told me it was definitely genital warts. She also suspected chlamydia/gonorrhea/yeast infection and gave me a prescription for it. She told me to come back after a week and shave the pubic hear to see how it goes because she recommended me to go for cauterization. However, what I read from my research was that genital warts are not usually painful. After a week, the blisters were still there and caused discomfort, but immediately right after I shaved my pubic hair, the pain literally went away in an instant, and it felt normal walking/running. I came back to the doctor after that and she seemed sure it was genital warts. I was really confused because from the readings I've read, it pointed more to herpes, and from where I am, it is difficult to get tested for both herpes and HPV infection. After three weeks, the blisters became flat. A cluster of small ones developed little scabs, but the rest of the blisters didn't have scabs and just looked like round scars. I went to another doctor and she was not sure what it was, and aside from the STIs I mentioned, she pointed out to other conditions such as folliculitis and yeast infection blisters. She also prescribed me with neo-penotran as a suppository for my abnormal discharge. It has been 7 weeks now and all I have are the scars from where the blisters occurred. Thank you so much for taking time."
21,C0019340,herpes,"C0392171, C0030193, C0423736, C0683369, C2364135","Influenza-like symptoms, Pain, Scalding pain on urination, Clouded consciousness, Discomfort",https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/97064/i-just-want-to-ask-about-my-situation-if-it-sounds-more-like-i-have-herpes-genital-warts-or-something-else,"I just want to ask about my situation, if it sounds more like I have herpes, genital warts, or something else.","I'm 19 years old. I just want to ask about my situation, if it sounds more like I have herpes, genital warts, or something else. A month ago, my partner noticed some flat, blisters around my anus. There was also one, tiny, red bump on the hood of my clitoris (it didn't really feel painful or anything, but I could definitely tell there was some mild sensation upon touching it). After a day or two, the blisters occurred on certain areas in my vulva, including one on my pubic region. All of the lesions really hurt whenever I moved/walked and it caused a burning sensation during urination. We suspected it was herpes, also because a day before we noticed the lesions, I also had flu-like symptoms for 2 or 3 days. However, when we went to a hospital to get it checked from a doctor, she told me it was definitely genital warts. She also suspected chlamydia/gonorrhea/yeast infection and gave me a prescription for it. She told me to come back after a week and shave the pubic hear to see how it goes because she recommended me to go for cauterization. However, what I read from my research was that genital warts are not usually painful. After a week, the blisters were still there and caused discomfort, but immediately right after I shaved my pubic hair, the pain literally went away in an instant, and it felt normal walking/running. I came back to the doctor after that and she seemed sure it was genital warts. I was really confused because from the readings I've read, it pointed more to herpes, and from where I am, it is difficult to get tested for both herpes and HPV infection. After three weeks, the blisters became flat. A cluster of small ones developed little scabs, but the rest of the blisters didn't have scabs and just looked like round scars. I went to another doctor and she was not sure what it was, and aside from the STIs I mentioned, she pointed out to other conditions such as folliculitis and yeast infection blisters. She also prescribed me with neo-penotran as a suppository for my abnormal discharge. It has been 7 weeks now and all I have are the scars from where the blisters occurred. Thank you so much for taking time."
21,C0343641,Human papilloma virus infection,"C0392171, C0030193, C0423736, C0683369, C2364135","Influenza-like symptoms, Pain, Scalding pain on urination, Clouded consciousness, Discomfort",https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/97064/i-just-want-to-ask-about-my-situation-if-it-sounds-more-like-i-have-herpes-genital-warts-or-something-else,"I just want to ask about my situation, if it sounds more like I have herpes, genital warts, or something else.","I'm 19 years old. I just want to ask about my situation, if it sounds more like I have herpes, genital warts, or something else. A month ago, my partner noticed some flat, blisters around my anus. There was also one, tiny, red bump on the hood of my clitoris (it didn't really feel painful or anything, but I could definitely tell there was some mild sensation upon touching it). After a day or two, the blisters occurred on certain areas in my vulva, including one on my pubic region. All of the lesions really hurt whenever I moved/walked and it caused a burning sensation during urination. We suspected it was herpes, also because a day before we noticed the lesions, I also had flu-like symptoms for 2 or 3 days. However, when we went to a hospital to get it checked from a doctor, she told me it was definitely genital warts. She also suspected chlamydia/gonorrhea/yeast infection and gave me a prescription for it. She told me to come back after a week and shave the pubic hear to see how it goes because she recommended me to go for cauterization. However, what I read from my research was that genital warts are not usually painful. After a week, the blisters were still there and caused discomfort, but immediately right after I shaved my pubic hair, the pain literally went away in an instant, and it felt normal walking/running. I came back to the doctor after that and she seemed sure it was genital warts. I was really confused because from the readings I've read, it pointed more to herpes, and from where I am, it is difficult to get tested for both herpes and HPV infection. After three weeks, the blisters became flat. A cluster of small ones developed little scabs, but the rest of the blisters didn't have scabs and just looked like round scars. I went to another doctor and she was not sure what it was, and aside from the STIs I mentioned, she pointed out to other conditions such as folliculitis and yeast infection blisters. She also prescribed me with neo-penotran as a suppository for my abnormal discharge. It has been 7 weeks now and all I have are the scars from where the blisters occurred. Thank you so much for taking time."
22,C0001144,Acne Vulgaris,C0231617,Catch - Finding of sensory dimension of pain,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/97106/back-acne,Back acne,"Hello, I recently went on vacation and had sex there with a local girl. We used condoms but oral (only she performed was raw) I realized I have back acne now and I am worried I may have caught something. I used to feel a pimple on my left lat before the this but I am not sure if I had acne. Can someone please confirm whether I caught something or its just a bad reaction to waxing for the first time?"
22,C4522181,Brachial Amyotrophic Diplegia,C0231617,Catch - Finding of sensory dimension of pain,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/97106/back-acne,Back acne,"Hello, I recently went on vacation and had sex there with a local girl. We used condoms but oral (only she performed was raw) I realized I have back acne now and I am worried I may have caught something. I used to feel a pimple on my left lat before the this but I am not sure if I had acne. Can someone please confirm whether I caught something or its just a bad reaction to waxing for the first time?"
24,C0036916,Sexually Transmitted Diseases,C0027769,Nervousness,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/97242/sexual-health,Sexual health,Hey I don’t know but I feel nervous arround other girls and having a lot thoughts I guess and my dick won’t wake up when it’s time so I really feel emabrsed myself can anyone help me out here
25,C1384589,Tinea cruris,"C0015230, C0085624, C0030193","Exanthema, Burning sensation, Pain",https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/87441/slightly-worried-about-penis-sensitivity---please-help-could-be-something-sinister,Slightly worried about penis sensitivity - please help? Could be something sinister?,"OK stick with me and let me tell you a story Last Thursday 14th March i met with a woman i had been talking to since christmas. We had met a couple of times before very briefly. We met, had lunch, a few drinks, there was lots of kissing (open mouth tongue kissing). I had booked a private booth in an underground bar. Before we went in the bar i went into the toilet/restroom and on the sink was some heavily perfumed and coloured handwash..i put lots in my hand and rubbed it all around the head of my penis (didn't even dilute it) and also dont think i washed it all off properly Anyway inside the private booth lots and lots of heavy kissing, i also put my fingers inside her vagina and also my penis was in her mouth for about 10-15 seconds..that was all. The next day, i notice small painless red bumps on my penis, like little red dots, around 8-10. Now..i also was suffering from a fungal infection in my groin, like jock itch. I was constantly inspecting my penis on Friday the day after and its totally possible i scratched my fungal infection then touched he head of my penis. On the satarday the spots had started to fade, by Sunday they had virtually gone (again all the time maybe scratching my fungal infection and touching my penis head), then on Monday morning i noticed a very slight burning near my peehole and just underneath it, Tuesday it was still there..its not painful when i pee but i can feel the heat a little bit more than usual. So i tell the woman..she is mortified that i am worried about this..her only sexual contact was back last August with her then husband who she split with in November, she is not a promiscuous woman. (she has also gone back and asked her husband about symptoms of anything of which he has hsaid he's not had symptoms of anything and never has) Also...she had a tiny coldsore on her lip..that had completely healed and dropped off the week before we met..she even went to see the pharmacist who confirmed there was nothing there and she was not contagious (because we wanted to kiss). She has no symptoms whatsoever of anything I have gone and got some canesten/thursh cream and have been putting that on, it is getting better but i am now thinking by smothering my penis head in canesten it is making it even more sensitive lol.. I have no other symptoms, i feel well, no visible marks or anything on my penis or the penis head, no disharge that i can see. It it possible it may still be the irritation from the soap getting into the urethra, or maybe i have transferred some bacteria from my fungal infection? Or do you think it could be something more sinister Thanks for your help G"
25,C0019345,Herpes Labialis,"C0015230, C0085624, C0030193","Exanthema, Burning sensation, Pain",https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/87441/slightly-worried-about-penis-sensitivity---please-help-could-be-something-sinister,Slightly worried about penis sensitivity - please help? Could be something sinister?,"OK stick with me and let me tell you a story Last Thursday 14th March i met with a woman i had been talking to since christmas. We had met a couple of times before very briefly. We met, had lunch, a few drinks, there was lots of kissing (open mouth tongue kissing). I had booked a private booth in an underground bar. Before we went in the bar i went into the toilet/restroom and on the sink was some heavily perfumed and coloured handwash..i put lots in my hand and rubbed it all around the head of my penis (didn't even dilute it) and also dont think i washed it all off properly Anyway inside the private booth lots and lots of heavy kissing, i also put my fingers inside her vagina and also my penis was in her mouth for about 10-15 seconds..that was all. The next day, i notice small painless red bumps on my penis, like little red dots, around 8-10. Now..i also was suffering from a fungal infection in my groin, like jock itch. I was constantly inspecting my penis on Friday the day after and its totally possible i scratched my fungal infection then touched he head of my penis. On the satarday the spots had started to fade, by Sunday they had virtually gone (again all the time maybe scratching my fungal infection and touching my penis head), then on Monday morning i noticed a very slight burning near my peehole and just underneath it, Tuesday it was still there..its not painful when i pee but i can feel the heat a little bit more than usual. So i tell the woman..she is mortified that i am worried about this..her only sexual contact was back last August with her then husband who she split with in November, she is not a promiscuous woman. (she has also gone back and asked her husband about symptoms of anything of which he has hsaid he's not had symptoms of anything and never has) Also...she had a tiny coldsore on her lip..that had completely healed and dropped off the week before we met..she even went to see the pharmacist who confirmed there was nothing there and she was not contagious (because we wanted to kiss). She has no symptoms whatsoever of anything I have gone and got some canesten/thursh cream and have been putting that on, it is getting better but i am now thinking by smothering my penis head in canesten it is making it even more sensitive lol.. I have no other symptoms, i feel well, no visible marks or anything on my penis or the penis head, no disharge that i can see. It it possible it may still be the irritation from the soap getting into the urethra, or maybe i have transferred some bacteria from my fungal infection? Or do you think it could be something more sinister Thanks for your help G"
25,C0026946,Mycoses,"C0015230, C0085624, C0030193","Exanthema, Burning sensation, Pain",https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/87441/slightly-worried-about-penis-sensitivity---please-help-could-be-something-sinister,Slightly worried about penis sensitivity - please help? Could be something sinister?,"OK stick with me and let me tell you a story Last Thursday 14th March i met with a woman i had been talking to since christmas. We had met a couple of times before very briefly. We met, had lunch, a few drinks, there was lots of kissing (open mouth tongue kissing). I had booked a private booth in an underground bar. Before we went in the bar i went into the toilet/restroom and on the sink was some heavily perfumed and coloured handwash..i put lots in my hand and rubbed it all around the head of my penis (didn't even dilute it) and also dont think i washed it all off properly Anyway inside the private booth lots and lots of heavy kissing, i also put my fingers inside her vagina and also my penis was in her mouth for about 10-15 seconds..that was all. The next day, i notice small painless red bumps on my penis, like little red dots, around 8-10. Now..i also was suffering from a fungal infection in my groin, like jock itch. I was constantly inspecting my penis on Friday the day after and its totally possible i scratched my fungal infection then touched he head of my penis. On the satarday the spots had started to fade, by Sunday they had virtually gone (again all the time maybe scratching my fungal infection and touching my penis head), then on Monday morning i noticed a very slight burning near my peehole and just underneath it, Tuesday it was still there..its not painful when i pee but i can feel the heat a little bit more than usual. So i tell the woman..she is mortified that i am worried about this..her only sexual contact was back last August with her then husband who she split with in November, she is not a promiscuous woman. (she has also gone back and asked her husband about symptoms of anything of which he has hsaid he's not had symptoms of anything and never has) Also...she had a tiny coldsore on her lip..that had completely healed and dropped off the week before we met..she even went to see the pharmacist who confirmed there was nothing there and she was not contagious (because we wanted to kiss). She has no symptoms whatsoever of anything I have gone and got some canesten/thursh cream and have been putting that on, it is getting better but i am now thinking by smothering my penis head in canesten it is making it even more sensitive lol.. I have no other symptoms, i feel well, no visible marks or anything on my penis or the penis head, no disharge that i can see. It it possible it may still be the irritation from the soap getting into the urethra, or maybe i have transferred some bacteria from my fungal infection? Or do you think it could be something more sinister Thanks for your help G"
26,C0010495,Cutis Laxa,"C0234238, C1442877, C0030193, C0039591","Ache, Sore skin, Pain, Pain in testicle",https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/26615/pain-on-left-testicle,Pain on left testicle,I’ve been having a pain on my left testicle that comes and goes. It feels like an ache and sometimes a sore feeling. I also notice when it’s warm and my scrotum sags and seems like it has a lot of loose skin and my left testicle goes sidesways. Does anyone know what it could be.
