PostNumber,DiseaseID,Disease,SymptomIDs,Symptoms,ThreadLink,ThreadHeading,ThreadContent
21,C0013390,Dysmenorrhea,C0030193,Pain,https://messageboards.webmd.com/health-conditions/f/pain-management/100440/https-www-fitdiettrends-com-ultra-cbd-extract-au,https://www.fitdiettrends.com/ultra-cbd-extract-au/,"Ultra CBD Extract Mind your minerals: It is believed that women taking calcium suffer less pain from uterine muscle contractions than those who don't. Some minerals like calcium, Ultra CBD Extract potassium and magnesium can play apart in menstrual Pain Relief. Magnesium is important because it helps the body to absorb calcium more efficiently."
21,C3887938,Deuteranomaly,C0030193,Pain,https://messageboards.webmd.com/health-conditions/f/pain-management/100440/https-www-fitdiettrends-com-ultra-cbd-extract-au,https://www.fitdiettrends.com/ultra-cbd-extract-au/,"Ultra CBD Extract Mind your minerals: It is believed that women taking calcium suffer less pain from uterine muscle contractions than those who don't. Some minerals like calcium, Ultra CBD Extract potassium and magnesium can play apart in menstrual Pain Relief. Magnesium is important because it helps the body to absorb calcium more efficiently."
23,C0038454,Cerebrovascular accident,"C0150055, C0030193, C0812426","Chronic pain, Pain, Kidney problem",https://messageboards.webmd.com/health-conditions/f/pain-management/100251/is-daily-advil-use-dangerous-for-elderly-patient,Is Daily Advil Use Dangerous For Elderly Patient?,"Hi, My mom is 87 years old and suffered a brain bleed stroke 5 years ago. She broke her hip last year and it is unrepaired because the surgery was too risky. This has left her bed bound and in a situation of chronic pain. Her psychiatrist recommends her to take Tylenol and Advil together 3 times per day. This actually does a good job at relieving her pain.  Regarding the dangers of daily Advil use his position is that my mom is at the end of her life and it will take years for a kidney problem to develop from the Advil (at which time my mom probably won't be here anymore anyway). Her primary geriatric physician does not want her taking Advil daily because she will be hospitalized with a bleeding stomach ulcer or worse because she is on an anticoagulant. She claims that kidney problems from NSAIDS do do not occur after years of cumulative use. They occur with use right now any dose. And the only way she can take NSAIDS is once in a while. The problem is without the Advil my mom experiences pain each day (especially during the diaper changes when she has to be moved in the bed). Can anyone enlighten me to the real risks of using Advil 3 times a day for a patient like my mom?"
23,C0341164,Bleeding gastric ulcer,"C0150055, C0030193, C0812426","Chronic pain, Pain, Kidney problem",https://messageboards.webmd.com/health-conditions/f/pain-management/100251/is-daily-advil-use-dangerous-for-elderly-patient,Is Daily Advil Use Dangerous For Elderly Patient?,"Hi, My mom is 87 years old and suffered a brain bleed stroke 5 years ago. She broke her hip last year and it is unrepaired because the surgery was too risky. This has left her bed bound and in a situation of chronic pain. Her psychiatrist recommends her to take Tylenol and Advil together 3 times per day. This actually does a good job at relieving her pain.  Regarding the dangers of daily Advil use his position is that my mom is at the end of her life and it will take years for a kidney problem to develop from the Advil (at which time my mom probably won't be here anymore anyway). Her primary geriatric physician does not want her taking Advil daily because she will be hospitalized with a bleeding stomach ulcer or worse because she is on an anticoagulant. She claims that kidney problems from NSAIDS do do not occur after years of cumulative use. They occur with use right now any dose. And the only way she can take NSAIDS is once in a while. The problem is without the Advil my mom experiences pain each day (especially during the diaper changes when she has to be moved in the bed). Can anyone enlighten me to the real risks of using Advil 3 times a day for a patient like my mom?"
24,C0011119,Decompression Sickness,"C0024031, C0030193","Low Back Pain, Pain",https://messageboards.webmd.com/health-conditions/f/arthritis/42145/back-tingling,Back tingling,Had mild lower back pain on right side (kidney area) when i bent over or bent my head down. Now i have had no pain for a few weeks but my back tingles and front right of stomach area when i bend over.  Could it be a pinched nerve? Should I stretch or exercise my back.
25,C0011119,Decompression Sickness,C0019559,Hip joint pain,https://messageboards.webmd.com/health-conditions/f/arthritis/43415/hip-labral-tear,Hip labral tear,"I've had hip pain for 8 months now, and was diagnosed with a hip labral tear after an MRI. I've been in PT this whole time, and taking anti-inflammatory script. I've also had 2 cortisone shots. I am basically disabled at this point. I cannot bend down to pick up anything from the floor; when I go from ""sit to stand"" my hip pops and I can't walk; I have to sit back down for a few minutes and try again, which usually works temporarily. I've been to two doctors and neither one has suggested surgery. I feel like this is totally ridiculous, that at age 58 I feel like I'm 80 and cannot do anything except walk (with a limp). I was active until this started (I was a runner until I was 52, then tennis for a few years, then last year took up scuba diving). I'm beside myself that I am in this condition. Should I insist on surgery? Both of my doctors say there are ""mixed results"" with labral tear repairs. Help! :("
26,C0272285,Heparin-induced thrombocytopenia,"C0013604, C0030193","Edema, Pain",https://messageboards.webmd.com/health-conditions/f/arthritis/47179/oa-diagnosed-but-still-not-convinced,OA diagnosed but still not convinced,"Hello, Overnight my first finger top knuckle was swollen and had a bump on the side of the knuckle. I watched it for a few weeks and it changed in swelling, redness and pain. Some times it would be less and some times more. I thought that maybe I hit it and didn't notice. I finally made an appointment with Dr because it was not going away and starting to affect my job and the pain was getting worse. She came in and looked and said OA was the diagnosis. A few months earlier I had a blood test and an xray for arthritis and it all came back negative. I am 45 years old and it is just in that one knuckle. The pain is now constant. Does OA happen practically overnight and can it be in just one knuckle? Use Icy Hot cream but really doesn't help. Pain is now keeping me up at night too."
26,C0003864,Arthritis,"C0013604, C0030193","Edema, Pain",https://messageboards.webmd.com/health-conditions/f/arthritis/47179/oa-diagnosed-but-still-not-convinced,OA diagnosed but still not convinced,"Hello, Overnight my first finger top knuckle was swollen and had a bump on the side of the knuckle. I watched it for a few weeks and it changed in swelling, redness and pain. Some times it would be less and some times more. I thought that maybe I hit it and didn't notice. I finally made an appointment with Dr because it was not going away and starting to affect my job and the pain was getting worse. She came in and looked and said OA was the diagnosis. A few months earlier I had a blood test and an xray for arthritis and it all came back negative. I am 45 years old and it is just in that one knuckle. The pain is now constant. Does OA happen practically overnight and can it be in just one knuckle? Use Icy Hot cream but really doesn't help. Pain is now keeping me up at night too."
26,C0041834,Erythema,"C0013604, C0030193","Edema, Pain",https://messageboards.webmd.com/health-conditions/f/arthritis/47179/oa-diagnosed-but-still-not-convinced,OA diagnosed but still not convinced,"Hello, Overnight my first finger top knuckle was swollen and had a bump on the side of the knuckle. I watched it for a few weeks and it changed in swelling, redness and pain. Some times it would be less and some times more. I thought that maybe I hit it and didn't notice. I finally made an appointment with Dr because it was not going away and starting to affect my job and the pain was getting worse. She came in and looked and said OA was the diagnosis. A few months earlier I had a blood test and an xray for arthritis and it all came back negative. I am 45 years old and it is just in that one knuckle. The pain is now constant. Does OA happen practically overnight and can it be in just one knuckle? Use Icy Hot cream but really doesn't help. Pain is now keeping me up at night too."
26,C0029408,Degenerative polyarthritis,"C0013604, C0030193","Edema, Pain",https://messageboards.webmd.com/health-conditions/f/arthritis/47179/oa-diagnosed-but-still-not-convinced,OA diagnosed but still not convinced,"Hello, Overnight my first finger top knuckle was swollen and had a bump on the side of the knuckle. I watched it for a few weeks and it changed in swelling, redness and pain. Some times it would be less and some times more. I thought that maybe I hit it and didn't notice. I finally made an appointment with Dr because it was not going away and starting to affect my job and the pain was getting worse. She came in and looked and said OA was the diagnosis. A few months earlier I had a blood test and an xray for arthritis and it all came back negative. I am 45 years old and it is just in that one knuckle. The pain is now constant. Does OA happen practically overnight and can it be in just one knuckle? Use Icy Hot cream but really doesn't help. Pain is now keeping me up at night too."
27,C1290862,Disorder of hip region,"C0221423, C0030193","Illness (finding), Pain",https://messageboards.webmd.com/health-conditions/f/arthritis/42037/just-diagnosed-with-ddd,just diagnosed with ddd,Just found out I have disk degeneration disease of the hip. Been to the dr. several times and they just finally did an x-ray. I also have osteoarthritis and osteoporosis. Through computer research I now realize ddd is osteoporosis. Just so frustrated with all the ailments and all cause pain!!!
27,C0029456,Osteoporosis,"C0221423, C0030193","Illness (finding), Pain",https://messageboards.webmd.com/health-conditions/f/arthritis/42037/just-diagnosed-with-ddd,just diagnosed with ddd,Just found out I have disk degeneration disease of the hip. Been to the dr. several times and they just finally did an x-ray. I also have osteoarthritis and osteoporosis. Through computer research I now realize ddd is osteoporosis. Just so frustrated with all the ailments and all cause pain!!!
27,C0158266,Intervertebral Disc Degeneration,"C0221423, C0030193","Illness (finding), Pain",https://messageboards.webmd.com/health-conditions/f/arthritis/42037/just-diagnosed-with-ddd,just diagnosed with ddd,Just found out I have disk degeneration disease of the hip. Been to the dr. several times and they just finally did an x-ray. I also have osteoarthritis and osteoporosis. Through computer research I now realize ddd is osteoporosis. Just so frustrated with all the ailments and all cause pain!!!
27,C3714534,dowling-degos disease,"C0221423, C0030193","Illness (finding), Pain",https://messageboards.webmd.com/health-conditions/f/arthritis/42037/just-diagnosed-with-ddd,just diagnosed with ddd,Just found out I have disk degeneration disease of the hip. Been to the dr. several times and they just finally did an x-ray. I also have osteoarthritis and osteoporosis. Through computer research I now realize ddd is osteoporosis. Just so frustrated with all the ailments and all cause pain!!!
27,C0029408,Degenerative polyarthritis,"C0221423, C0030193","Illness (finding), Pain",https://messageboards.webmd.com/health-conditions/f/arthritis/42037/just-diagnosed-with-ddd,just diagnosed with ddd,Just found out I have disk degeneration disease of the hip. Been to the dr. several times and they just finally did an x-ray. I also have osteoarthritis and osteoporosis. Through computer research I now realize ddd is osteoporosis. Just so frustrated with all the ailments and all cause pain!!!
29,C0003864,Arthritis,"C0030193, C2364135","Pain, Discomfort",https://messageboards.webmd.com/health-conditions/f/arthritis/42307/medication,Medication,I take methotrexate 2.5 for about 5 months but it does'nt last with relieving the pain and discomfort. I take tramadol also but still very hurtful. With such a low dose can i take 2 or 3 (i have a very high tolerance)
30,C0003864,Arthritis,C0030193,Pain,https://messageboards.webmd.com/health-conditions/f/arthritis/42127/balance-problems,Balance Problems,"Hi all. I’ve been diagnosed with RA for 2 years and it started in my feet. It’s now also in my knees, hips, and elbows. My feet are still my greatest source of pain. I have lost a great deal of my sense of balance. Lately I have fallen on multiple occasions. I’m not a klutz! I’ve always been athletic and have never taken a spill in my life before this. Anyone else experience this? It’s freaking me out."
37,C0019357,"Keratitis, Herpetic",C0234233,Sore to touch,https://messageboards.webmd.com/health-conditions/f/eye-health/272/repost-can-i-get-eye-herpes-from-touching-wet-sink-handle-and-immediately-cleaning-out-my-inner-eye-with-my-finger-after-person-with-active-eye-oral-herpes-has-touched-the-faucet-handle,REPOST: Can I get eye herpes from touching wet sink handle and immediately cleaning out my inner eye with my finger after person with active eye/oral herpes has touched the faucet handle?,"Let's say the faucet handle was wet and this person that has active sores used the faucet about one hour prior, perhaps less. I come along to wash my hands with soap and water in a sink [that also has dirty dishes in it] and water on the faucet handle and then I turn off the faucet. Immediately after, while at the sink, I use a finger to extract an eye booger from the inner corner of my eye. Can I get eye herpes from this given the time frame and circumstance (wet faucet handle/soiled dishes that might have splattered)? The person I live with has oral and eye herpes. His first episode was after visiting a dentist many years ago and was confirmed as herpes by a doctor. He has a bad immune system and is older so he often has breakouts and generally always has some kinds of sores on his face. I've read multiple things about how long it can live outside of the body and cause transmission. One is that herpes cannot live on dead surfaces for more than 10 seconds, but I've also read it can live on non porous solid objects for 4-8 hours (like a faucet) and wet cloth for 2-4 hours and dry cloth for 15 minutes. Not sure what to go by and what my risk is considering it was a wet solid object and I immediately stuck my finger in my eye but it was an hour after the sink was last used. I don't want to make him feel bad about it so I don't bring it up but I'm crashing here for a little bit and when things like this occur I worry about transmission. It's not usually the first thing on my mind though so I do things like shut off the faucet and then rub my eyes thinking, 'oh, i just washed my hands so they're clean and I can clean my eyes,' and then start to worry ten minutes later realizing I didn't do the most sanitary thing and could have exposed myself to it. I do not have hsv1 or hsv2 so I do not have antibodies."
37,C0020498,"Hyperostosis, Diffuse Idiopathic Skeletal",C0234233,Sore to touch,https://messageboards.webmd.com/health-conditions/f/eye-health/272/repost-can-i-get-eye-herpes-from-touching-wet-sink-handle-and-immediately-cleaning-out-my-inner-eye-with-my-finger-after-person-with-active-eye-oral-herpes-has-touched-the-faucet-handle,REPOST: Can I get eye herpes from touching wet sink handle and immediately cleaning out my inner eye with my finger after person with active eye/oral herpes has touched the faucet handle?,"Let's say the faucet handle was wet and this person that has active sores used the faucet about one hour prior, perhaps less. I come along to wash my hands with soap and water in a sink [that also has dirty dishes in it] and water on the faucet handle and then I turn off the faucet. Immediately after, while at the sink, I use a finger to extract an eye booger from the inner corner of my eye. Can I get eye herpes from this given the time frame and circumstance (wet faucet handle/soiled dishes that might have splattered)? The person I live with has oral and eye herpes. His first episode was after visiting a dentist many years ago and was confirmed as herpes by a doctor. He has a bad immune system and is older so he often has breakouts and generally always has some kinds of sores on his face. I've read multiple things about how long it can live outside of the body and cause transmission. One is that herpes cannot live on dead surfaces for more than 10 seconds, but I've also read it can live on non porous solid objects for 4-8 hours (like a faucet) and wet cloth for 2-4 hours and dry cloth for 15 minutes. Not sure what to go by and what my risk is considering it was a wet solid object and I immediately stuck my finger in my eye but it was an hour after the sink was last used. I don't want to make him feel bad about it so I don't bring it up but I'm crashing here for a little bit and when things like this occur I worry about transmission. It's not usually the first thing on my mind though so I do things like shut off the faucet and then rub my eyes thinking, 'oh, i just washed my hands so they're clean and I can clean my eyes,' and then start to worry ten minutes later realizing I didn't do the most sanitary thing and could have exposed myself to it. I do not have hsv1 or hsv2 so I do not have antibodies."
37,C0019340,herpes,C0234233,Sore to touch,https://messageboards.webmd.com/health-conditions/f/eye-health/272/repost-can-i-get-eye-herpes-from-touching-wet-sink-handle-and-immediately-cleaning-out-my-inner-eye-with-my-finger-after-person-with-active-eye-oral-herpes-has-touched-the-faucet-handle,REPOST: Can I get eye herpes from touching wet sink handle and immediately cleaning out my inner eye with my finger after person with active eye/oral herpes has touched the faucet handle?,"Let's say the faucet handle was wet and this person that has active sores used the faucet about one hour prior, perhaps less. I come along to wash my hands with soap and water in a sink [that also has dirty dishes in it] and water on the faucet handle and then I turn off the faucet. Immediately after, while at the sink, I use a finger to extract an eye booger from the inner corner of my eye. Can I get eye herpes from this given the time frame and circumstance (wet faucet handle/soiled dishes that might have splattered)? The person I live with has oral and eye herpes. His first episode was after visiting a dentist many years ago and was confirmed as herpes by a doctor. He has a bad immune system and is older so he often has breakouts and generally always has some kinds of sores on his face. I've read multiple things about how long it can live outside of the body and cause transmission. One is that herpes cannot live on dead surfaces for more than 10 seconds, but I've also read it can live on non porous solid objects for 4-8 hours (like a faucet) and wet cloth for 2-4 hours and dry cloth for 15 minutes. Not sure what to go by and what my risk is considering it was a wet solid object and I immediately stuck my finger in my eye but it was an hour after the sink was last used. I don't want to make him feel bad about it so I don't bring it up but I'm crashing here for a little bit and when things like this occur I worry about transmission. It's not usually the first thing on my mind though so I do things like shut off the faucet and then rub my eyes thinking, 'oh, i just washed my hands so they're clean and I can clean my eyes,' and then start to worry ten minutes later realizing I didn't do the most sanitary thing and could have exposed myself to it. I do not have hsv1 or hsv2 so I do not have antibodies."
37,C0014518,Toxic Epidermal Necrolysis,C0234233,Sore to touch,https://messageboards.webmd.com/health-conditions/f/eye-health/272/repost-can-i-get-eye-herpes-from-touching-wet-sink-handle-and-immediately-cleaning-out-my-inner-eye-with-my-finger-after-person-with-active-eye-oral-herpes-has-touched-the-faucet-handle,REPOST: Can I get eye herpes from touching wet sink handle and immediately cleaning out my inner eye with my finger after person with active eye/oral herpes has touched the faucet handle?,"Let's say the faucet handle was wet and this person that has active sores used the faucet about one hour prior, perhaps less. I come along to wash my hands with soap and water in a sink [that also has dirty dishes in it] and water on the faucet handle and then I turn off the faucet. Immediately after, while at the sink, I use a finger to extract an eye booger from the inner corner of my eye. Can I get eye herpes from this given the time frame and circumstance (wet faucet handle/soiled dishes that might have splattered)? The person I live with has oral and eye herpes. His first episode was after visiting a dentist many years ago and was confirmed as herpes by a doctor. He has a bad immune system and is older so he often has breakouts and generally always has some kinds of sores on his face. I've read multiple things about how long it can live outside of the body and cause transmission. One is that herpes cannot live on dead surfaces for more than 10 seconds, but I've also read it can live on non porous solid objects for 4-8 hours (like a faucet) and wet cloth for 2-4 hours and dry cloth for 15 minutes. Not sure what to go by and what my risk is considering it was a wet solid object and I immediately stuck my finger in my eye but it was an hour after the sink was last used. I don't want to make him feel bad about it so I don't bring it up but I'm crashing here for a little bit and when things like this occur I worry about transmission. It's not usually the first thing on my mind though so I do things like shut off the faucet and then rub my eyes thinking, 'oh, i just washed my hands so they're clean and I can clean my eyes,' and then start to worry ten minutes later realizing I didn't do the most sanitary thing and could have exposed myself to it. I do not have hsv1 or hsv2 so I do not have antibodies."
37,C4522181,Brachial Amyotrophic Diplegia,C0234233,Sore to touch,https://messageboards.webmd.com/health-conditions/f/eye-health/272/repost-can-i-get-eye-herpes-from-touching-wet-sink-handle-and-immediately-cleaning-out-my-inner-eye-with-my-finger-after-person-with-active-eye-oral-herpes-has-touched-the-faucet-handle,REPOST: Can I get eye herpes from touching wet sink handle and immediately cleaning out my inner eye with my finger after person with active eye/oral herpes has touched the faucet handle?,"Let's say the faucet handle was wet and this person that has active sores used the faucet about one hour prior, perhaps less. I come along to wash my hands with soap and water in a sink [that also has dirty dishes in it] and water on the faucet handle and then I turn off the faucet. Immediately after, while at the sink, I use a finger to extract an eye booger from the inner corner of my eye. Can I get eye herpes from this given the time frame and circumstance (wet faucet handle/soiled dishes that might have splattered)? The person I live with has oral and eye herpes. His first episode was after visiting a dentist many years ago and was confirmed as herpes by a doctor. He has a bad immune system and is older so he often has breakouts and generally always has some kinds of sores on his face. I've read multiple things about how long it can live outside of the body and cause transmission. One is that herpes cannot live on dead surfaces for more than 10 seconds, but I've also read it can live on non porous solid objects for 4-8 hours (like a faucet) and wet cloth for 2-4 hours and dry cloth for 15 minutes. Not sure what to go by and what my risk is considering it was a wet solid object and I immediately stuck my finger in my eye but it was an hour after the sink was last used. I don't want to make him feel bad about it so I don't bring it up but I'm crashing here for a little bit and when things like this occur I worry about transmission. It's not usually the first thing on my mind though so I do things like shut off the faucet and then rub my eyes thinking, 'oh, i just washed my hands so they're clean and I can clean my eyes,' and then start to worry ten minutes later realizing I didn't do the most sanitary thing and could have exposed myself to it. I do not have hsv1 or hsv2 so I do not have antibodies."
38,C0003864,Arthritis,C0030193,Pain,https://messageboards.webmd.com/health-conditions/f/arthritis/43571/sudden-onset-joint-pain-hip-shoulders,Sudden onset joint pain hip shoulders,"3 weeks ago I awoke to pain in hips and shoulders, severe enough to prevent normal walking of pullups. after 1 weeks i went to doc who prescribed prednisone. taking this for a week did not substantially reduce symptons of pain. Have appointment with rheumatologist but that not for a month.  Blood test shows C-reactive protein at 12.4, high limit is 4"
39,C0458219,Complex Regional Pain Syndromes,C0030193,Pain,https://messageboards.webmd.com/health-conditions/f/pain-management/100505/living-with-rsd,Living with RSD,"RSD is a pain syndrome where the pain is constant most of time! Pain Management is always part of the treatment and pain blocks. But, the last timeI had a pain block was in the year 1990. I actually got up and I should been completely anesthetic. Before that block a physician blocked from the neck down ( I was a nurse for this hospital ) one of the nurses that was helping with the block told the Dr. he was blocking me to high and he told her I am the Doctor and his block numbed me from my shoulders to my toes! That was the beginning of my life with RSD or COMPLEX REGIONAL PAIN SYNDROME! After I had my Sympathectomies I went into remission! It came back when I pulled my shoulder out of socket! I pulled out our medical bag from my SUV and it pulled me backwards, hence RSD again since 2000! It has robbed me of my identity and in place of my identity RSD has caused severe anxiety, Depression and isolation with searing pain 24 hrs a day! Some times I have wondered how I’m still here!!!!!! My conviction to the Lord is the reason I am still here and I have no respect or relationship with my only child! She blames me because I was always in pain with other issues. I still took her and her friends to where they wanted to go and picked them up when their ready to come home! I might see my grandson once every two months if there’s a holiday or something that benefits my Daughter. I just had a birthday she put it on my text and called me later. She asked me “what I wanted to do on Saturday night for my birthday “ So I sat home all day weighting for her to call and her true nature shined and she could care less that she is being hurtful!! She is such a narcissist and if it benefits her she will do whatever it takes to make it happen!!!!! Ex: It was her Birthday last month and of course she invited us to the party and as usual we had to pick up a lot for her!!!!!!! A Ice Cream cake, s’mores holders and her Birthday present! I had a knee replacement about 2 1/2 weeks ago and she didn’t visit me in the hospital or at home!!!!! I can’t take it anymore!!!!!!! All she does is play with my heart and my emotions! I am going to stop calling, texting her. It has to be done so I can live without another negative experience and her lies! Well now you know my story and history!!! GOD BLESS!!!!"
40,C0007286,Carpal Tunnel Syndrome,"C0234238, C0741585, C0151827, C0000737, C0234251, C0238740, C0030193, C0004604","Ache, BODY ACHE, Eye pain, Abdominal Pain, Inflammatory pain, severe back pain, Pain, Back Pain",https://messageboards.webmd.com/health-conditions/f/arthritis/38551/can-you-have-ankylosing-spondylitis-symptoms-but-not-have-as,Can you have Ankylosing Spondylitis symptoms but NOT have AS?,"Hello! And thank you for checking out my post. Two months ago, I awoke with severe lower back pain. Enough to wake me up. Since then I’ve had some degree of back pain which either A) wakes me up around 5am or 6am or B) gives me pain when I get up. Stiffness in the morning. Since this began I’ve noticed these little bubbles on the side of my finger tips. I’ve had this before but they seem a bit more pronounced the last 2 months. Today they’re gone. But my skin looks older where they were. I’m only 33. I’ve had some carpal tunnel symptoms, and random aches and pains throughout my body.  Random, short lasting, eye pain. And one day, one of my eyes was noticably red. Had a stye too another day. It’s been tolerable. But last Monday going on Tuesday night, the back pain was severe again and woke me up.  I fear inflammatory back pain. I hope it’s just because I was lifting heavy 45lb weights, and might have injured something. The weights are on the floor and I have to bend down to get them. I didn’t feel any pain when lifting but maybe delayed pain? This last week I’ve felt abdominal pain but could be cause of the ibuprofen I’ve been on. In 2011, my colonoscopy revealed mild Proctitis. I’ve also experienced itchyness in my heart(left side of the chest and center). Idk what’s that about. I’m waiting for blood test results. An echocardiogram was also ordered and will be performed tomorrow. Any insight? Any chance this isn’t AS?"
