PostNumber,DiseaseID,Disease,SymptomIDs,Symptoms,ThreadLink,ThreadHeading,ThreadContent
20,C0272285,Heparin-induced thrombocytopenia,"C0008031, C0221423, C0231218, C0012833, C3714552, C0018681, C0039070, C0013404","Chest Pain, Illness (finding), Malaise, Dizziness, Weakness, Headache, Syncope, Dyspnea",https://messageboards.webmd.com/health-conditions/f/heart-health/36193/at-a-loss-need-input-please,"At a loss, need input. Please","I‘m a 27 going on 28 year old Caucasian male 6’2” 294 pounds (Down from 315, making slow but steady progress)  Since July of 2017 I’ve been dealing with dizziness, balance issues (often feels like I’m swaying) faint feeling and weakness, chest pain both sides but more frequently over the heart and under the left side breast, palpations, fast heart rate, extreme shortness of breath, and headaches.  I’ve seen my primary care doctor, a neurologist and a cardiologist. I’ve had a comprehensive and basic metabolic panel, full CBC, lipid panel, A1C, T4 and TSH, Vitamin 25- D, B12, magnesium, urine culture and analysis. I’ve also had multiple EKG, chest X-ray, CT scan of my chest, CT of my head with and without contrast, an MRI of my head, a CTA of my neck and head, an EEG, and echo of my heart, a 7 day heart monitor, a month and half of daily blood pressure readings and the only abnormal thing was my b12 came back at 990 pg/ml. Every other test has come back completely normal and yet I feel sick as ever. Since Christmas I’ve been having these episodes every couple of days where I’ll be looking down at something and I’m hit with a wave of energy like I’m going to pass out, I check my blood pressure and pulse and they are both extremely high (today my blood pressure went up to 149 / 104, pulse was 128 ... in a matter of seconds)  Are my doctors missing something? I’m at a complete loss and it seems so are they. Any advice or direction would be so appreciated."
21,C0010692,Cystitis,"C0236082, C0030193, C2926602, C0683369, C0234233","Vaginal pain, Pain, Discharge, body substance, Clouded consciousness, Sore to touch",https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/19361/possible-yeast-infection-possibly-herpes-help,"possible yeast infection, possibly herpes. HELP!!!!!","Hi! So it's been quite the journey. About a week ago, I showered with a new type of soap and straight after I experienced a sharp pain-like feeling in my vagina, and as soon as I left the shower to urinate, it stinged and burned real bad. It went away though, and I was completely fine for the next two days. I then think I developed a bladder infection because it hurt whenever I urinated. A day after that I started experiencing a really painful feeling down there and when I took a look, I saw that there were tears around my vulva and it looked like some sort of sores. It has spread some more until now, and hasn't gotten any better. I was on a few antibiotics at once and also used a cortisone cream for the tears/sores down there. I have a white-ish yellow discharge that looks kind of like jelly. I saw a doctor today and he said it could possibly be genital herpes. The sores/tears are still very painful and I can barely sit down without being in pain. When I look down there, using my phone's flash the tears are quite yellow in colour. My vagina is also very swollen. Could it be a bacterial overgrowth or yeast infection? Or could it possible be herpes? My boyfriend of 2 years promised me that it's not possible for him to have herpes, so I'm very unsure of what to do next. I got pills today from the doctor that is used to treat all types of viral infections, as well as a new ointment to put on down there. I'm so confused, please help!"
21,C0019342,Genital Herpes,"C0236082, C0030193, C2926602, C0683369, C0234233","Vaginal pain, Pain, Discharge, body substance, Clouded consciousness, Sore to touch",https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/19361/possible-yeast-infection-possibly-herpes-help,"possible yeast infection, possibly herpes. HELP!!!!!","Hi! So it's been quite the journey. About a week ago, I showered with a new type of soap and straight after I experienced a sharp pain-like feeling in my vagina, and as soon as I left the shower to urinate, it stinged and burned real bad. It went away though, and I was completely fine for the next two days. I then think I developed a bladder infection because it hurt whenever I urinated. A day after that I started experiencing a really painful feeling down there and when I took a look, I saw that there were tears around my vulva and it looked like some sort of sores. It has spread some more until now, and hasn't gotten any better. I was on a few antibiotics at once and also used a cortisone cream for the tears/sores down there. I have a white-ish yellow discharge that looks kind of like jelly. I saw a doctor today and he said it could possibly be genital herpes. The sores/tears are still very painful and I can barely sit down without being in pain. When I look down there, using my phone's flash the tears are quite yellow in colour. My vagina is also very swollen. Could it be a bacterial overgrowth or yeast infection? Or could it possible be herpes? My boyfriend of 2 years promised me that it's not possible for him to have herpes, so I'm very unsure of what to do next. I got pills today from the doctor that is used to treat all types of viral infections, as well as a new ointment to put on down there. I'm so confused, please help!"
21,C0750466,Yeast infection,"C0236082, C0030193, C2926602, C0683369, C0234233","Vaginal pain, Pain, Discharge, body substance, Clouded consciousness, Sore to touch",https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/19361/possible-yeast-infection-possibly-herpes-help,"possible yeast infection, possibly herpes. HELP!!!!!","Hi! So it's been quite the journey. About a week ago, I showered with a new type of soap and straight after I experienced a sharp pain-like feeling in my vagina, and as soon as I left the shower to urinate, it stinged and burned real bad. It went away though, and I was completely fine for the next two days. I then think I developed a bladder infection because it hurt whenever I urinated. A day after that I started experiencing a really painful feeling down there and when I took a look, I saw that there were tears around my vulva and it looked like some sort of sores. It has spread some more until now, and hasn't gotten any better. I was on a few antibiotics at once and also used a cortisone cream for the tears/sores down there. I have a white-ish yellow discharge that looks kind of like jelly. I saw a doctor today and he said it could possibly be genital herpes. The sores/tears are still very painful and I can barely sit down without being in pain. When I look down there, using my phone's flash the tears are quite yellow in colour. My vagina is also very swollen. Could it be a bacterial overgrowth or yeast infection? Or could it possible be herpes? My boyfriend of 2 years promised me that it's not possible for him to have herpes, so I'm very unsure of what to do next. I got pills today from the doctor that is used to treat all types of viral infections, as well as a new ointment to put on down there. I'm so confused, please help!"
21,C0019340,herpes,"C0236082, C0030193, C2926602, C0683369, C0234233","Vaginal pain, Pain, Discharge, body substance, Clouded consciousness, Sore to touch",https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/19361/possible-yeast-infection-possibly-herpes-help,"possible yeast infection, possibly herpes. HELP!!!!!","Hi! So it's been quite the journey. About a week ago, I showered with a new type of soap and straight after I experienced a sharp pain-like feeling in my vagina, and as soon as I left the shower to urinate, it stinged and burned real bad. It went away though, and I was completely fine for the next two days. I then think I developed a bladder infection because it hurt whenever I urinated. A day after that I started experiencing a really painful feeling down there and when I took a look, I saw that there were tears around my vulva and it looked like some sort of sores. It has spread some more until now, and hasn't gotten any better. I was on a few antibiotics at once and also used a cortisone cream for the tears/sores down there. I have a white-ish yellow discharge that looks kind of like jelly. I saw a doctor today and he said it could possibly be genital herpes. The sores/tears are still very painful and I can barely sit down without being in pain. When I look down there, using my phone's flash the tears are quite yellow in colour. My vagina is also very swollen. Could it be a bacterial overgrowth or yeast infection? Or could it possible be herpes? My boyfriend of 2 years promised me that it's not possible for him to have herpes, so I'm very unsure of what to do next. I got pills today from the doctor that is used to treat all types of viral infections, as well as a new ointment to put on down there. I'm so confused, please help!"
21,C4522181,Brachial Amyotrophic Diplegia,"C0236082, C0030193, C2926602, C0683369, C0234233","Vaginal pain, Pain, Discharge, body substance, Clouded consciousness, Sore to touch",https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/19361/possible-yeast-infection-possibly-herpes-help,"possible yeast infection, possibly herpes. HELP!!!!!","Hi! So it's been quite the journey. About a week ago, I showered with a new type of soap and straight after I experienced a sharp pain-like feeling in my vagina, and as soon as I left the shower to urinate, it stinged and burned real bad. It went away though, and I was completely fine for the next two days. I then think I developed a bladder infection because it hurt whenever I urinated. A day after that I started experiencing a really painful feeling down there and when I took a look, I saw that there were tears around my vulva and it looked like some sort of sores. It has spread some more until now, and hasn't gotten any better. I was on a few antibiotics at once and also used a cortisone cream for the tears/sores down there. I have a white-ish yellow discharge that looks kind of like jelly. I saw a doctor today and he said it could possibly be genital herpes. The sores/tears are still very painful and I can barely sit down without being in pain. When I look down there, using my phone's flash the tears are quite yellow in colour. My vagina is also very swollen. Could it be a bacterial overgrowth or yeast infection? Or could it possible be herpes? My boyfriend of 2 years promised me that it's not possible for him to have herpes, so I'm very unsure of what to do next. I got pills today from the doctor that is used to treat all types of viral infections, as well as a new ointment to put on down there. I'm so confused, please help!"
26,C0031350,Pharyngitis,"C0028643, C0857073, C0015672, C0242429, C0015967, C0085593","Numbness, cold hands & feet, Fatigue, Sore Throat, Fever, Chills",https://messageboards.webmd.com/health-conditions/f/heart-health/35350/cytomegalovirus-cmv-concern,Cytomegalovirus (CMV) Concern,"I am a 20 year old male; don't smoke and have a healthy diet. A few weeks ago, I was suffering from bad swollen tonsils, bad sore throat, small fever, and chills (Chills were accompanied with smaller veins on my hands and feet; smaller than usual). I tested negative for strep and negative for mono, but my primary doctor suggested that I had CMV. My blood pressure was a little higher than usual, but my doctor did not see it as a problem (I am in the average range for vitamin/blood levels; overall, very healthy). He told me if the majority of the symptoms didnt show any improvement within 4 days, that I should come back for more blood work. He didn't seem worried about how my hand veins were appearing smaller during parts of the day, also. Luckily, the tonsils/throat/fever all improved within the next week and I am feeling much better now. But, throughout the day, I notice my hands and feet get cold, and I notice the veins that are usually big on my hands, shrink; this is sometimes accompanied with red cheeks. With the higher than normal blood pressure and shrinking of visible veins in mind, I am weary of it being from something else like a blood clot or heart condition.(?) I do not show any other symptoms of blood clots (no fatigue, redness, numbness, etc) but I just wanted to ask somebody. If I do have CMV, I read that it can stay in your system for weeks and even months. If I did have it, could these symptoms I'm experiencing stay with me until the Virus subsides? The shrinking veins/cold hands/feet have not gotten any worse, it just comes and goes throughout the day and is somewhat annoying. Thanks."
26,C0009443,Common Cold,"C0028643, C0857073, C0015672, C0242429, C0015967, C0085593","Numbness, cold hands & feet, Fatigue, Sore Throat, Fever, Chills",https://messageboards.webmd.com/health-conditions/f/heart-health/35350/cytomegalovirus-cmv-concern,Cytomegalovirus (CMV) Concern,"I am a 20 year old male; don't smoke and have a healthy diet. A few weeks ago, I was suffering from bad swollen tonsils, bad sore throat, small fever, and chills (Chills were accompanied with smaller veins on my hands and feet; smaller than usual). I tested negative for strep and negative for mono, but my primary doctor suggested that I had CMV. My blood pressure was a little higher than usual, but my doctor did not see it as a problem (I am in the average range for vitamin/blood levels; overall, very healthy). He told me if the majority of the symptoms didnt show any improvement within 4 days, that I should come back for more blood work. He didn't seem worried about how my hand veins were appearing smaller during parts of the day, also. Luckily, the tonsils/throat/fever all improved within the next week and I am feeling much better now. But, throughout the day, I notice my hands and feet get cold, and I notice the veins that are usually big on my hands, shrink; this is sometimes accompanied with red cheeks. With the higher than normal blood pressure and shrinking of visible veins in mind, I am weary of it being from something else like a blood clot or heart condition.(?) I do not show any other symptoms of blood clots (no fatigue, redness, numbness, etc) but I just wanted to ask somebody. If I do have CMV, I read that it can stay in your system for weeks and even months. If I did have it, could these symptoms I'm experiencing stay with me until the Virus subsides? The shrinking veins/cold hands/feet have not gotten any worse, it just comes and goes throughout the day and is somewhat annoying. Thanks."
26,C0038395,Streptococcal Infections,"C0028643, C0857073, C0015672, C0242429, C0015967, C0085593","Numbness, cold hands & feet, Fatigue, Sore Throat, Fever, Chills",https://messageboards.webmd.com/health-conditions/f/heart-health/35350/cytomegalovirus-cmv-concern,Cytomegalovirus (CMV) Concern,"I am a 20 year old male; don't smoke and have a healthy diet. A few weeks ago, I was suffering from bad swollen tonsils, bad sore throat, small fever, and chills (Chills were accompanied with smaller veins on my hands and feet; smaller than usual). I tested negative for strep and negative for mono, but my primary doctor suggested that I had CMV. My blood pressure was a little higher than usual, but my doctor did not see it as a problem (I am in the average range for vitamin/blood levels; overall, very healthy). He told me if the majority of the symptoms didnt show any improvement within 4 days, that I should come back for more blood work. He didn't seem worried about how my hand veins were appearing smaller during parts of the day, also. Luckily, the tonsils/throat/fever all improved within the next week and I am feeling much better now. But, throughout the day, I notice my hands and feet get cold, and I notice the veins that are usually big on my hands, shrink; this is sometimes accompanied with red cheeks. With the higher than normal blood pressure and shrinking of visible veins in mind, I am weary of it being from something else like a blood clot or heart condition.(?) I do not show any other symptoms of blood clots (no fatigue, redness, numbness, etc) but I just wanted to ask somebody. If I do have CMV, I read that it can stay in your system for weeks and even months. If I did have it, could these symptoms I'm experiencing stay with me until the Virus subsides? The shrinking veins/cold hands/feet have not gotten any worse, it just comes and goes throughout the day and is somewhat annoying. Thanks."
26,C4522181,Brachial Amyotrophic Diplegia,"C0028643, C0857073, C0015672, C0242429, C0015967, C0085593","Numbness, cold hands & feet, Fatigue, Sore Throat, Fever, Chills",https://messageboards.webmd.com/health-conditions/f/heart-health/35350/cytomegalovirus-cmv-concern,Cytomegalovirus (CMV) Concern,"I am a 20 year old male; don't smoke and have a healthy diet. A few weeks ago, I was suffering from bad swollen tonsils, bad sore throat, small fever, and chills (Chills were accompanied with smaller veins on my hands and feet; smaller than usual). I tested negative for strep and negative for mono, but my primary doctor suggested that I had CMV. My blood pressure was a little higher than usual, but my doctor did not see it as a problem (I am in the average range for vitamin/blood levels; overall, very healthy). He told me if the majority of the symptoms didnt show any improvement within 4 days, that I should come back for more blood work. He didn't seem worried about how my hand veins were appearing smaller during parts of the day, also. Luckily, the tonsils/throat/fever all improved within the next week and I am feeling much better now. But, throughout the day, I notice my hands and feet get cold, and I notice the veins that are usually big on my hands, shrink; this is sometimes accompanied with red cheeks. With the higher than normal blood pressure and shrinking of visible veins in mind, I am weary of it being from something else like a blood clot or heart condition.(?) I do not show any other symptoms of blood clots (no fatigue, redness, numbness, etc) but I just wanted to ask somebody. If I do have CMV, I read that it can stay in your system for weeks and even months. If I did have it, could these symptoms I'm experiencing stay with me until the Virus subsides? The shrinking veins/cold hands/feet have not gotten any worse, it just comes and goes throughout the day and is somewhat annoying. Thanks."
26,C0041834,Erythema,"C0028643, C0857073, C0015672, C0242429, C0015967, C0085593","Numbness, cold hands & feet, Fatigue, Sore Throat, Fever, Chills",https://messageboards.webmd.com/health-conditions/f/heart-health/35350/cytomegalovirus-cmv-concern,Cytomegalovirus (CMV) Concern,"I am a 20 year old male; don't smoke and have a healthy diet. A few weeks ago, I was suffering from bad swollen tonsils, bad sore throat, small fever, and chills (Chills were accompanied with smaller veins on my hands and feet; smaller than usual). I tested negative for strep and negative for mono, but my primary doctor suggested that I had CMV. My blood pressure was a little higher than usual, but my doctor did not see it as a problem (I am in the average range for vitamin/blood levels; overall, very healthy). He told me if the majority of the symptoms didnt show any improvement within 4 days, that I should come back for more blood work. He didn't seem worried about how my hand veins were appearing smaller during parts of the day, also. Luckily, the tonsils/throat/fever all improved within the next week and I am feeling much better now. But, throughout the day, I notice my hands and feet get cold, and I notice the veins that are usually big on my hands, shrink; this is sometimes accompanied with red cheeks. With the higher than normal blood pressure and shrinking of visible veins in mind, I am weary of it being from something else like a blood clot or heart condition.(?) I do not show any other symptoms of blood clots (no fatigue, redness, numbness, etc) but I just wanted to ask somebody. If I do have CMV, I read that it can stay in your system for weeks and even months. If I did have it, could these symptoms I'm experiencing stay with me until the Virus subsides? The shrinking veins/cold hands/feet have not gotten any worse, it just comes and goes throughout the day and is somewhat annoying. Thanks."
28,C0270724,Infantile Neuroaxonal Dystrophy,"C0030193, C0024902, C0013404","Pain, Mastodynia, Dyspnea",https://messageboards.webmd.com/health-conditions/f/heart-health/35371/sharp-pain-in-the-heart-side-in-a-teenager-boy,Sharp pain in the heart side in a teenager boy.,"My son is 17 yo, he's been feeling sharp pain in the lower part of his left chest (Heart) for 3 years. It happens every couple of days or weeks ""WHILE RESTING"", and lasts for 15 minutes. Sometimes it's so sharp that he finds difficulty breathing. At the same time, he can left heavy stuff or practice in gym for an hour without feeling pain other than the usual for someone who hasn't been active for years. What can this be? Unstable angina? But he can do exercise without feeling pain. (The pain may come after he rested well). Can this be related to puberty?  Note: He is so skinny and has not been active since a very young age.  We plan to pay the doctor a visit in Feb. 2018. Is this an emergency so we should seek help before it gets and worse and became a life-threatening problem?"
28,C0002965,"Angina, Unstable","C0030193, C0024902, C0013404","Pain, Mastodynia, Dyspnea",https://messageboards.webmd.com/health-conditions/f/heart-health/35371/sharp-pain-in-the-heart-side-in-a-teenager-boy,Sharp pain in the heart side in a teenager boy.,"My son is 17 yo, he's been feeling sharp pain in the lower part of his left chest (Heart) for 3 years. It happens every couple of days or weeks ""WHILE RESTING"", and lasts for 15 minutes. Sometimes it's so sharp that he finds difficulty breathing. At the same time, he can left heavy stuff or practice in gym for an hour without feeling pain other than the usual for someone who hasn't been active for years. What can this be? Unstable angina? But he can do exercise without feeling pain. (The pain may come after he rested well). Can this be related to puberty?  Note: He is so skinny and has not been active since a very young age.  We plan to pay the doctor a visit in Feb. 2018. Is this an emergency so we should seek help before it gets and worse and became a life-threatening problem?"
31,C0036916,Sexually Transmitted Diseases,"C0497481, C0455270","Pain in penis, Sharp pain",https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/13506/urination-and-other-problems,urination and other problems,"hi, I am a 16 year old male and i started having urinary problem starting at the age of 15. my problems in detail are dark cola colored urination (mostly at the last drops of urination), and also i started seeing yellow colors in my ejaculations(sperm), and i also feel like i haven't finished urinating and also i sometimes get sharp pains around the top part of my penis when i urinate. what could it be? and also i haven't had any sexual intercourse with another person. thanks,"
32,C0036916,Sexually Transmitted Diseases,"C0863105, C0030193, C0234233","sore back, Pain, Sore to touch",https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/12589/red-sores-that-scab-over-in-the-penile-region,Red sores that scab over in the penile region,"Couple months back, two red painless sores showed up on the shaft of my penis. Couple days later they turned into flakey scabs and eventually went away, though there is a small red spot in place of one of the sores. Recently, a painful sore has formed on the head of my penis and is now turning into a flakey scab and the pain is gone (at the time of typing). I was wearing tight underwear that was pressing on the penile head, and that most likely is the cause for the sore, but why is it turning into a scab? I've never had sex (unless you count my hand), so it can't be an STI or STD. The only thing I can think of is a yeast infection, but I don't know much about yeast infections to say (maybe I should look it up). Any thoughts or advice would help."
32,C0750466,Yeast infection,"C0863105, C0030193, C0234233","sore back, Pain, Sore to touch",https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/12589/red-sores-that-scab-over-in-the-penile-region,Red sores that scab over in the penile region,"Couple months back, two red painless sores showed up on the shaft of my penis. Couple days later they turned into flakey scabs and eventually went away, though there is a small red spot in place of one of the sores. Recently, a painful sore has formed on the head of my penis and is now turning into a flakey scab and the pain is gone (at the time of typing). I was wearing tight underwear that was pressing on the penile head, and that most likely is the cause for the sore, but why is it turning into a scab? I've never had sex (unless you count my hand), so it can't be an STI or STD. The only thing I can think of is a yeast infection, but I don't know much about yeast infections to say (maybe I should look it up). Any thoughts or advice would help."
33,C0043154,Dental White Spot,"C0015230, C2364135, C0234233","Exanthema, Discomfort, Sore to touch",https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/13513/white-and-red-stains-on-penis,White and red stains on penis,"Hello. So, I noticed these red and white spots just above my circumcision scar for a few months now and I'm unsure what it is exactly or how to remove it. Things to note: - I haven't had any sexual intercourse lately. - The spots cause me no physical discomfort - the red ones are a bit sore when touched, though. - When wet, the white spots take on a more grey colour."
